"",BBEX3.A.MMK.USD.CA.AA.A04,BBEX3.A.MMK.USD.CA.AA.A04_FLAGS
"",Exchange rates for the US dollar in Myanmar / USD 1 = MMK ... (buying),
unit,MMK (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-19 15:15:13,
1990,6.2690,
1991,6.2304,
1992,6.0454,
1993,6.0896,
1994,5.9226,
1995,5.5961,
1996,5.8636,
1997,6.1901,
1998,6.2713,
1999,6.2341,
2000,6.4629,
2001,6.7012,
2002,6.5581,
2003,6.0652,
2004,5.7420,
2005,5.7759,
2006,5.7772,
2007,5.5474,
2008,5.3751,
2009,5.5218,
2010,5.5792,
2011,5.3800,
"","General: * Until March 2012, in addition to the official published rates, there were other rates which deviated substantially from the official rates; however, we do not have any details. At the beginning of April 2012, a managed floating exchange rate regime was introduced; since then, reference rates have been published. Rates from 2012, see BBEX2:A:MMK:USD:CA:AC:A04.",
"","Source: Central Bank of Myanmar, Nay Pyi Taw (until October 2009: Yangon)",
"",Methodology: Calculated on the basis of month-end rates.,
