"",BBK01.OUL215,BBK01.OUL215_FLAGS
"",Time deposits of local government and local government associations / for up and including 1 year / Credit cooperatives,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:25:33,
1968-12,0.076,
1969-01,0.077,
1969-02,0.089,
1969-03,0.094,
1969-04,0.094,
1969-05,0.099,
1969-06,0.098,
1969-07,0.090,
1969-08,0.107,
1969-09,0.106,
1969-10,0.099,
1969-11,0.107,
1969-12,0.130,
1970-01,0.140,
1970-02,0.154,
1970-03,0.148,
1970-04,0.139,
1970-05,0.157,
1970-06,0.146,
1970-07,0.132,
1970-08,0.137,
1970-09,0.124,
1970-10,0.111,
1970-11,0.121,
1970-12,0.121,
1971-01,0.121,
1971-02,0.129,
1971-03,0.124,
1971-04,0.112,
1971-05,0.124,
1971-06,0.122,
1971-07,0.128,
1971-08,0.134,
1971-09,0.131,
1971-10,0.124,
1971-11,0.132,
1971-12,0.141,
1972-01,0.141,
1972-02,0.147,
1972-03,0.149,
1972-04,0.139,
1972-05,0.161,
1972-06,0.155,
1972-07,0.157,
1972-08,0.190,
1972-09,0.190,
1972-10,0.185,
1972-11,0.197,
1972-12,0.213,
1973-01,0.207,
1973-02,0.238,
1973-03,0.238,
1973-04,0.240,
1973-05,0.280,
1973-06,0.287,
1973-07,0.271,
1973-08,0.307,
1973-09,0.287,
1973-10,0.267,
1973-11,0.303,
1973-12,0.344,
1974-01,0.353,
1974-02,0.383,
1974-03,0.375,
1974-04,0.350,
1974-05,0.401,
1974-06,0.354,
1974-07,0.319,
1974-08,0.347,
1974-09,0.325,
1974-10,0.300,
1974-11,0.304,
1974-12,0.290,
1975-01,0.288,
1975-02,0.307,
1975-03,0.284,
1975-04,0.248,
1975-05,0.282,
1975-06,0.235,
1975-07,0.220,
1975-08,0.241,
1975-09,0.226,
1975-10,0.196,
1975-11,0.212,
1975-12,0.213,
1976-01,0.201,
1976-02,0.231,
1976-03,0.222,
1976-04,0.216,
1976-05,0.274,
1976-06,0.250,
1976-07,0.237,
1976-08,0.283,
1976-09,0.262,
1976-10,0.239,
1976-11,0.312,
1976-12,0.327,
1977-01,0.302,
1977-02,0.330,
1977-03,0.319,
1977-04,0.287,
1977-05,0.363,
1977-06,0.327,
1977-07,0.318,
1977-08,0.418,
1977-09,0.384,
1977-10,0.345,
1977-11,0.388,
1977-12,0.400,
1978-01,0.384,
1978-02,0.424,
1978-03,0.419,
1978-04,0.406,
1978-05,0.503,
1978-06,0.494,
1978-07,0.480,
1978-08,0.526,
1978-09,0.503,
1978-10,0.470,
1978-11,0.514,
1978-12,0.499,
1979-01,0.501,
1979-02,0.571,
1979-03,0.564,
1979-04,0.528,
1979-05,0.616,
1979-06,0.546,
1979-07,0.473,
1979-08,0.586,
1979-09,0.536,
1979-10,0.482,
1979-11,0.521,
1979-12,0.481,
1980-01,0.502,
1980-02,0.560,
1980-03,0.540,
1980-04,0.522,
1980-05,0.640,
1980-06,0.553,
1980-07,0.505,
1980-08,0.631,
1980-09,0.606,
1980-10,0.523,
1980-11,0.562,
1980-12,0.553,
1981-01,0.553,
1981-02,0.598,
1981-03,0.572,
1981-04,0.523,
1981-05,0.632,
1981-06,0.570,
1981-07,0.511,
1981-08,0.618,
1981-09,0.570,
1981-10,0.516,
1981-11,0.566,
1981-12,0.578,
1982-01,0.546,
1982-02,0.591,
1982-03,0.580,
1982-04,0.550,
1982-05,0.655,
1982-06,0.603,
1982-07,0.564,
1982-08,0.659,
1982-09,0.646,
1982-10,0.602,
1982-11,0.660,
1982-12,0.642,
1983-01,0.603,
1983-02,0.656,
1983-03,0.647,
1983-04,0.617,
1983-05,0.765,
1983-06,0.673,
1983-07,0.638,
1983-08,0.759,
1983-09,0.707,
1983-10,0.639,
1983-11,0.740,
1983-12,0.765,
1984-01,0.694,
1984-02,0.769,
1984-03,0.772,
1984-04,0.749,
1984-05,0.970,
1984-06,0.857,
1984-07,0.793,
1984-08,0.952,
1984-09,0.870,
1984-10,0.786,
1984-11,0.851,
1984-12,0.841,
1985-01,0.776,
1985-02,0.849,
1985-03,0.822,
1985-04,0.775,
1985-05,0.955,
1985-06,0.897,
1985-07,0.830,
1985-08,1.018,
1985-09,0.955,
1985-10,0.837,
1985-11,0.949,
1985-12,1.078,
1986-01,1.027,
1986-02,1.135,
1986-03,1.074,
1986-04,0.985,
1986-05,1.184,
1986-06,1.063,
1986-07,1.000,
1986-08,1.164,
1986-09,1.104,
1986-10,0.962,
1986-11,1.077,
1986-12,1.088,
1987-01,1.013,
1987-02,1.113,
1987-03,1.056,
1987-04,0.999,
1987-05,1.164,
1987-06,1.076,
1987-07,1.021,
1987-08,1.154,
1987-09,1.077,
1987-10,0.977,
1987-11,1.073,
1987-12,1.127,
1988-01,1.084,
1988-02,1.145,
1988-03,1.106,
1988-04,1.048,
1988-05,1.215,
1988-06,1.159,
1988-07,1.071,
1988-08,1.289,
1988-09,1.227,
1988-10,1.118,
1988-11,1.234,
1988-12,1.309,
1989-01,1.205,
1989-02,1.308,
1989-03,1.281,
1989-04,1.199,
1989-05,1.410,
1989-06,1.308,
1989-07,1.239,
1989-08,1.471,
1989-09,1.429,
1989-10,1.297,
1989-11,1.466,
1989-12,1.495,
1990-01,1.471,
1990-02,1.581,
1990-03,1.588,
1990-04,1.493,
1990-05,1.679,
1990-06,1.572,
1990-07,1.415,
1990-08,1.610,
1990-09,1.567,
1990-10,1.433,
1990-11,1.561,
1990-12,1.481,
1991-01,1.469,
1991-02,1.593,
1991-03,1.472,
1991-04,1.398,
1991-05,1.544,
1991-06,1.419,
1991-07,1.299,
1991-08,1.500,
1991-09,1.439,
1991-10,1.306,
1991-11,1.510,
1991-12,1.488,
1992-01,1.442,
1992-02,1.554,
1992-03,1.445,
1992-04,1.364,
1992-05,1.516,
1992-06,1.390,
1992-07,1.276,
1992-08,1.508,
1992-09,1.539,
1992-10,1.387,
1992-11,1.540,
1992-12,1.574,
1993-01,1.529,
1993-02,1.647,
1993-03,1.570,
1993-04,1.506,
1993-05,1.666,
1993-06,1.571,
1993-07,1.474,
1993-08,1.745,
1993-09,1.635,
1993-10,1.486,
1993-11,1.696,
1993-12,1.796,
1994-01,1.720,
1994-02,1.909,
1994-03,1.787,
1994-04,1.755,
1994-05,1.938,
1994-06,1.840,
1994-07,1.734,
1994-08,1.981,
1994-09,1.940,
1994-10,1.829,
1994-11,2.053,
1994-12,2.134,
1995-01,1.965,
1995-02,2.155,
