"",BBEX3.A.GEL.EUR.CA.AC.A04,BBEX3.A.GEL.EUR.CA.AC.A04_FLAGS
"",Exchange rates for the euro in Georgia / EUR 1 = GEL ... (middle),
unit,GEL (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-19 15:14:01,
1999,2.1066,
2000,1.8076,
2001,1.8522,
2002,2.0760,
2003,2.4264,
2004,2.3822,
2005,2.2552,
2006,2.2278,
2007,2.2880,
2008,2.1975,
2009,2.3282,
2010,2.3637,
2011,2.3464,
2012,2.1268,
2013,2.2068,
2014,2.3399,
"","Source: National Bank of Georgia, Tbilisi.",
"","Methodology: Until 2000, calculated on the basis of month-end rates, and from 2001 on the basis of mid-month and month-end rates.",
