"",BBK01.OUL165,BBK01.OUL165_FLAGS
"",Savings deposits of non-profit institutions / At three months' notice / Credit cooperatives,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 10:10:30,
1968-12,0.012,
1969-01,0.017,
1969-02,0.022,
1969-03,0.018,
1969-04,0.026,
1969-05,0.026,
1969-06,0.022,
1969-07,0.026,
1969-08,0.027,
1969-09,0.024,
1969-10,0.024,
1969-11,0.024,
1969-12,0.022,
1970-01,0.029,
1970-02,0.026,
1970-03,0.022,
1970-04,0.020,
1970-05,0.018,
1970-06,0.011,
1970-07,0.018,
1970-08,0.016,
1970-09,0.015,
1970-10,0.009,
1970-11,0.009,
1970-12,0.009,
1971-01,0.013,
1971-02,0.013,
1971-03,0.011,
1971-04,0.011,
1971-05,0.011,
1971-06,0.007,
1971-07,0.016,
1971-08,0.010,
1971-09,0.007,
1971-10,0.005,
1971-11,0.007,
1971-12,0.014,
1972-01,0.045,
1972-02,0.067,
1972-03,0.077,
1972-04,0.067,
1972-05,0.079,
1972-06,0.072,
1972-07,0.073,
1972-08,0.080,
1972-09,0.075,
1972-10,0.076,
1972-11,0.073,
1972-12,0.081,
1973-01,0.084,
1973-02,0.090,
1973-03,0.098,
1973-04,0.099,
1973-05,0.101,
1973-06,0.109,
1973-07,0.106,
1973-08,0.104,
1973-09,0.101,
1973-10,0.105,
1973-11,0.093,
1973-12,0.093,
1974-01,0.092,
1974-02,0.096,
1974-03,0.093,
1974-04,0.102,
1974-05,0.096,
1974-06,0.102,
1974-07,0.103,
1974-08,0.107,
1974-09,0.107,
1974-10,0.122,
1974-11,0.116,
1974-12,0.123,
1975-01,0.130,
1975-02,0.134,
1975-03,0.165,
1975-04,0.199,
1975-05,0.247,
1975-06,0.240,
1975-07,0.277,
1975-08,0.284,
1975-09,0.309,
1975-10,0.335,
1975-11,0.325,
1975-12,0.332,
1976-01,0.401,
1976-02,0.407,
1976-03,0.447,
1976-04,0.468,
1976-05,0.476,
1976-06,0.496,
1976-07,0.502,
1976-08,0.505,
1976-09,0.489,
1976-10,0.448,
1976-11,0.481,
1976-12,0.471,
1977-01,0.552,
1977-02,0.557,
1977-03,0.578,
1977-04,0.587,
1977-05,0.593,
1977-06,0.618,
1977-07,0.664,
1977-08,0.657,
1977-09,0.652,
1977-10,0.664,
1977-11,0.666,
1977-12,0.721,
1978-01,0.737,
1978-02,0.769,
1978-03,0.790,
1978-04,0.808,
1978-05,0.838,
1978-06,0.819,
1978-07,0.828,
1978-08,0.844,
1978-09,0.825,
1978-10,0.812,
1978-11,0.811,
