"",BBEX3.A.JPY.USD.CA.AC.A04,BBEX3.A.JPY.USD.CA.AC.A04_FLAGS
"",Exchange rates for the US dollar in Japan / USD 1 = JPY ... (middle),
unit,JPY (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-19 15:14:40,
1975,296.91,
1976,296.51,
1977,268.35,
1978,210.16,
1979,219.58,
1980,226.54,
1981,221.02,
1982,249.30,
1983,237.62,
1984,237.69,
1985,238.09,
1986,168.14,
1987,144.58,
1988,128.25,
1989,138.16,
1990,144.90,
1991,134.57,
1992,126.65,
1993,111.09,
1994,102.22,
1995,94.01,
1996,108.86,
1997,120.99,
1998,131.01,
1999,113.99,
2000,107.85,
2001,121.59,
2002,125.18,
2003,116.13,
2004,108.23,
2005,110.27,
2006,116.39,
2007,117.83,
2008,103.68,
2009,93.58,
2010,87.71,
2011,79.79,
2012,79.75,
2013,97.66,
2014,105.74,
"",Source: Since 2006: Bank of Tokyo-Mitsubishi UFJ April 1996 - 2005: Bank of Tokyo-Mitsubishi 1975 - March 1996: Bank of Tokyo,
"",Methodology: Calculated on the basis of daily buying and selling rates.,
