"",BBK01.OUD363,BBK01.OUD363_FLAGS
"",Loans to foreign non-banks for up to and including one year / Regional banks and other commercial banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:59:15,
1999-01,12.143,
1999-02,11.505,
1999-03,11.296,
1999-04,11.925,
1999-05,11.045,
1999-06,12.041,
1999-07,13.549,
1999-08,14.462,
1999-09,13.963,
1999-10,14.481,
1999-11,15.283,
1999-12,15.769,
2000-01,14.468,
2000-02,15.340,
2000-03,15.312,
2000-04,17.633,
2000-05,16.404,
2000-06,13.638,
2000-07,13.203,
2000-08,13.256,
2000-09,14.208,
2000-10,13.589,
2000-11,13.665,
2000-12,13.270,
2001-01,13.932,
2001-02,13.835,
2001-03,13.480,
2001-04,13.407,
2001-05,14.422,
2001-06,13.579,
2001-07,12.777,
2001-08,11.767,
2001-09,12.756,
2001-10,12.910,
2001-11,13.447,
2001-12,14.906,
2002-01,17.698,
2002-02,15.310,
2002-03,15.422,
2002-04,15.468,
2002-05,18.204,
2002-06,15.317,
2002-07,15.836,
2002-08,14.716,
2002-09,16.993,
2002-10,16.649,
2002-11,16.884,
2002-12,17.318,
2003-01,16.248,
2003-02,14.659,
2003-03,17.602,
2003-04,21.397,
2003-05,18.693,
2003-06,16.929,
2003-07,12.473,
2003-08,12.680,
2003-09,13.228,
2003-10,12.288,
2003-11,12.134,
2003-12,13.046,
2004-01,13.133,
2004-02,11.539,
2004-03,13.445,
2004-04,12.486,
2004-05,12.163,
2004-06,13.529,
2004-07,11.166,
2004-08,11.619,
2004-09,11.351,
2004-10,10.797,
2004-11,11.570,
2004-12,11.500,
2005-01,11.025,
2005-02,11.029,
2005-03,11.376,
2005-04,11.984,
2005-05,11.768,
2005-06,11.191,
2005-07,11.822,
2005-08,11.426,
2005-09,11.662,
2005-10,10.873,
2005-11,10.975,
2005-12,10.433,
2006-01,13.629,
2006-02,12.109,
2006-03,13.733,
2006-04,17.668,
2006-05,14.447,
2006-06,13.169,
2006-07,12.803,
2006-08,13.551,
2006-09,14.461,
2006-10,14.600,
2006-11,14.858,
2006-12,14.891,
2007-01,17.001,
2007-02,17.414,
2007-03,16.873,
2007-04,17.769,
2007-05,18.438,
2007-06,18.537,
2007-07,20.201,
2007-08,23.721,
2007-09,22.446,
2007-10,21.987,
2007-11,23.789,
2007-12,24.961,
2008-01,26.991,
2008-02,27.293,
2008-03,29.636,
2008-04,29.644,
2008-05,34.476,
2008-06,35.953,
2008-07,33.509,
2008-08,34.000,
2008-09,37.560,
2008-10,40.922,
2008-11,21.723,
2008-12,17.021,
2009-01,13.764,
2009-02,14.943,
2009-03,15.237,
2009-04,14.149,
2009-05,13.636,
2009-06,13.741,
2009-07,17.023,
2009-08,11.433,
2009-09,9.227,
2009-10,8.733,
2009-11,8.958,
2009-12,8.961,
2010-01,10.525,
2010-02,8.784,
2010-03,9.539,
2010-04,11.748,
2010-05,11.763,
2010-06,10.313,
2010-07,10.390,
2010-08,10.839,
2010-09,10.414,
2010-10,10.500,
2010-11,10.087,
2010-12,8.490,
2011-01,9.221,
2011-02,8.454,
2011-03,8.734,
2011-04,10.572,
2011-05,11.128,
2011-06,11.029,
2011-07,10.627,
2011-08,13.662,
2011-09,12.361,
2011-10,12.907,
2011-11,12.948,
2011-12,12.763,
2012-01,13.488,
2012-02,12.892,
2012-03,13.703,
2012-04,15.312,
2012-05,14.661,
2012-06,13.772,
2012-07,14.256,
2012-08,14.082,
2012-09,13.622,
2012-10,13.528,
2012-11,14.166,
2012-12,13.522,
2013-01,14.471,
2013-02,14.415,
2013-03,15.448,
2013-04,16.733,
2013-05,15.790,
2013-06,13.597,
2013-07,13.665,
2013-08,13.313,
2013-09,12.843,
2013-10,13.960,
2013-11,14.528,
2013-12,14.756,
2014-01,15.867,
2014-02,14.983,
2014-03,16.503,
2014-04,18.959,
2014-05,17.927,
2014-06,17.647,
2014-07,16.919,
2014-08,16.594,
2014-09,15.717,
2014-10,17.762,
2014-11,18.582,
2014-12,18.662,Provisional value
