"",BBK01.OUL198,BBK01.OUL198_FLAGS
"",Time deposits of domestic government / for more than one year up to and including two years / Credit cooperatives,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:22:35,
1999-01,0.073,
1999-02,0.075,
1999-03,0.074,
1999-04,0.067,
1999-05,0.055,
1999-06,0.063,
1999-07,0.064,
1999-08,0.060,
1999-09,0.061,
1999-10,0.064,
1999-11,0.071,
1999-12,0.091,
2000-01,0.097,
2000-02,0.103,
2000-03,0.111,
2000-04,0.109,
2000-05,0.112,
2000-06,0.108,
2000-07,0.122,
2000-08,0.129,
2000-09,0.129,
2000-10,0.145,
2000-11,0.147,
2000-12,0.161,
2001-01,0.149,
2001-02,0.170,
2001-03,0.164,
2001-04,0.167,
2001-05,0.165,
2001-06,0.155,
2001-07,0.151,
2001-08,0.144,
2001-09,0.147,
2001-10,0.136,
2001-11,0.136,
2001-12,0.152,
2002-01,0.136,
2002-02,0.132,
2002-03,0.114,
2002-04,0.115,
2002-05,0.120,
2002-06,0.094,
2002-07,0.095,
2002-08,0.093,
2002-09,0.093,
2002-10,0.097,
2002-11,0.097,
2002-12,0.108,
2003-01,0.109,
2003-02,0.104,
2003-03,0.100,
2003-04,0.102,
2003-05,0.097,
2003-06,0.094,
2003-07,0.101,
2003-08,0.093,
2003-09,0.089,
2003-10,0.086,
2003-11,0.089,
2003-12,0.088,
2004-01,0.072,
2004-02,0.077,
2004-03,0.077,
2004-04,0.078,
2004-05,0.086,
2004-06,0.090,
2004-07,0.105,
2004-08,0.118,
2004-09,0.109,
2004-10,0.110,
2004-11,0.113,
2004-12,0.103,
2005-01,0.108,
2005-02,0.105,
2005-03,0.109,
2005-04,0.120,
2005-05,0.117,
2005-06,0.113,
2005-07,0.104,
2005-08,0.112,
2005-09,0.120,
2005-10,0.119,
2005-11,0.113,
2005-12,0.120,
2006-01,0.183,
2006-02,0.182,
2006-03,0.176,
2006-04,0.202,
2006-05,0.194,
2006-06,0.201,
2006-07,0.194,
2006-08,0.204,
2006-09,0.222,
2006-10,0.225,
2006-11,0.227,
2006-12,0.245,
2007-01,0.220,
2007-02,0.221,
2007-03,0.192,
2007-04,0.193,
2007-05,0.217,
2007-06,0.193,
2007-07,0.208,
2007-08,0.215,
2007-09,0.195,
2007-10,0.187,
2007-11,0.194,
2007-12,0.188,
2008-01,0.191,
2008-02,0.193,
2008-03,0.163,
2008-04,0.138,
2008-05,0.140,
2008-06,0.147,
2008-07,0.142,
2008-08,0.144,
2008-09,0.135,
2008-10,0.142,
2008-11,0.147,
2008-12,0.149,
2009-01,0.154,
2009-02,0.159,
2009-03,0.164,
2009-04,0.160,
2009-05,0.164,
2009-06,0.151,
2009-07,0.160,
2009-08,0.152,
2009-09,0.149,
2009-10,0.144,
2009-11,0.131,
2009-12,0.118,
2010-01,0.100,
2010-02,0.101,
2010-03,0.103,
2010-04,0.107,
2010-05,0.105,
2010-06,0.100,
2010-07,0.104,
2010-08,0.104,
2010-09,0.112,
2010-10,0.108,
2010-11,0.107,
2010-12,0.119,
2011-01,0.120,
2011-02,0.137,
2011-03,0.136,
2011-04,0.140,
2011-05,0.153,
2011-06,0.162,
2011-07,0.176,
2011-08,0.180,
2011-09,0.173,
2011-10,0.175,
2011-11,0.177,
2011-12,0.169,
2012-01,0.172,
2012-02,0.169,
2012-03,0.163,
2012-04,0.176,
2012-05,0.181,
2012-06,0.179,
2012-07,0.172,
2012-08,0.174,
2012-09,0.174,
2012-10,0.179,
2012-11,0.186,
2012-12,0.208,
2013-01,0.206,
2013-02,0.204,
2013-03,0.193,
2013-04,0.187,
2013-05,0.214,
2013-06,0.212,
2013-07,0.226,
2013-08,0.244,
2013-09,0.254,
2013-10,0.254,
2013-11,0.270,
2013-12,0.268,
2014-01,0.270,
2014-02,0.305,
2014-03,0.320,
2014-04,0.315,
2014-05,0.334,
2014-06,0.343,
2014-07,0.344,
2014-08,0.354,
2014-09,0.422,
2014-10,0.439,
2014-11,0.440,
2014-12,0.434,Provisional value
