"",BBK01.OUB009,BBK01.OUB009_FLAGS
"",Money market paper issued by domestic banks (MFIs) / Commercial banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:46:00,
1993-12,0.146,
1994-01,0.268,
1994-02,0.260,
1994-03,0.228,
1994-04,0.211,
1994-05,0.242,
1994-06,0.200,
1994-07,0.202,
1994-08,0.182,
1994-09,0.179,
1994-10,0.649,
1994-11,0.955,
1994-12,0.837,
1995-01,0.970,
1995-02,0.545,
1995-03,0.304,
1995-04,0.123,
1995-05,0.039,
1995-06,0.049,
1995-07,0.079,
1995-08,0.071,
1995-09,0.094,
1995-10,0.331,
1995-11,0.344,
1995-12,0.102,
1996-01,0.238,
1996-02,0.252,
1996-03,0.315,
1996-04,0.122,
1996-05,0.095,
1996-06,0.170,
1996-07,0.131,
1996-08,0.381,
1996-09,0.197,
1996-10,0.492,
1996-11,0.370,
1996-12,0.195,
1997-01,0.169,
1997-02,0.073,
1997-03,0.072,
1997-04,0.126,
1997-05,0.093,
1997-06,0.089,
1997-07,0.075,
1997-08,0.047,
1997-09,0.008,
1997-10,0.500,
1997-11,0.508,
1997-12,0.623,
1998-01,0.581,
1998-02,0.571,
1998-03,0.668,
1998-04,0.773,
1998-05,0.705,
1998-06,0.705,
1998-07,1.529,
1998-08,1.584,
1998-09,1.480,
1998-10,1.944,
1998-11,2.407,
1998-12,2.329,
1999-01,2.875,
1999-02,2.903,
1999-03,2.423,
1999-04,3.306,
1999-05,3.197,
1999-06,2.993,
1999-07,3.039,
1999-08,3.762,
1999-09,4.885,
1999-10,6.036,
1999-11,7.114,
1999-12,7.061,
2000-01,5.119,
2000-02,5.461,
2000-03,6.140,
2000-04,7.623,
2000-05,6.151,
2000-06,5.926,
2000-07,6.181,
2000-08,5.441,
2000-09,5.104,
2000-10,4.572,
2000-11,3.823,
2000-12,4.269,
2001-01,4.338,
2001-02,4.025,
2001-03,4.189,
2001-04,3.750,
2001-05,3.693,
2001-06,3.192,
2001-07,2.720,
2001-08,3.423,
2001-09,2.662,
2001-10,4.268,
2001-11,4.308,
2001-12,3.897,
2002-01,3.897,
2002-02,3.499,
2002-03,3.901,
2002-04,4.235,
2002-05,4.408,
2002-06,4.321,
2002-07,4.836,
2002-08,4.495,
2002-09,4.515,
2002-10,3.406,
2002-11,8.779,
2002-12,4.613,
2003-01,5.740,
2003-02,5.439,
2003-03,5.422,
2003-04,5.011,
2003-05,4.054,
2003-06,3.890,
2003-07,4.235,
2003-08,3.338,
2003-09,4.226,
2003-10,4.029,
2003-11,4.313,
2003-12,3.642,
2004-01,3.351,
2004-02,3.194,
2004-03,2.714,
2004-04,2.280,
2004-05,2.240,
2004-06,2.153,
2004-07,1.783,
2004-08,2.104,
2004-09,2.211,
2004-10,2.566,
2004-11,2.643,
2004-12,2.343,
2005-01,2.529,
2005-02,2.791,
2005-03,2.625,
2005-04,2.547,
2005-05,1.900,
2005-06,1.935,
2005-07,2.191,
2005-08,2.637,
2005-09,2.596,
2005-10,2.368,
2005-11,2.794,
2005-12,1.592,
2006-01,2.251,
2006-02,2.173,
2006-03,2.592,
2006-04,3.766,
2006-05,3.435,
2006-06,2.540,
2006-07,2.115,
2006-08,1.852,
2006-09,1.968,
2006-10,2.488,
2006-11,2.431,
2006-12,2.279,
2007-01,2.302,
2007-02,3.354,
2007-03,4.074,
2007-04,3.528,
2007-05,4.089,
2007-06,6.216,
2007-07,5.844,
2007-08,6.325,
2007-09,6.303,
2007-10,7.222,
2007-11,8.571,
2007-12,8.971,
2008-01,10.437,
2008-02,10.923,
2008-03,10.935,
2008-04,11.520,
2008-05,11.650,
2008-06,11.731,
2008-07,11.034,
2008-08,10.637,
2008-09,10.488,
2008-10,9.544,
2008-11,18.475,
2008-12,19.530,
2009-01,17.322,
2009-02,15.796,
2009-03,6.435,
2009-04,5.551,
2009-05,5.334,
2009-06,5.516,
2009-07,5.562,
2009-08,5.528,
2009-09,3.329,
2009-10,3.438,
2009-11,3.385,
2009-12,19.819,
2010-01,19.598,
2010-02,18.849,
2010-03,17.335,
2010-04,17.049,
2010-05,17.048,
2010-06,16.081,
2010-07,16.895,
2010-08,17.620,
2010-09,15.935,
2010-10,2.262,
2010-11,2.649,
2010-12,1.911,
2011-01,2.056,
2011-02,3.993,
2011-03,2.480,
2011-04,0.592,
2011-05,0.691,
2011-06,0.805,
2011-07,0.744,
2011-08,0.561,
2011-09,0.559,
2011-10,0.578,
2011-11,0.583,
2011-12,0.433,
2012-01,0.530,
2012-02,0.529,
2012-03,0.633,
2012-04,0.603,
2012-05,0.534,
2012-06,0.559,
2012-07,0.525,
2012-08,0.586,
2012-09,0.456,
2012-10,0.373,
2012-11,0.270,
2012-12,0.221,
2013-01,0.191,
2013-02,0.188,
2013-03,0.143,
2013-04,0.117,
2013-05,0.195,
2013-06,0.172,
2013-07,0.169,
2013-08,0.129,
2013-09,0.127,
2013-10,0.124,
2013-11,0.124,
2013-12,0.277,
2014-01,0.278,
2014-02,0.243,
2014-03,0.214,
2014-04,0.233,
2014-05,0.204,
2014-06,0.256,
2014-07,0.183,
2014-08,0.144,
2014-09,0.153,
2014-10,0.181,
2014-11,0.236,
2014-12,0.268,Provisional value
