"",BBK01.OUM374,BBK01.OUM374_FLAGS
"",Securities (excluding money market paper) issued by foreign enterprises and households / Mortgage banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:00:34,
1999-01,1.928,
1999-02,1.832,
1999-03,1.845,
1999-04,1.878,
1999-05,1.947,
1999-06,2.053,
1999-07,2.594,
1999-08,2.661,
1999-09,3.323,
1999-10,2.467,
1999-11,2.566,
1999-12,2.713,
2000-01,2.426,
2000-02,2.909,
2000-03,3.118,
2000-04,3.352,
2000-05,3.475,
2000-06,3.872,
2000-07,4.191,
2000-08,4.509,
2000-09,4.601,
2000-10,4.900,
2000-11,5.952,
2000-12,6.506,
2001-01,7.640,
2001-02,8.688,
2001-03,8.749,
2001-04,9.311,
2001-05,9.462,
2001-06,9.941,
2001-07,10.117,
2001-08,10.388,
2001-09,10.821,
2001-10,11.213,
2001-11,11.577,
2001-12,12.125,
2002-01,12.177,
2002-02,12.363,
2002-03,12.744,
2002-04,13.083,
2002-05,13.420,
2002-06,13.707,
2002-07,13.133,
2002-08,11.691,
2002-09,11.946,
2002-10,12.210,
2002-11,12.445,
2002-12,11.898,
2003-01,11.998,
2003-02,12.033,
2003-03,12.160,
2003-04,11.766,
2003-05,12.598,
2003-06,12.610,
2003-07,11.465,
2003-08,11.478,
2003-09,11.533,
2003-10,12.235,
2003-11,12.380,
2003-12,12.104,
2004-01,12.987,
2004-02,12.824,
2004-03,12.941,
2004-04,12.975,
2004-05,13.181,
2004-06,12.864,
2004-07,13.754,
2004-08,13.627,
2004-09,12.856,
2004-10,12.928,
2004-11,13.093,
2004-12,13.659,
2005-01,14.085,
2005-02,14.605,
2005-03,13.913,
2005-04,14.320,
2005-05,14.988,
2005-06,15.317,
2005-07,15.754,
2005-08,16.047,
2005-09,16.657,
2005-10,16.882,
2005-11,17.103,
2005-12,17.555,
2006-01,18.093,
2006-02,18.222,
2006-03,18.582,
2006-04,18.021,
2006-05,18.550,
2006-06,18.585,
2006-07,19.590,
2006-08,19.707,
2006-09,20.191,
2006-10,20.598,
2006-11,21.087,
2006-12,21.605,
2007-01,21.757,
2007-02,21.752,
2007-03,22.938,
2007-04,23.717,
2007-05,23.731,
2007-06,23.763,
2007-07,22.757,
2007-08,22.553,
2007-09,22.604,
2007-10,23.109,
2007-11,22.751,
2007-12,24.065,
2008-01,23.824,
2008-02,24.311,
2008-03,24.765,
2008-04,24.658,
2008-05,24.765,
2008-06,24.082,
2008-07,24.109,
2008-08,24.665,
2008-09,23.901,
2008-10,24.488,
2008-11,24.134,
2008-12,24.761,
2009-01,25.229,
2009-02,25.237,
2009-03,23.443,
2009-04,23.398,
2009-05,21.605,
2009-06,21.265,
2009-07,21.150,
2009-08,20.792,
2009-09,20.702,
2009-10,20.503,
2009-11,20.251,
2009-12,20.171,
2010-01,20.397,
2010-02,20.212,
2010-03,20.125,
2010-04,19.741,
2010-05,20.017,
2010-06,20.345,
2010-07,19.423,
2010-08,20.162,
2010-09,20.206,
2010-10,17.076,
2010-11,17.365,
2010-12,17.219,
2011-01,16.938,
2011-02,16.694,
2011-03,16.305,
2011-04,16.078,
2011-05,16.148,
2011-06,16.012,
2011-07,16.018,
2011-08,15.992,
2011-09,15.566,
2011-10,15.470,
2011-11,15.402,
2011-12,15.732,
2012-01,15.551,
2012-02,15.294,
2012-03,15.373,
2012-04,15.478,
2012-05,15.586,
2012-06,15.686,
2012-07,15.743,
2012-08,15.536,
2012-09,15.259,
2012-10,15.189,
2012-11,14.905,
2012-12,14.790,
2013-01,14.594,
2013-02,14.427,
2013-03,14.304,
2013-04,14.018,
2013-05,14.115,
2013-06,13.820,
2013-07,13.790,
2013-08,13.957,
2013-09,14.056,
2013-10,13.715,
2013-11,13.482,
2013-12,13.230,
2014-01,13.311,
2014-02,13.167,
2014-03,12.879,
2014-04,12.993,
2014-05,12.936,
2014-06,12.950,
2014-07,13.016,
2014-08,12.941,
2014-09,13.136,
2014-10,13.111,
2014-11,14.182,
2014-12,13.543,Provisional value
