"",BBEX3.A.LTL.EUR.CA.AC.A04,BBEX3.A.LTL.EUR.CA.AC.A04_FLAGS
"",Exchange rates for the euro in Lithuania / EUR 1 = LTL ... (middle) / up to 2014,
unit,LTL (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-19 15:15:02,
1999,4.2551,
2000,3.6918,
2001,3.5736,
2002,3.4582,comment
2003,3.4528,
2004,3.4528,
2005,3.4528,
2006,3.4528,
2007,3.4528,
2008,3.4528,
2009,3.4528,
2010,3.4528,
2011,3.4528,
2012,3.4528,
2013,3.4528,
2014,3.4528,
"","General: Until 1 February 2002, the litas was pegged to the US dollar (USD 1 = LTL 4.00) and from 2 February 2002 to 31 December 2014, it was pegged to the euro. Lithuania joined the euro area on 1 January 2015; irrevocable euro conversion rate: EUR 1 = LTL 3.45280.",
"","Source: The Bank of Lithuania, Vilnius.",
"","Methodology: Until 2002, calculated on the basis of mid-month and month-end rates.",
"","Comment on 2002: On 2 February 2002, the litas ceased to be pegged to the US dollar (USD 1 = LTL 4.00) and was pegged to the euro instead at a rate of EUR 1 = LTL 3.4528.",
