"",BBK01.QUY528,BBK01.QUY528_FLAGS
"",Consolidated German banks: Loans and advances to foreign banks / Japan / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:38:30,
2002-03,14.080,
2002-04,13.571,
2002-05,10.144,
2002-06,11.524,
2002-07,14.075,
2002-08,11.300,
2002-09,12.254,
2002-10,12.761,
2002-11,14.564,
2002-12,15.941,
2003-01,15.916,
2003-02,12.631,
2003-03,9.428,
2003-04,14.146,
2003-05,16.597,
2003-06,22.023,
2003-07,18.511,
2003-08,16.023,
2003-09,15.008,
2003-10,20.577,
2003-11,17.438,
2003-12,18.349,
2004-01,21.335,
2004-02,16.685,
2004-03,20.975,
2004-04,24.125,
2004-05,22.703,
2004-06,21.246,
2004-07,23.872,
2004-08,24.367,
2004-09,22.399,
2004-10,22.179,
2004-11,20.507,
2004-12,28.458,
2005-01,23.549,
2005-02,17.880,
2005-03,19.701,
2005-04,20.850,
2005-05,21.653,
2005-06,21.156,
2005-07,20.040,
2005-08,16.167,
2005-09,13.345,
2005-10,16.944,
2005-11,17.955,
2005-12,10.359,
2006-01,11.362,
2006-02,3.006,
2006-03,10.001,
2006-04,3.059,
2006-05,4.297,
2006-06,6.405,
2006-07,7.005,
2006-08,6.054,
2006-09,6.018,
2006-10,7.617,
2006-11,7.739,
2006-12,5.559,
2007-01,4.257,
2007-02,5.412,
2007-03,5.335,
2007-04,5.396,
2007-05,3.769,
2007-06,3.960,
2007-07,3.243,
2007-08,5.670,
2007-09,5.293,
2007-10,7.026,
2007-11,5.253,
2007-12,6.033,
2008-01,6.169,
2008-02,5.155,
2008-03,4.795,
2008-04,4.893,
2008-05,3.487,
2008-06,4.397,
2008-07,6.449,
2008-08,7.227,
2008-09,7.868,
2008-10,6.747,
2008-11,9.075,
2008-12,9.776,
2009-01,8.887,
2009-02,7.999,
2009-03,9.016,
2009-04,7.495,
2009-05,5.815,
2009-06,10.027,
2009-07,6.692,
2009-08,4.334,
2009-09,10.436,
2009-10,3.516,
2009-11,9.916,
2009-12,7.872,
2010-01,4.305,
2010-02,3.988,
2010-03,7.819,
2010-04,6.022,
2010-05,8.418,
2010-06,17.793,
2010-07,6.598,
2010-08,9.094,
2010-09,10.282,
2010-10,7.186,
2010-11,9.749,
2010-12,12.280,
2011-01,7.463,
2011-02,7.972,
2011-03,7.627,
2011-04,8.181,
2011-05,7.516,
2011-06,10.751,
2011-07,9.572,
2011-08,7.859,
2011-09,11.131,
2011-10,13.961,
2011-11,14.082,
2011-12,10.015,
2012-01,7.721,
2012-02,6.027,
2012-03,6.766,
2012-04,9.058,
2012-05,14.032,
2012-06,13.397,
2012-07,14.324,
2012-08,13.649,
2012-09,10.843,
2012-10,10.476,
2012-11,11.150,
2012-12,11.535,
2013-01,14.849,
2013-02,16.131,
2013-03,12.350,
2013-04,10.818,
2013-05,15.524,
2013-06,11.597,
2013-07,16.112,
2013-08,14.210,
2013-09,11.435,
2013-10,13.926,
2013-11,14.586,
2013-12,12.444,
2014-01,13.031,
2014-02,12.115,
2014-03,7.917,
2014-04,6.944,
2014-05,7.766,
2014-06,9.898,
2014-07,8.937,
2014-08,7.269,
2014-09,11.106,
2014-10,7.258,
