"",BBK01.QUK797,BBK01.QUK797_FLAGS
"",Consolidated German banks: Loans and advances to foreign banks / Other European countries / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:32:51,
2002-03,55.008,
2002-04,52.270,
2002-05,54.688,
2002-06,46.582,
2002-07,46.030,
2002-08,44.900,
2002-09,45.779,
2002-10,47.090,
2002-11,46.750,
2002-12,46.508,
2003-01,49.991,
2003-02,51.166,
2003-03,47.998,
2003-04,47.066,
2003-05,45.201,
2003-06,44.206,
2003-07,46.133,
2003-08,49.341,
2003-09,49.314,
2003-10,52.584,
2003-11,50.952,
2003-12,55.483,
2004-01,59.000,
2004-02,52.996,
2004-03,53.568,
2004-04,53.812,
2004-05,46.290,
2004-06,44.071,
2004-07,43.796,
2004-08,41.492,
2004-09,41.506,
2004-10,45.918,
2004-11,43.709,
2004-12,41.776,
2005-01,47.443,
2005-02,49.000,
2005-03,48.613,
2005-04,48.042,
2005-05,46.020,
2005-06,44.784,
2005-07,47.279,
2005-08,51.864,
2005-09,48.036,
2005-10,52.853,
2005-11,55.003,
2005-12,50.018,
2006-01,51.418,
2006-02,54.694,
2006-03,56.531,
2006-04,56.546,
2006-05,54.609,
2006-06,49.688,
2006-07,55.048,
2006-08,52.252,
2006-09,51.737,
2006-10,58.490,
2006-11,57.355,
2006-12,61.075,
2007-01,60.349,
2007-02,61.919,
2007-03,59.639,
2007-04,56.407,
2007-05,51.636,
2007-06,53.401,
2007-07,59.362,
2007-08,54.115,
2007-09,55.176,
2007-10,57.069,
2007-11,56.135,
2007-12,59.741,
2008-01,56.454,
2008-02,53.721,
2008-03,54.605,
2008-04,53.016,
2008-05,52.191,
2008-06,53.260,
2008-07,57.131,
2008-08,58.584,
2008-09,61.230,
2008-10,67.822,
2008-11,62.096,
2008-12,52.190,
2009-01,49.429,
2009-02,52.171,
2009-03,46.704,
2009-04,42.673,
2009-05,42.392,
2009-06,45.513,
2009-07,42.297,
2009-08,38.623,
2009-09,37.357,
2009-10,34.901,
2009-11,35.091,
2009-12,32.061,
2010-01,32.055,
2010-02,33.661,
2010-03,34.100,
2010-04,35.290,
2010-05,39.350,
2010-06,38.299,
2010-07,33.211,
2010-08,33.918,
2010-09,35.652,
2010-10,34.536,
2010-11,35.045,
2010-12,34.398,
2011-01,31.871,
2011-02,35.755,
2011-03,32.153,
2011-04,34.861,
2011-05,37.965,
2011-06,32.663,
2011-07,33.425,
2011-08,37.291,
2011-09,38.086,
2011-10,33.587,
2011-11,34.800,
2011-12,30.672,
2012-01,31.057,
2012-02,30.230,
2012-03,31.561,
2012-04,30.503,
2012-05,34.355,
2012-06,34.821,
2012-07,44.140,
2012-08,45.276,
2012-09,44.371,
2012-10,40.795,
2012-11,34.333,
2012-12,38.449,
2013-01,37.443,
2013-02,43.362,
2013-03,43.779,
2013-04,39.523,
2013-05,40.282,
2013-06,42.323,
2013-07,36.941,
2013-08,47.478,
2013-09,43.965,
2013-10,45.993,
2013-11,42.030,
2013-12,43.102,
2014-01,49.083,
2014-02,50.221,
2014-03,47.737,
2014-04,49.497,
2014-05,51.450,
2014-06,50.290,
2014-07,50.590,
2014-08,55.729,
2014-09,52.293,
2014-10,49.421,
