"",BBK01.SU1005,BBK01.SU1005_FLAGS
"",Lending to banks (MFIs) / Loans under savings and loan contracts and interim and bridging loans / All building and loan associations,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 10:44:21,
1973-12,0.324,
1974-01,0.330,
1974-02,0.335,
1974-03,0.409,
1974-04,0.398,
1974-05,0.400,
1974-06,0.410,
1974-07,0.411,
1974-08,0.404,
1974-09,0.417,
1974-10,0.415,
1974-11,0.414,
1974-12,0.423,
1975-01,0.426,
1975-02,0.418,
1975-03,0.414,
1975-04,0.419,
1975-05,0.413,
1975-06,0.410,
1975-07,0.405,
1975-08,0.400,
1975-09,0.393,
1975-10,0.390,
1975-11,0.374,
1975-12,0.375,
1976-01,0.384,
1976-02,0.380,
1976-03,0.380,
1976-04,0.390,
1976-05,0.387,
1976-06,0.396,
1976-07,0.397,
1976-08,0.396,
1976-09,0.398,
1976-10,0.409,
1976-11,0.406,
1976-12,0.415,
1977-01,0.414,
1977-02,0.412,
1977-03,0.410,
1977-04,0.412,
1977-05,0.372,
1977-06,0.372,
1977-07,0.381,
1977-08,0.377,
1977-09,0.384,
1977-10,0.389,
1977-11,0.408,
1977-12,0.460,
1978-01,0.436,
1978-02,0.409,
1978-03,0.385,
1978-04,0.384,
1978-05,0.358,
1978-06,0.357,
1978-07,0.360,
1978-08,0.359,
1978-09,0.365,
1978-10,0.368,
1978-11,0.368,
1978-12,0.380,
1979-01,0.378,
1979-02,0.368,
1979-03,0.371,
1979-04,0.373,
1979-05,0.373,
1979-06,0.382,
1979-07,0.400,
1979-08,0.409,
1979-09,0.416,
1979-10,0.422,
1979-11,0.436,
1979-12,0.447,
1980-01,0.447,
1980-02,0.442,
1980-03,0.442,
1980-04,0.443,
1980-05,0.444,
1980-06,0.450,
1980-07,0.454,
1980-08,0.450,
1980-09,0.451,
1980-10,0.457,
1980-11,0.459,
1980-12,0.484,
1981-01,0.484,
1981-02,0.474,
1981-03,0.490,
1981-04,0.493,
1981-05,0.503,
1981-06,0.507,
1981-07,0.518,
1981-08,0.524,
1981-09,0.537,
1981-10,0.548,
1981-11,0.552,
1981-12,0.562,
1982-01,0.559,
1982-02,0.548,
1982-03,0.560,
