"",BBK01.QUY381,BBK01.QUY381_FLAGS
"",Consolidated German banks: Foreign securities issued by foreign general government / Finland / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:30:24,
2002-03,2.781,
2002-04,2.217,
2002-05,2.186,
2002-06,1.644,
2002-07,1.642,
2002-08,1.725,
2002-09,1.433,
2002-10,1.351,
2002-11,1.960,
2002-12,1.713,
2003-01,1.759,
2003-02,1.532,
2003-03,1.500,
2003-04,1.736,
2003-05,1.893,
2003-06,2.392,
2003-07,1.475,
2003-08,1.382,
2003-09,1.587,
2003-10,1.742,
2003-11,2.415,
2003-12,1.946,
2004-01,1.997,
2004-02,1.489,
2004-03,2.013,
2004-04,2.264,
2004-05,2.502,
2004-06,1.885,
2004-07,2.107,
2004-08,2.131,
2004-09,2.186,
2004-10,2.431,
2004-11,2.851,
2004-12,1.730,
2005-01,1.852,
2005-02,1.856,
2005-03,1.896,
2005-04,1.963,
2005-05,2.325,
2005-06,2.459,
2005-07,2.401,
2005-08,2.754,
2005-09,2.795,
2005-10,2.968,
2005-11,2.640,
2005-12,2.861,
2006-01,3.018,
2006-02,2.851,
2006-03,2.931,
2006-04,3.096,
2006-05,3.452,
2006-06,3.174,
2006-07,2.997,
2006-08,2.672,
2006-09,2.543,
2006-10,2.684,
2006-11,2.879,
2006-12,2.773,
2007-01,1.952,
2007-02,1.585,
2007-03,1.894,
2007-04,1.843,
2007-05,2.403,
2007-06,2.432,
2007-07,1.769,
2007-08,1.557,
2007-09,1.218,
2007-10,1.641,
2007-11,1.128,
2007-12,0.950,
2008-01,0.899,
2008-02,1.092,
2008-03,1.067,
2008-04,1.149,
2008-05,1.049,
2008-06,1.380,
2008-07,1.007,
2008-08,0.732,
2008-09,0.855,
2008-10,0.424,
2008-11,0.536,
2008-12,0.614,
2009-01,0.476,
2009-02,0.486,
2009-03,0.699,
2009-04,0.408,
2009-05,0.601,
2009-06,0.420,
2009-07,0.544,
2009-08,0.671,
2009-09,0.585,
2009-10,0.686,
2009-11,0.724,
2009-12,0.703,
2010-01,0.648,
2010-02,0.998,
2010-03,0.977,
2010-04,0.770,
2010-05,0.734,
2010-06,1.002,
2010-07,0.928,
2010-08,0.838,
2010-09,1.069,
2010-10,1.042,
2010-11,0.965,
2010-12,0.733,
2011-01,0.890,
2011-02,1.285,
2011-03,1.408,
2011-04,1.303,
2011-05,1.388,
2011-06,1.350,
2011-07,1.240,
2011-08,1.110,
2011-09,1.228,
2011-10,1.264,
2011-11,1.353,
2011-12,1.501,
2012-01,1.544,
2012-02,1.833,
2012-03,1.871,
2012-04,1.819,
2012-05,1.767,
2012-06,1.841,
2012-07,1.912,
2012-08,1.948,
2012-09,1.864,
2012-10,1.934,
2012-11,1.995,
2012-12,2.087,
2013-01,2.106,
2013-02,2.119,
2013-03,2.106,
2013-04,2.207,
2013-05,2.241,
2013-06,2.290,
2013-07,2.174,
2013-08,2.447,
2013-09,2.517,
2013-10,2.598,
2013-11,2.302,
2013-12,2.498,
2014-01,2.505,
2014-02,2.902,
2014-03,2.927,
2014-04,3.097,
2014-05,3.446,
2014-06,3.482,
2014-07,3.648,
2014-08,3.782,
2014-09,3.919,
2014-10,3.987,
