"",BBK01.OUL196,BBK01.OUL196_FLAGS
"",Time deposits of domestic government / for up and including 1 year / Credit cooperatives,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:22:27,
1968-12,0.101,
1969-01,0.102,
1969-02,0.112,
1969-03,0.119,
1969-04,0.116,
1969-05,0.124,
1969-06,0.127,
1969-07,0.122,
1969-08,0.141,
1969-09,0.133,
1969-10,0.134,
1969-11,0.135,
1969-12,0.169,
1970-01,0.175,
1970-02,0.191,
1970-03,0.185,
1970-04,0.180,
1970-05,0.202,
1970-06,0.193,
1970-07,0.190,
1970-08,0.200,
1970-09,0.188,
1970-10,0.185,
1970-11,0.203,
1970-12,0.219,
1971-01,0.218,
1971-02,0.224,
1971-03,0.219,
1971-04,0.208,
1971-05,0.230,
1971-06,0.230,
1971-07,0.228,
1971-08,0.238,
1971-09,0.244,
1971-10,0.241,
1971-11,0.254,
1971-12,0.251,
1972-01,0.242,
1972-02,0.246,
1972-03,0.242,
1972-04,0.231,
1972-05,0.257,
1972-06,0.254,
1972-07,0.256,
1972-08,0.296,
1972-09,0.293,
1972-10,0.293,
1972-11,0.300,
1972-12,0.316,
1973-01,0.310,
1973-02,0.343,
1973-03,0.352,
1973-04,0.356,
1973-05,0.406,
1973-06,0.402,
1973-07,0.407,
1973-08,0.446,
1973-09,0.433,
1973-10,0.413,
1973-11,0.446,
1973-12,0.501,
1974-01,0.511,
1974-02,0.548,
1974-03,0.532,
1974-04,0.506,
1974-05,0.564,
1974-06,0.524,
1974-07,0.489,
1974-08,0.518,
1974-09,0.486,
1974-10,0.462,
1974-11,0.458,
1974-12,0.457,
1975-01,0.452,
1975-02,0.458,
1975-03,0.425,
1975-04,0.387,
1975-05,0.416,
1975-06,0.378,
1975-07,0.358,
1975-08,0.371,
1975-09,0.350,
1975-10,0.327,
1975-11,0.331,
1975-12,0.350,
1976-01,0.336,
1976-02,0.365,
1976-03,0.353,
1976-04,0.336,
1976-05,0.407,
1976-06,0.392,
1976-07,0.383,
1976-08,0.434,
1976-09,0.414,
1976-10,0.402,
1976-11,0.505,
1976-12,0.531,
1977-01,0.497,
1977-02,0.528,
1977-03,0.506,
1977-04,0.504,
1977-05,0.589,
1977-06,0.563,
1977-07,0.567,
1977-08,0.689,
1977-09,0.664,
1977-10,0.616,
1977-11,0.672,
1977-12,0.705,
1978-01,0.666,
1978-02,0.692,
1978-03,0.688,
1978-04,0.655,
1978-05,0.768,
1978-06,0.751,
1978-07,0.727,
1978-08,0.783,
1978-09,0.752,
1978-10,0.726,
1978-11,0.776,
1978-12,0.788,
1979-01,0.792,
1979-02,0.868,
1979-03,0.861,
1979-04,0.809,
1979-05,0.883,
1979-06,0.845,
1979-07,0.765,
1979-08,0.882,
1979-09,0.836,
1979-10,0.793,
1979-11,0.815,
1979-12,0.806,
1980-01,0.816,
1980-02,0.888,
1980-03,0.896,
1980-04,0.866,
1980-05,0.998,
1980-06,0.914,
1980-07,0.872,
1980-08,1.010,
1980-09,0.968,
1980-10,0.907,
1980-11,0.924,
1980-12,0.954,
1981-01,0.958,
1981-02,0.999,
1981-03,0.975,
1981-04,0.897,
1981-05,1.054,
1981-06,1.005,
1981-07,0.960,
1981-08,1.066,
1981-09,1.036,
1981-10,1.021,
1981-11,1.066,
1981-12,1.117,
1982-01,1.050,
1982-02,1.090,
1982-03,1.097,
1982-04,1.071,
1982-05,1.195,
1982-06,1.139,
1982-07,1.114,
1982-08,1.228,
1982-09,1.255,
1982-10,1.275,
1982-11,1.367,
1982-12,1.425,
1983-01,1.354,
1983-02,1.394,
1983-03,1.407,
1983-04,1.359,
1983-05,1.468,
1983-06,1.411,
1983-07,1.374,
1983-08,1.495,
1983-09,1.401,
1983-10,1.371,
1983-11,1.510,
1983-12,1.654,
1984-01,1.512,
1984-02,1.560,
1984-03,1.572,
1984-04,1.530,
1984-05,1.722,
1984-06,1.579,
1984-07,1.529,
1984-08,1.662,
1984-09,1.569,
1984-10,1.438,
1984-11,1.443,
1984-12,1.525,
1985-01,1.484,
1985-02,1.564,
1985-03,1.489,
1985-04,1.495,
1985-05,1.594,
1985-06,1.583,
1985-07,1.484,
1985-08,1.649,
1985-09,1.550,
1985-10,1.357,
1985-11,1.466,
1985-12,1.807,
1986-01,1.806,
1986-02,1.817,
1986-03,1.745,
1986-04,1.618,
1986-05,1.751,
1986-06,1.681,
1986-07,1.609,
1986-08,1.740,
1986-09,1.699,
1986-10,1.551,
1986-11,1.671,
1986-12,1.754,
1987-01,1.628,
1987-02,1.760,
1987-03,1.677,
1987-04,1.621,
1987-05,1.747,
1987-06,1.578,
1987-07,1.542,
1987-08,1.657,
1987-09,1.551,
1987-10,1.521,
1987-11,1.669,
1987-12,1.832,
1988-01,1.718,
1988-02,1.841,
1988-03,1.791,
1988-04,1.659,
1988-05,1.799,
1988-06,1.789,
1988-07,1.708,
1988-08,1.887,
1988-09,1.877,
1988-10,1.783,
1988-11,1.934,
1988-12,2.131,
1989-01,2.068,
1989-02,2.063,
1989-03,2.027,
1989-04,1.952,
1989-05,2.133,
1989-06,2.105,
1989-07,2.052,
1989-08,2.292,
1989-09,2.254,
1989-10,2.213,
1989-11,2.462,
1989-12,2.795,
1990-01,2.652,
1990-02,2.776,
1990-03,2.719,
1990-04,2.583,
1990-05,2.750,
1990-06,2.647,
1990-07,2.443,
1990-08,2.663,
1990-09,2.666,
1990-10,2.603,
1990-11,2.797,
1990-12,2.888,
1991-01,2.924,
1991-02,2.908,
1991-03,2.718,
1991-04,2.668,
1991-05,2.835,
1991-06,2.756,
1991-07,2.662,
1991-08,2.796,
1991-09,2.660,
1991-10,2.594,
1991-11,2.816,
1991-12,2.917,
1992-01,2.884,
1992-02,2.847,
1992-03,2.540,
1992-04,2.344,
1992-05,2.467,
1992-06,2.283,
1992-07,2.180,
1992-08,2.318,
1992-09,2.502,
1992-10,2.315,
1992-11,2.664,
1992-12,2.831,
1993-01,2.713,
1993-02,2.689,
1993-03,2.540,
1993-04,2.484,
1993-05,2.667,
1993-06,2.585,
1993-07,2.418,
1993-08,2.755,
1993-09,2.628,
1993-10,2.598,
1993-11,2.888,
1993-12,3.208,
1994-01,2.872,
1994-02,3.252,
1994-03,3.018,
1994-04,2.996,
1994-05,3.088,
1994-06,3.139,
1994-07,2.910,
1994-08,3.187,
1994-09,3.131,
1994-10,2.986,
1994-11,3.425,
1994-12,3.769,
1995-01,3.391,
1995-02,3.605,
1995-03,3.170,
1995-04,3.182,
1995-05,3.240,
1995-06,2.859,
1995-07,2.744,
1995-08,2.889,
1995-09,2.787,
1995-10,2.528,
1995-11,2.716,
1995-12,3.008,
1996-01,2.813,
1996-02,2.880,
1996-03,2.663,
1996-04,2.381,
1996-05,2.614,
1996-06,2.467,
1996-07,2.402,
1996-08,2.577,
1996-09,2.470,
1996-10,2.305,
1996-11,2.463,
1996-12,2.653,
1997-01,2.462,
1997-02,2.656,
1997-03,2.385,
1997-04,2.255,
1997-05,2.429,
1997-06,2.365,
1997-07,2.257,
1997-08,2.427,
1997-09,2.370,
1997-10,2.264,
1997-11,2.475,
1997-12,2.722,
1998-01,2.291,
1998-02,2.436,
1998-03,2.177,
1998-04,2.165,
1998-05,2.317,
1998-06,2.310,
1998-07,2.195,
1998-08,2.504,
1998-09,2.433,
1998-10,2.208,
1998-11,2.431,
1998-12,2.891,
1999-01,2.708,
1999-02,2.631,
1999-03,2.632,
1999-04,2.589,
1999-05,3.127,
1999-06,3.145,
1999-07,2.984,
1999-08,3.300,
1999-09,3.196,
1999-10,3.412,
1999-11,3.631,
1999-12,4.025,
2000-01,3.482,
2000-02,3.657,
2000-03,3.715,
2000-04,3.179,
2000-05,3.221,
2000-06,3.003,
2000-07,2.925,
2000-08,3.305,
2000-09,3.316,
2000-10,3.009,
2000-11,3.458,
2000-12,3.954,
2001-01,3.171,
2001-02,3.101,
2001-03,2.846,
2001-04,2.763,
2001-05,2.719,
2001-06,2.792,
2001-07,2.702,
2001-08,2.756,
2001-09,2.597,
2001-10,2.436,
2001-11,2.669,
2001-12,2.817,
2002-01,2.362,
2002-02,2.186,
2002-03,2.041,
2002-04,2.092,
2002-05,2.211,
2002-06,2.219,
2002-07,2.156,
2002-08,2.323,
2002-09,2.643,
2002-10,2.322,
2002-11,2.524,
2002-12,2.989,
2003-01,2.746,
2003-02,2.775,
2003-03,2.628,
2003-04,2.520,
2003-05,2.515,
2003-06,2.454,
2003-07,2.281,
2003-08,2.491,
2003-09,2.464,
2003-10,2.559,
2003-11,2.746,
2003-12,2.993,
2004-01,2.686,
2004-02,2.500,
2004-03,2.506,
2004-04,2.554,
2004-05,2.722,
2004-06,2.685,
2004-07,2.766,
2004-08,3.066,
2004-09,2.834,
2004-10,2.711,
2004-11,3.088,
2004-12,3.882,
2005-01,3.009,
2005-02,3.425,
2005-03,3.179,
2005-04,2.956,
2005-05,3.084,
2005-06,3.031,
2005-07,3.138,
2005-08,3.173,
2005-09,3.542,
2005-10,3.178,
2005-11,3.317,
2005-12,4.143,
2006-01,3.406,
2006-02,3.861,
2006-03,3.634,
2006-04,3.728,
2006-05,3.933,
2006-06,3.998,
2006-07,3.763,
2006-08,4.042,
2006-09,4.465,
2006-10,4.257,
2006-11,4.939,
2006-12,5.637,
2007-01,4.467,
2007-02,5.135,
2007-03,5.027,
2007-04,4.650,
2007-05,4.262,
2007-06,5.097,
2007-07,4.312,
2007-08,5.424,
2007-09,4.754,
2007-10,4.592,
2007-11,4.893,
2007-12,5.591,
2008-01,4.270,
2008-02,4.676,
2008-03,4.431,
2008-04,4.371,
2008-05,4.476,
2008-06,4.164,
2008-07,4.374,
2008-08,4.670,
2008-09,4.557,
2008-10,4.652,
2008-11,4.854,
2008-12,5.039,
2009-01,4.509,
2009-02,4.446,
2009-03,3.916,
2009-04,4.009,
2009-05,4.040,
2009-06,3.801,
2009-07,3.873,
2009-08,4.029,
2009-09,3.779,
2009-10,3.709,
2009-11,3.728,
2009-12,3.907,
2010-01,3.426,
2010-02,3.208,
2010-03,3.260,
2010-04,3.129,
2010-05,3.268,
2010-06,3.341,
2010-07,3.412,
2010-08,3.526,
2010-09,3.303,
2010-10,3.220,
2010-11,3.650,
2010-12,3.841,
2011-01,3.415,
2011-02,3.398,
2011-03,3.309,
2011-04,3.337,
2011-05,3.782,
2011-06,3.905,
2011-07,3.864,
2011-08,3.870,
2011-09,3.718,
2011-10,3.606,
2011-11,3.742,
2011-12,4.056,
2012-01,3.428,
2012-02,3.490,
2012-03,3.525,
2012-04,3.627,
2012-05,3.540,
2012-06,3.560,
2012-07,3.649,
2012-08,3.853,
2012-09,3.726,
2012-10,3.734,
2012-11,3.804,
2012-12,4.430,
2013-01,4.001,
2013-02,3.973,
2013-03,4.548,
2013-04,4.373,
2013-05,4.769,
2013-06,4.639,
2013-07,5.119,
2013-08,5.022,
2013-09,4.908,
2013-10,4.865,
2013-11,4.777,
2013-12,4.983,
2014-01,4.514,
2014-02,4.624,
2014-03,4.513,
2014-04,4.446,
2014-05,4.939,
2014-06,4.882,
2014-07,5.043,
2014-08,5.736,
2014-09,5.589,
2014-10,5.590,
2014-11,5.921,
2014-12,6.489,Provisional value
