"",BBK01.OUH383,BBK01.OUH383_FLAGS
"",Savings deposits of non-profit institutions / at a period of notice of more than 3 months / Savings banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 10:10:32,
1999-01,1.041,
1999-02,1.035,
1999-03,1.045,
1999-04,1.024,
1999-05,1.009,
1999-06,0.996,
1999-07,0.988,
1999-08,0.981,
1999-09,0.981,
1999-10,0.987,
1999-11,0.999,
1999-12,1.017,
2000-01,1.057,
2000-02,1.068,
2000-03,1.078,
2000-04,1.107,
2000-05,1.118,
2000-06,1.121,
2000-07,1.133,
2000-08,1.167,
2000-09,1.169,
2000-10,1.181,
2000-11,1.198,
2000-12,1.232,
2001-01,1.190,
2001-02,1.249,
2001-03,1.255,
2001-04,1.250,
2001-05,1.247,
2001-06,1.234,
2001-07,1.207,
2001-08,1.180,
2001-09,1.137,
2001-10,1.125,
2001-11,1.106,
2001-12,1.104,
2002-01,1.073,
2002-02,1.061,
2002-03,1.058,
2002-04,1.039,
2002-05,1.017,
2002-06,1.020,
2002-07,1.033,
2002-08,1.029,
2002-09,1.022,
2002-10,0.987,
2002-11,0.984,
2002-12,0.989,
2003-01,0.950,
2003-02,0.929,
2003-03,0.916,
2003-04,0.881,
2003-05,0.861,
2003-06,0.866,
2003-07,0.860,
2003-08,0.858,
2003-09,0.847,
2003-10,0.856,
2003-11,0.856,
2003-12,0.861,
2004-01,0.864,
2004-02,0.870,
2004-03,0.876,
2004-04,0.865,
2004-05,0.865,
2004-06,0.867,
2004-07,0.867,
2004-08,0.869,
2004-09,0.863,
2004-10,0.869,
2004-11,0.885,
2004-12,0.893,
2005-01,0.890,
2005-02,0.988,
2005-03,0.990,
2005-04,0.995,
2005-05,0.991,
2005-06,0.976,
2005-07,0.968,
2005-08,0.962,
2005-09,0.962,
2005-10,0.966,
2005-11,0.969,
2005-12,1.002,
2006-01,0.997,
2006-02,1.015,
2006-03,0.931,
2006-04,0.920,
2006-05,0.927,
2006-06,0.937,
2006-07,0.936,
2006-08,0.943,
2006-09,0.959,
2006-10,0.981,
2006-11,1.010,
2006-12,1.036,
2007-01,1.038,
2007-02,1.053,
2007-03,1.061,
2007-04,1.057,
2007-05,1.075,
2007-06,1.090,
2007-07,1.100,
2007-08,1.091,
2007-09,1.097,
2007-10,1.108,
2007-11,1.124,
2007-12,1.136,
2008-01,1.131,
2008-02,1.107,
2008-03,1.074,
2008-04,1.055,
2008-05,1.043,
2008-06,1.040,
2008-07,1.057,
2008-08,1.047,
2008-09,1.040,
2008-10,0.996,
2008-11,0.990,
2008-12,0.969,
2009-01,0.967,
2009-02,0.966,
2009-03,0.979,
2009-04,1.029,
2009-05,1.039,
2009-06,1.055,
2009-07,1.066,
2009-08,1.071,
2009-09,1.094,
2009-10,1.142,
2009-11,1.145,
2009-12,1.180,
2010-01,1.190,
2010-02,1.171,
2010-03,1.190,
2010-04,1.162,
2010-05,1.153,
2010-06,1.153,
2010-07,1.141,
2010-08,1.116,
2010-09,1.089,
2010-10,1.087,
2010-11,1.076,
2010-12,1.066,
2011-01,1.031,
2011-02,1.014,
2011-03,1.010,
2011-04,0.992,
2011-05,0.992,
2011-06,0.988,
2011-07,0.978,
2011-08,0.967,
2011-09,0.957,
2011-10,0.936,
2011-11,0.927,
2011-12,0.941,
2012-01,0.939,
2012-02,0.935,
2012-03,0.936,
2012-04,0.932,
2012-05,0.923,
2012-06,0.910,
2012-07,0.913,
2012-08,0.915,
2012-09,0.912,
2012-10,0.919,
2012-11,0.906,
2012-12,0.919,
2013-01,0.926,
2013-02,0.941,
2013-03,0.941,
2013-04,0.939,
2013-05,0.925,
2013-06,0.917,
2013-07,0.898,
2013-08,0.893,
2013-09,0.891,
2013-10,0.855,
2013-11,0.880,
2013-12,0.900,
2014-01,0.887,
2014-02,0.901,
2014-03,0.909,
2014-04,0.917,
2014-05,0.923,
2014-06,0.915,
2014-07,0.918,
2014-08,0.922,
2014-09,0.919,
2014-10,0.915,
2014-11,0.897,
2014-12,0.908,Provisional value
