"",BBK01.WU0182,BBK01.WU0182_FLAGS
1966-09,8,
1966-10,59,
1966-11,-,Nothing exists
1966-12,5,
1967-01,7,
1967-02,6,
1967-03,135,
1967-04,3,
1967-05,16,
1967-06,22,
1967-07,25,
1967-08,19,
1967-09,27,
1967-10,7,
1967-11,0,
1967-12,2,
1968-01,-,Nothing exists
1968-02,1,
1968-03,3,
1968-04,-,Nothing exists
1968-05,6,
1968-06,17,
1968-07,47,
1968-08,38,
1968-09,6,
1968-10,1,
1968-11,3,
1968-12,4,
1969-01,1,
1969-02,8,
1969-03,3,
1969-04,3,
1969-05,30,
1969-06,52,
1969-07,155,
1969-08,27,
1969-09,21,
1969-10,11,
1969-11,1,
1969-12,12,
1970-01,-,Nothing exists
1970-02,1,
1970-03,5,
1970-04,5,
1970-05,27,
1970-06,7,
1970-07,182,
1970-08,19,
1970-09,4,
1970-10,6,
1970-11,5,
1970-12,6,
1971-01,1,
1971-02,-,Nothing exists
1971-03,81,
1971-04,4,
1971-05,2,
1971-06,316,
1971-07,26,
1971-08,14,
1971-09,58,
1971-10,5,
1971-11,18,
1971-12,18,
1972-01,0,
1972-02,1,
1972-03,1,
1972-04,2,
1972-05,3,
1972-06,24,
1972-07,30,
1972-08,112,
1972-09,13,
1972-10,8,
1972-11,10,
1972-12,4,
1973-01,2,
1973-02,3,
1973-03,1,
1973-04,11,
1973-05,7,
1973-06,72,
1973-07,63,
1973-08,96,
1973-09,39,
1973-10,9,
1973-11,1,
1973-12,21,
1974-01,13,
1974-02,0,
1974-03,36,
1974-04,6,
1974-05,21,
1974-06,32,
1974-07,252,
1974-08,97,
1974-09,7,
1974-10,9,
1974-11,2,
1974-12,1,
1975-01,2,
1975-02,6,
1975-03,13,
1975-04,1,
1975-05,3,
1975-06,55,
1975-07,196,
1975-08,17,
1975-09,13,
1975-10,3,
1975-11,4,
1975-12,10,
1976-01,2,
1976-02,5,
1976-03,14,
1976-04,4,
1976-05,6,
1976-06,14,
1976-07,22,
1976-08,63,
1976-09,29,
1976-10,32,
1976-11,29,
1976-12,21,
1977-01,1,
1977-02,1,
1977-03,55,
1977-04,1,
1977-05,4,
1977-06,21,
1977-07,95,
1977-08,40,
1977-09,24,
1977-10,57,
1977-11,4,
1977-12,10,
1978-01,1,
1978-02,-,Nothing exists
1978-03,-,Nothing exists
1978-04,6,
1978-05,4,
1978-06,56,
1978-07,74,
1978-08,72,
1978-09,2,
1978-10,5,
1978-11,2,
1978-12,6,
1979-01,1,
1979-02,-,Nothing exists
1979-03,35,
1979-04,3,
1979-05,9,
1979-06,14,
1979-07,68,
1979-08,14,
1979-09,76,
1979-10,13,
1979-11,1,
1979-12,18,
1980-01,-,Nothing exists
1980-02,2,
1980-03,-,Nothing exists
1980-04,7,
1980-05,22,
1980-06,56,
1980-07,90,
1980-08,38,
1980-09,14,
1980-10,10,
1980-11,18,
1980-12,77,
1981-01,4,
1981-02,8,
1981-03,20,
1981-04,6,
1981-05,7,
1981-06,1,
1981-07,120,
1981-08,63,
1981-09,75,
1981-10,63,
1981-11,4,
1981-12,5,
1982-01,-,Nothing exists
1982-02,-,Nothing exists
1982-03,1,
1982-04,-,Nothing exists
1982-05,11,
1982-06,8,
1982-07,119,
1982-08,39,
1982-09,4,
1982-10,20,
1982-11,12,
1982-12,7,
1983-01,11,
1983-02,-,Nothing exists
1983-03,-,Nothing exists
1983-04,7,
1983-05,11,
1983-06,52,
1983-07,132,
1983-08,86,
1983-09,8,
1983-10,3,
1983-11,18,
1983-12,1,
1984-01,-,Nothing exists
1984-02,2,
1984-03,5,
1984-04,-,Nothing exists
1984-05,24,
1984-06,14,
1984-07,164,
1984-08,32,
1984-09,50,
1984-10,6,
1984-11,6,
1984-12,10,
1985-01,-,Nothing exists
1985-02,-,Nothing exists
1985-03,36,
1985-04,3,
1985-05,9,
1985-06,7,
1985-07,153,
1985-08,49,
1985-09,131,
1985-10,6,
1985-11,5,
1985-12,32,
1986-01,-,Nothing exists
1986-02,-,Nothing exists
1986-03,1,
1986-04,10,
1986-05,19,
1986-06,221,
1986-07,211,
1986-08,27,
1986-09,26,
1986-10,4,
1986-11,13,
1986-12,5,
1987-01,8,
1987-02,2,
1987-03,11,
1987-04,1,
1987-05,44,
1987-06,27,
1987-07,41,
1987-08,16,
1987-09,46,
1987-10,5,
1987-11,2,
1987-12,15,
1988-01,-,Nothing exists
1988-02,-,Nothing exists
1988-03,18,
1988-04,93,
1988-05,6,
1988-06,59,
1988-07,10,
1988-08,39,
1988-09,18,
1988-10,17,
1988-11,0,
1988-12,366,
1989-01,2,
1989-02,-,Nothing exists
1989-03,1,
1989-04,3,
1989-05,53,
1989-06,13,
1989-07,120,
1989-08,66,
1989-09,20,
1989-10,24,
1989-11,44,
1989-12,47,
1990-01,19,
1990-02,14,
1990-03,-,Nothing exists
1990-04,4,
1990-05,11,
1990-06,22,
1990-07,41,
1990-08,102,
1990-09,56,
1990-10,51,
1990-11,11,
1990-12,54,
1991-01,29,
1991-02,10,
1991-03,-,Nothing exists
1991-04,-,Nothing exists
1991-05,59,
1991-06,115,
1991-07,15,
1991-08,31,
1991-09,35,
1991-10,6,
1991-11,3,
1991-12,10,
1992-01,8,
1992-02,-,Nothing exists
1992-03,39,
1992-04,8,
1992-05,18,
1992-06,17,
1992-07,135,
1992-08,36,
1992-09,39,
1992-10,19,
1992-11,9,
1992-12,45,
1993-01,-,Nothing exists
1993-02,8,
1993-03,2,
1993-04,48,
1993-05,44,
1993-06,14,
1993-07,202,
1993-08,63,
1993-09,-,Nothing exists
1993-10,9,
1993-11,6,
1993-12,-,Nothing exists
1994-01,2,
1994-02,-,Nothing exists
1994-03,-,Nothing exists
1994-04,49,
1994-05,9,
1994-06,61,
1994-07,281,
1994-08,69,
1994-09,76,
1994-10,8,
1994-11,16,
1994-12,170,
1995-01,70,
1995-02,-,Nothing exists
1995-03,-,Nothing exists
1995-04,5,
1995-05,40,
1995-06,116,
1995-07,368,
1995-08,19,
1995-09,42,
1995-10,42,
1995-11,26,
1995-12,39,
1996-01,13,
1996-02,125,
1996-03,3,
1996-04,5,
1996-05,4,
1996-06,65,
1996-07,230,
1996-08,138,
1996-09,60,
1996-10,34,
1996-11,15,
1996-12,1,
1997-01,-,Nothing exists
1997-02,169,
1997-03,10,
1997-04,12,
1997-05,79,
1997-06,551,
1997-07,20,
1997-08,121,
1997-09,99,
1997-10,266,
1997-11,35,
1997-12,29,
1998-01,64,
1998-02,4,
1998-03,44,
1998-04,41,
1998-05,273,
1998-06,67,
1998-07,111,
1998-08,24,
1998-09,165,
1998-10,140,
1998-11,51,
1998-12,327,
1999-01,43,
1999-02,42,
1999-03,97,
1999-04,22,
1999-05,178,
1999-06,176,
1999-07,240,
1999-08,544,
1999-09,206,
1999-10,231,
1999-11,207,
1999-12,22,
2000-01,503,
2000-02,558,
2000-03,48,
2000-04,170,
2000-05,307,
2000-06,226,
2000-07,500,
2000-08,147,
2000-09,452,
2000-10,277,
2000-11,402,
2000-12,104,
2001-01,157,
2001-02,126,
2001-03,28,
2001-04,1252,
2001-05,131,
2001-06,494,
2001-07,347,
2001-08,68,
2001-09,564,
2001-10,393,
2001-11,428,
2001-12,69,
2002-01,144,
2002-02,132,
2002-03,131,
2002-04,17,
2002-05,9,
2002-06,20,
2002-07,74,
2002-08,199,
2002-09,170,
2002-10,76,
2002-11,20,
2002-12,299,
2003-01,9,
2003-02,-,Nothing exists
2003-03,20,
2003-04,21,
2003-05,37,
2003-06,77,
2003-07,345,
2003-08,217,
2003-09,103,
2003-10,75,
2003-11,17,
2003-12,2,
2004-01,6,
2004-02,2,
2004-03,44,
2004-04,378,
2004-05,47,
2004-06,180,
2004-07,199,
2004-08,51,
2004-09,529,
2004-10,124,
2004-11,6,
2004-12,0,
2005-01,1,
2005-02,10,
2005-03,57,
2005-04,120,
2005-05,167,
2005-06,72,
2005-07,281,
2005-08,78,
2005-09,98,
2005-10,23,
2005-11,133,
2005-12,0,
2006-01,0,
2006-02,1,
2006-03,41,
2006-04,20,
2006-05,119,
2006-06,347,
2006-07,93,
2006-08,1148,
2006-09,141,
2006-10,276,
2006-11,178,
2006-12,983,
2007-01,34,
2007-02,60,
2007-03,54,
2007-04,48,
2007-05,211,
2007-06,317,
2007-07,120,
2007-08,274,
2007-09,130,
2007-10,35,
2007-11,9,
2007-12,30,
2008-01,64,
2008-02,132,
2008-03,46,
2008-04,121,
2008-05,47,
2008-06,135,
2008-07,171,
2008-08,404,
2008-09,160,
2008-10,24,
2008-11,4,
2008-12,11,
2009-01,0,
2009-02,14,
2009-03,5,
2009-04,37,
2009-05,112,
2009-06,19,
2009-07,31,
2009-08,85,
2009-09,63,
2009-10,29,
2009-11,-,Nothing exists
2009-12,3,
2010-01,-,Nothing exists
2010-02,-,Nothing exists
2010-03,49,
2010-04,6,
2010-05,54,
2010-06,265,
2010-07,46,
2010-08,9,
2010-09,55,
2010-10,1,
2010-11,12,
2010-12,0,
2011-01,-,Nothing exists
2011-02,2,
2011-03,19,
2011-04,30,
2011-05,-,Nothing exists
2011-06,147,
2011-07,221,
2011-08,1,
2011-09,71,
2011-10,51,
2011-11,9,
2011-12,1,
2012-01,1,
2012-02,-,Nothing exists
2012-03,3,
2012-04,-,Nothing exists
2012-05,0,
2012-06,1,
2012-07,34,
2012-08,33,
2012-09,35,
2012-10,20,
2012-11,1,
2012-12,1,
2013-01,3,
2013-02,4,
2013-03,-,Nothing exists
2013-04,-,Nothing exists
2013-05,275,
2013-06,248,
2013-07,19,
2013-08,43,
2013-09,113,
2013-10,8,
2013-11,5,
2013-12,-,Nothing exists
2014-01,1,
2014-02,0,
2014-03,200,
2014-04,36,
2014-05,153,
2014-06,20,
2014-07,255,
2014-08,474,
2014-09,125,
2014-10,-,Nothing exists
2014-11,-,Nothing exists
2014-12,1,
