"",BBK01.OUP198,BBK01.OUP198_FLAGS
"",Time deposits of domestic government / for more than one year up to and including two years / Foreign banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:22:37,
1999-01,0.046,
1999-02,0.046,
1999-03,0.042,
1999-04,0.048,
1999-05,0.058,
1999-06,0.066,
1999-07,0.071,
1999-08,0.074,
1999-09,0.084,
1999-10,0.089,
1999-11,0.090,
1999-12,0.088,
2000-01,0.109,
2000-02,0.119,
2000-03,0.114,
2000-04,0.116,
2000-05,0.105,
2000-06,0.113,
2000-07,0.114,
2000-08,0.115,
2000-09,0.104,
2000-10,0.098,
2000-11,0.115,
2000-12,0.196,
2001-01,0.356,
2001-02,0.364,
2001-03,0.374,
2001-04,0.386,
2001-05,0.385,
2001-06,0.288,
2001-07,0.274,
2001-08,0.273,
2001-09,0.271,
2001-10,0.273,
2001-11,0.291,
2001-12,0.310,
2002-01,0.098,
2002-02,0.097,
2002-03,0.096,
2002-04,0.097,
2002-05,0.157,
2002-06,0.146,
2002-07,0.133,
2002-08,0.133,
2002-09,0.107,
2002-10,0.102,
2002-11,0.077,
2002-12,0.083,
2003-01,0.077,
2003-02,0.077,
2003-03,0.077,
2003-04,0.088,
2003-05,0.089,
2003-06,0.094,
2003-07,0.093,
2003-08,0.103,
2003-09,0.103,
2003-10,0.061,
2003-11,0.073,
2003-12,0.114,
2004-01,0.116,
2004-02,0.097,
2004-03,0.104,
2004-04,0.098,
2004-05,0.097,
2004-06,0.094,
2004-07,0.103,
2004-08,0.092,
2004-09,0.105,
2004-10,0.106,
2004-11,0.119,
2004-12,0.077,
2005-01,0.075,
2005-02,0.071,
2005-03,0.077,
2005-04,0.079,
2005-05,0.084,
2005-06,0.113,
2005-07,0.114,
2005-08,0.112,
2005-09,0.102,
2005-10,0.100,
2005-11,0.086,
2005-12,0.065,
2006-01,0.070,
2006-02,0.085,
2006-03,0.105,
2006-04,0.103,
2006-05,0.109,
2006-06,0.109,
2006-07,0.097,
2006-08,0.104,
2006-09,0.128,
2006-10,0.130,
2006-11,0.130,
2006-12,0.134,
2007-01,0.173,
2007-02,0.195,
2007-03,0.188,
2007-04,0.177,
2007-05,0.182,
2007-06,0.274,
2007-07,0.256,
2007-08,0.268,
2007-09,0.281,
2007-10,0.289,
2007-11,0.352,
2007-12,0.364,
2008-01,0.390,
2008-02,0.427,
2008-03,0.380,
2008-04,0.362,
2008-05,0.404,
2008-06,0.407,
2008-07,0.378,
2008-08,0.498,
2008-09,0.527,
2008-10,0.534,
2008-11,0.483,
2008-12,0.485,
2009-01,0.495,
2009-02,0.521,
2009-03,0.573,
2009-04,0.596,
2009-05,0.629,
2009-06,0.634,
2009-07,0.705,
2009-08,0.646,
2009-09,0.717,
2009-10,0.712,
2009-11,0.712,
2009-12,0.663,
2010-01,0.651,
2010-02,0.658,
2010-03,0.648,
2010-04,0.659,
2010-05,0.628,
2010-06,0.628,
2010-07,0.639,
2010-08,0.638,
2010-09,0.588,
2010-10,0.600,
2010-11,0.570,
2010-12,0.538,
2011-01,0.474,
2011-02,0.493,
2011-03,0.528,
2011-04,0.557,
2011-05,0.568,
2011-06,0.632,
2011-07,0.850,
2011-08,0.860,
2011-09,0.934,
2011-10,0.969,
2011-11,1.081,
2011-12,1.109,
2012-01,1.103,
2012-02,1.174,
2012-03,1.182,
2012-04,1.189,
2012-05,1.281,
2012-06,1.340,
2012-07,1.307,
2012-08,1.267,
2012-09,1.334,
2012-10,1.406,
2012-11,1.407,
2012-12,1.428,
2013-01,1.393,
2013-02,1.336,
2013-03,1.327,
2013-04,0.962,
2013-05,0.997,
2013-06,0.984,
2013-07,0.974,
2013-08,1.048,
2013-09,1.056,
2013-10,1.118,
2013-11,1.107,
2013-12,1.188,
2014-01,1.181,
2014-02,1.219,
2014-03,1.258,
2014-04,1.303,
2014-05,1.305,
2014-06,1.360,
2014-07,1.269,
2014-08,1.340,
2014-09,1.191,
2014-10,1.196,
2014-11,1.287,
2014-12,1.758,Provisional value
