"",BBK01.QUW422,BBK01.QUW422_FLAGS
"","Foreign branches: Claims on non-residents, total / Jersey / US Dollars",
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:48:12,
2003-01,0.831,
2003-02,1.456,
2003-03,1.585,
2003-04,2.926,
2003-05,2.759,
2003-06,2.521,
2003-07,2.685,
2003-08,2.706,
2003-09,3.097,
2003-10,3.038,
2003-11,2.879,
2003-12,2.941,
2004-01,3.195,
2004-02,3.345,
2004-03,3.824,
2004-04,4.316,
2004-05,3.753,
2004-06,3.656,
2004-07,3.594,
2004-08,3.497,
2004-09,3.774,
2004-10,3.815,
2004-11,3.680,
2004-12,3.236,
2005-01,2.441,
2005-02,2.239,
2005-03,2.223,
2005-04,2.273,
2005-05,2.648,
2005-06,3.089,
2005-07,2.998,
2005-08,3.886,
2005-09,3.760,
2005-10,3.710,
2005-11,2.772,
2005-12,3.371,
2006-01,3.192,
2006-02,3.356,
2006-03,3.167,
2006-04,3.245,
2006-05,3.134,
2006-06,2.823,
2006-07,3.006,
2006-08,2.888,
2006-09,3.193,
2006-10,2.716,
2006-11,2.757,
2006-12,2.496,
2007-01,2.554,
2007-02,2.578,
2007-03,2.576,
2007-04,2.741,
2007-05,2.837,
2007-06,2.546,
2007-07,3.146,
2007-08,4.349,
2007-09,5.771,
2007-10,5.028,
2007-11,5.556,
2007-12,4.207,
2008-01,4.671,
2008-02,4.480,
2008-03,4.017,
2008-04,3.835,
2008-05,3.683,
2008-06,3.628,
2008-07,3.415,
2008-08,3.431,
2008-09,3.433,
2008-10,4.290,
2008-11,3.446,
2008-12,2.919,
2009-01,3.061,
2009-02,2.898,
2009-03,2.639,
2009-04,2.580,
2009-05,2.350,
2009-06,2.328,
2009-07,2.316,
2009-08,2.291,
2009-09,2.195,
2009-10,2.115,
2009-11,2.056,
2009-12,2.053,
2010-01,2.071,
2010-02,2.081,
2010-03,1.980,
2010-04,1.802,
2010-05,2.019,
2010-06,1.400,
2010-07,1.762,
2010-08,1.357,
2010-09,1.295,
2010-10,1.235,
2010-11,1.127,
2010-12,1.530,
2011-01,1.021,
2011-02,0.999,
2011-03,0.798,
2011-04,0.863,
2011-05,0.684,
2011-06,0.715,
2011-07,0.675,
2011-08,0.669,
2011-09,0.694,
2011-10,0.732,
2011-11,0.732,
2011-12,0.762,
2012-01,0.909,
2012-02,0.990,
2012-03,1.087,
2012-04,1.092,
2012-05,1.123,
2012-06,1.010,
2012-07,1.062,
2012-08,1.097,
2012-09,1.113,
2012-10,1.172,
2012-11,0.601,
2012-12,0.598,
2013-01,0.559,
2013-02,0.576,
2013-03,0.536,
2013-04,0.392,
2013-05,0.375,
2013-06,0.355,
2013-07,0.347,
2013-08,0.437,
2013-09,0.288,
2013-10,0.288,
2013-11,0.447,
2013-12,0.470,
2014-01,0.374,
2014-02,0.335,
2014-03,0.652,
2014-04,0.459,
2014-05,0.377,
2014-06,0.373,
2014-07,0.365,
2014-08,0.377,
2014-09,0.449,
2014-10,0.311,
2014-11,0.381,
