"",BBK01.OUZ131,BBK01.OUZ131_FLAGS
"","Participating interests and shares in affiliated enterprises, Branches of foreign banks",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 10:57:00,
1999-01,1.547,
1999-02,1.547,
1999-03,1.547,
1999-04,1.547,
1999-05,1.547,
1999-06,1.547,
1999-07,1.550,
1999-08,1.550,
1999-09,1.550,
1999-10,1.550,
1999-11,1.550,
1999-12,1.550,
2000-01,1.550,
2000-02,1.550,
2000-03,1.550,
2000-04,1.550,
2000-05,1.550,
2000-06,1.550,
2000-07,1.550,
2000-08,1.550,
2000-09,1.550,
2000-10,1.549,
2000-11,1.549,
2000-12,0.035,
2001-01,0.035,
2001-02,0.036,
2001-03,0.036,
2001-04,0.036,
2001-05,0.036,
2001-06,0.036,
2001-07,0.036,
2001-08,0.036,
2001-09,0.036,
2001-10,0.024,
2001-11,0.821,
2001-12,0.822,
2002-01,0.831,
2002-02,0.831,
2002-03,0.831,
2002-04,0.832,
2002-05,0.832,
2002-06,0.822,
2002-07,0.832,
2002-08,0.832,
2002-09,0.832,
2002-10,0.822,
2002-11,0.822,
2002-12,0.822,
2003-01,0.819,
2003-02,0.819,
2003-03,0.819,
2003-04,0.819,
2003-05,0.819,
2003-06,0.819,
2003-07,0.819,
2003-08,0.819,
2003-09,0.819,
2003-10,0.897,
2003-11,0.897,
2003-12,0.099,
2004-01,0.097,
2004-02,0.097,
2004-03,0.088,
2004-04,0.088,
2004-05,0.088,
2004-06,0.088,
2004-07,0.088,
2004-08,0.088,
2004-09,0.088,
2004-10,0.088,
2004-11,0.088,
2004-12,0.015,
2005-01,0.015,
2005-02,0.024,
2005-03,0.030,
2005-04,0.066,
2005-05,0.066,
2005-06,0.063,
2005-07,0.063,
2005-08,0.063,
2005-09,0.063,
2005-10,0.063,
2005-11,0.063,
2005-12,0.064,
2006-01,0.064,
2006-02,0.064,
2006-03,0.063,
2006-04,0.063,
2006-05,0.063,
2006-06,0.063,
2006-07,0.063,
2006-08,0.063,
2006-09,0.156,
2006-10,0.156,
2006-11,0.155,
2006-12,0.348,
2007-01,0.348,
2007-02,0.348,
2007-03,0.348,
2007-04,0.348,
2007-05,0.408,
2007-06,0.409,
2007-07,0.409,
2007-08,0.409,
2007-09,0.409,
2007-10,0.521,
2007-11,0.521,
2007-12,0.514,
2008-01,0.514,
2008-02,0.514,
2008-03,0.514,
2008-04,0.528,
2008-05,0.528,
2008-06,0.568,
2008-07,0.555,
2008-08,0.557,
2008-09,0.557,
2008-10,0.361,
2008-11,0.361,
2008-12,0.329,
2009-01,0.288,
2009-02,0.288,
2009-03,0.288,
2009-04,0.288,
2009-05,0.305,
2009-06,0.305,
2009-07,0.301,
2009-08,0.301,
2009-09,0.262,
2009-10,0.261,
2009-11,0.261,
2009-12,0.267,
2010-01,0.267,
2010-02,0.267,
2010-03,0.267,
2010-04,0.280,
2010-05,0.279,
2010-06,0.274,
2010-07,0.274,
2010-08,0.274,
2010-09,0.274,
2010-10,0.450,
2010-11,0.802,
2010-12,0.901,
2011-01,0.906,
2011-02,0.908,
2011-03,0.914,
2011-04,0.919,
2011-05,0.913,
2011-06,0.856,
2011-07,0.862,
2011-08,0.882,
2011-09,0.889,
2011-10,0.881,
2011-11,0.920,
2011-12,0.419,
2012-01,0.420,
2012-02,0.529,
2012-03,0.529,
2012-04,0.534,
2012-05,0.594,
2012-06,0.594,
2012-07,0.648,
2012-08,0.648,
2012-09,0.648,
2012-10,0.648,
2012-11,0.648,
2012-12,0.648,
2013-01,0.698,
2013-02,0.698,
2013-03,0.679,
2013-04,0.679,
2013-05,0.679,
2013-06,0.679,
2013-07,0.679,
2013-08,0.678,
2013-09,0.680,
2013-10,0.679,
2013-11,0.679,
2013-12,0.679,
2014-01,0.713,
2014-02,0.711,
2014-03,0.712,
2014-04,0.711,
2014-05,0.711,
2014-06,0.711,
2014-07,0.711,
2014-08,0.890,
2014-09,1.330,
2014-10,1.330,
2014-11,1.330,
