"",BBK01.WZ9804,BBK01.WZ9804_FLAGS
1989-10,23.89937,
1989-11,1.65673,
1989-12,1.27452,
1990-01,0.46158,
1990-02,12.36872,
1990-03,3.68821,
1990-04,4.31727,
1990-05,4.22825,
1990-06,4.81959,
1990-07,10.96229,
1990-08,9.54505,
1990-09,7.54404,
1990-10,5.33652,
1990-11,3.71375,
1990-12,0.28729,
1991-01,0.39115,
1991-02,0.46419,
1991-03,3.72637,
1991-04,2.12194,
1991-05,4.16215,
1991-06,0.51003,
1991-07,3.57482,
1991-08,0.49284,
1991-09,1.73989,
1991-10,9.19245,
1991-11,2.83240,
1991-12,6.11644,
1992-01,6.72753,
1992-02,1.72783,
1992-03,0.02242,
1992-04,0.72358,
1992-05,0.67099,
1992-06,0.51300,
1992-07,1.30297,
1992-08,1.36292,
1992-09,7.83004,
1992-10,0.87637,
1992-11,0.39501,
1992-12,1.35492,
1993-01,1.67717,
1993-02,0.36805,
1993-03,0.36815,
1993-04,0.31791,
1993-05,1.45147,
1993-06,1.37503,
1993-07,0.97478,
1993-08,1.48027,
1993-09,1.75510,
1993-10,1.67255,
1993-11,1.40147,
1993-12,1.70878,
1994-01,1.84853,
1994-02,0.35365,
1994-03,1.80346,
1994-04,1.51507,
1994-05,1.51488,
1994-06,4.36946,
1994-07,2.67858,
1994-08,1.36129,
1994-09,0.25980,
1994-10,0.18503,
1994-11,0.20190,
1994-12,0.91004,
1995-01,0.68539,
1995-02,1.49329,
1995-03,1.44697,
1995-04,2.89079,
1995-05,1.47214,
1995-06,1.81098,
1995-07,1.36076,
1995-08,1.23860,
1995-09,1.31779,
1995-10,1.41232,
1995-11,2.43893,
1995-12,1.39007,
1996-01,1.76689,
1996-02,1.42576,
1996-03,1.46216,
1996-04,1.28566,
1996-05,1.45299,
1996-06,0.32746,
1996-07,1.25434,
1996-08,1.35567,
1996-09,1.42058,
1996-10,1.94719,
1996-11,2.16232,
1996-12,1.48648,
1997-01,2.33110,
1997-02,0.92233,
1997-03,1.55506,
1997-04,1.69844,
1997-05,1.69929,
1997-06,1.57233,
1997-07,5.21199,
1997-08,2.03027,
1997-09,2.88888,
1997-10,2.02984,
1997-11,1.93959,
1997-12,2.45558,
1998-01,2.44357,
1998-02,3.36118,
1998-03,1.37173,
1998-04,3.34444,
1998-05,4.11421,
1998-06,0.12120,
1998-07,2.55086,
1998-08,26.66613,
1998-09,6.89887,
1998-10,15.95373,
1998-11,11.03399,
1998-12,4.59864,
1999-01,1.72806,
1999-02,14.39787,
1999-03,7.77344,
1999-04,3.31823,
1999-05,9.58079,
1999-06,4.17219,
1999-07,4.60305,
1999-08,4.33905,
1999-09,2.28695,
1999-10,1.83687,
1999-11,1.79595,
1999-12,1.77104,
2000-01,2.13248,
2000-02,2.06844,
2000-03,2.24476,
2000-04,2.54000,
2000-05,0.46430,
2000-06,0.47346,
2000-07,0.40136,
2000-08,1.94121,
2000-09,6.26729,
2000-10,25.88578,
2000-11,8.03550,
2000-12,7.03204,
2001-01,0.90476,
2001-02,6.23510,
2001-03,4.48129,
2001-04,2.02837,
2001-05,3.49113,
2001-06,3.14705,
2001-07,2.27545,
2001-08,3.83174,
2001-09,3.35074,
2001-10,4.64631,
2001-11,1.09264,
2001-12,0.67807,
2002-01,0.63666,
2002-02,0.88323,
2002-03,1.08597,
2002-04,1.34158,
2002-05,0.85090,
2002-06,0.83653,
2002-07,1.36434,
2002-08,1.33228,
2002-09,2.89685,
2002-10,2.58164,
2002-11,2.01387,
2002-12,1.09938,
2003-01,2.27689,
2003-02,2.00322,
2003-03,2.98921,
2003-04,2.06606,
2003-05,2.06106,
2003-06,2.00000,
2003-07,0.86996,
2003-08,3.72412,
2003-09,2.00000,
2003-10,3.64146,
2003-11,2.54076,
2003-12,1.85894,
2004-01,2.25668,
2004-02,2.06636,
2004-03,2.00000,
2004-04,5.61430,
2004-05,2.24599,
2004-06,3.77907,
2004-07,1.86971,
2004-08,1.48603,
2004-09,3.20751,
2004-10,2.00000,
2004-11,2.35380,
2004-12,3.92665,
2005-01,2.40145,
2005-02,0.58487,
2005-03,8.41194,
2005-04,2.39563,
2005-05,1.94731,
2005-06,1.98593,
2005-07,2.02283,
2005-08,3.27680,
2005-09,5.46577,
2005-10,2.65321,
2005-11,5.08833,
2005-12,5.42402,
2006-01,1.26089,
2006-02,0.70052,
2006-03,0.54770,
2006-04,0.62182,
2006-05,0.59349,
2006-06,0.46781,
2006-07,0.51264,
2006-08,0.34301,
2006-09,0.23057,
2006-10,0.08770,
2006-11,0.11744,
2006-12,0.28032,
2007-01,0.25524,
2007-02,0.19255,
2007-03,0.41211,
2007-04,0.37694,
2007-05,0.29086,
2007-06,0.43664,
2007-07,0.08900,
2007-08,0.24906,
2007-09,0.18324,
2007-10,4.34936,
2007-11,3.73005,
2007-12,14.57118,
2008-01,1.04866,
2008-02,2.18363,
2008-03,3.79138,
2008-04,19.39638,
2008-05,3.24603,
2008-06,0.12174,
2008-07,9.11860,
2008-08,8.09498,
2008-09,0.20286,
2008-10,10.28536,
2008-11,5.56774,
2008-12,6.75714,
2009-01,5.91836,
2009-02,5.51996,
2009-03,6.80433,
2009-04,17.78746,
2009-05,10.71802,
2009-06,11.11932,
2009-07,11.36572,
2009-08,0.62689,
2009-09,0.82249,
2009-10,10.85911,
2009-11,11.42208,
2009-12,10.44532,
2010-01,10.38895,
2010-02,10.19336,
2010-03,9.04829,
2010-04,1.52000,
2010-05,2.09323,
2010-06,3.36303,
2010-07,7.83565,
2010-08,8.66708,
2010-09,2.71163,
2010-10,2.06458,
2010-11,7.45669,
2010-12,2.00809,
2011-01,1.92940,
2011-02,7.20843,
2011-03,10.72192,
2011-04,11.55940,
2011-05,11.27994,
2011-06,8.28212,
2011-07,6.15813,
2011-08,12.47693,
2011-09,8.16520,
2011-10,5.58257,
2011-11,5.48779,
2011-12,4.91703,
2012-01,4.90606,
2012-02,4.87251,
2012-03,4.90101,
2012-04,4.93510,
2012-05,4.99508,
2012-06,5.26936,
2012-07,4.85873,
2012-08,4.71873,
2012-09,5.20732,
2012-10,5.89218,
2012-11,6.46820,
2012-12,6.27840,
2013-01,7.60604,
2013-02,6.94503,
2013-03,7.05460,
2013-04,7.34347,
2013-05,7.13920,
2013-06,5.41013,
2013-07,5.40747,
2013-08,5.23207,
2013-09,5.15841,
2013-10,5.35617,
2013-11,5.13506,
2013-12,3.43549,
2014-01,4.92369,
2014-02,6.45131,
2014-03,6.58910,
2014-04,5.24104,
2014-05,5.51725,
2014-06,5.77017,
2014-07,5.87688,
2014-08,7.80643,
2014-09,7.78930,
2014-10,1.64856,
2014-11,1.96866,
2014-12,1.82970,
2015-01,2.19592,
