"",BBK01.OUC013,BBK01.OUC013_FLAGS
"",Lending to foreign banks (MFIs) / total / Big banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:46:29,
1958-12,0.324,
1959-01,-,Nothing exists
1959-02,-,Nothing exists
1959-03,-,Nothing exists
1959-04,-,Nothing exists
1959-05,-,Nothing exists
1959-06,0.715,
1959-07,-,Nothing exists
1959-08,-,Nothing exists
1959-09,-,Nothing exists
1959-10,-,Nothing exists
1959-11,-,Nothing exists
1959-12,0.513,
1960-01,-,Nothing exists
1960-02,-,Nothing exists
1960-03,-,Nothing exists
1960-04,-,Nothing exists
1960-05,-,Nothing exists
1960-06,0.494,
1960-07,-,Nothing exists
1960-08,-,Nothing exists
1960-09,-,Nothing exists
1960-10,-,Nothing exists
1960-11,-,Nothing exists
1960-12,0.372,
1961-01,-,Nothing exists
1961-02,-,Nothing exists
1961-03,-,Nothing exists
1961-04,-,Nothing exists
1961-05,-,Nothing exists
1961-06,0.865,
1961-07,-,Nothing exists
1961-08,-,Nothing exists
1961-09,-,Nothing exists
1961-10,-,Nothing exists
1961-11,-,Nothing exists
1961-12,0.503,
1962-01,-,Nothing exists
1962-02,-,Nothing exists
1962-03,-,Nothing exists
1962-04,-,Nothing exists
1962-05,-,Nothing exists
1962-06,0.885,
1962-07,-,Nothing exists
1962-08,-,Nothing exists
1962-09,-,Nothing exists
1962-10,-,Nothing exists
1962-11,-,Nothing exists
1962-12,0.713,
1963-01,-,Nothing exists
1963-02,-,Nothing exists
1963-03,-,Nothing exists
1963-04,-,Nothing exists
1963-05,-,Nothing exists
1963-06,0.877,
1963-07,-,Nothing exists
1963-08,-,Nothing exists
1963-09,-,Nothing exists
1963-10,-,Nothing exists
1963-11,-,Nothing exists
1963-12,0.605,
1964-01,-,Nothing exists
1964-02,-,Nothing exists
1964-03,-,Nothing exists
1964-04,-,Nothing exists
1964-05,-,Nothing exists
1964-06,0.871,
1964-07,-,Nothing exists
1964-08,-,Nothing exists
1964-09,-,Nothing exists
1964-10,-,Nothing exists
1964-11,-,Nothing exists
1964-12,0.717,
1965-01,0.914,
1965-02,0.932,
1965-03,0.795,
1965-04,0.796,
1965-05,0.907,
1965-06,0.992,
1965-07,1.038,
1965-08,0.948,
1965-09,0.963,
1965-10,1.044,
1965-11,1.019,
1965-12,0.876,
1966-01,1.221,
1966-02,1.305,
1966-03,1.110,
1966-04,1.163,
1966-05,1.262,
1966-06,1.071,
1966-07,1.213,
1966-08,1.084,
1966-09,1.232,
1966-10,1.172,
1966-11,1.348,
1966-12,0.896,
1967-01,1.488,
1967-02,1.680,
1967-03,1.605,
1967-04,2.110,
1967-05,2.089,
1967-06,1.785,
1967-07,2.293,
1967-08,2.174,
1967-09,1.945,
1967-10,1.981,
1967-11,2.139,
1967-12,1.849,
1968-01,2.645,
1968-02,2.845,
1968-03,2.556,
1968-04,2.276,
1968-05,2.302,
1968-06,1.959,
1968-07,1.899,
1968-08,1.910,
1968-09,2.367,
1968-10,2.309,
1968-11,2.302,
1968-12,2.355,
1969-01,3.042,
1969-02,3.000,
1969-03,2.464,
1969-04,2.407,
1969-05,2.661,
1969-06,3.601,
1969-07,3.151,
1969-08,2.562,
1969-09,2.731,
1969-10,2.835,
1969-11,2.660,
1969-12,1.775,
1970-01,2.503,
1970-02,2.750,
1970-03,2.455,
1970-04,3.012,
1970-05,3.196,
1970-06,2.614,
1970-07,2.591,
1970-08,3.139,
1970-09,3.484,
1970-10,3.989,
1970-11,3.867,
1970-12,2.669,
1971-01,3.193,
1971-02,3.843,
1971-03,3.757,
1971-04,4.380,
1971-05,4.208,
1971-06,4.133,
1971-07,3.900,
1971-08,3.492,
1971-09,3.945,
1971-10,4.416,
1971-11,4.058,
1971-12,2.875,
1972-01,4.374,
1972-02,4.781,
1972-03,4.672,
1972-04,4.683,
1972-05,5.056,
1972-06,4.407,
1972-07,4.349,
1972-08,4.857,
1972-09,4.918,
1972-10,4.190,
1972-11,4.962,
1972-12,3.291,
1973-01,5.695,
1973-02,5.364,
1973-03,5.180,
1973-04,5.041,
1973-05,5.945,
1973-06,6.334,
1973-07,4.943,
1973-08,5.821,
1973-09,6.094,
1973-10,5.853,
1973-11,7.725,
1973-12,4.470,
1974-01,6.289,
1974-02,9.043,
1974-03,7.256,
1974-04,8.174,
1974-05,9.056,
1974-06,9.152,
1974-07,6.009,
1974-08,6.205,
1974-09,6.873,
1974-10,6.242,
1974-11,8.215,
1974-12,6.581,
1975-01,7.901,
1975-02,8.924,
1975-03,8.634,
1975-04,8.307,
1975-05,8.455,
1975-06,8.712,
1975-07,9.643,
1975-08,9.823,
1975-09,9.842,
1975-10,11.019,
1975-11,12.603,
1975-12,10.344,
1976-01,11.191,
1976-02,12.849,
1976-03,11.186,
1976-04,11.882,
1976-05,9.742,
1976-06,11.206,
1976-07,12.023,
1976-08,11.474,
1976-09,11.485,
1976-10,12.965,
1976-11,12.614,
1976-12,12.166,
1977-01,11.654,
1977-02,12.633,
1977-03,11.272,
1977-04,11.580,
1977-05,12.468,
1977-06,11.845,
1977-07,12.538,
1977-08,12.189,
1977-09,12.343,
1977-10,12.785,
1977-11,13.434,
1977-12,11.844,
1978-01,12.165,
1978-02,13.087,
1978-03,13.384,
1978-04,12.788,
1978-05,13.235,
1978-06,12.677,
1978-07,13.200,
1978-08,13.274,
1978-09,13.646,
1978-10,13.288,
1978-11,14.080,
1978-12,12.425,
1979-01,12.745,
1979-02,12.798,
1979-03,12.555,
1979-04,12.383,
1979-05,12.379,
1979-06,10.893,
1979-07,12.050,
1979-08,12.032,
1979-09,12.098,
1979-10,11.675,
1979-11,13.641,
1979-12,11.422,
1980-01,10.783,
1980-02,10.827,
1980-03,11.394,
1980-04,11.629,
1980-05,11.678,
1980-06,10.922,
1980-07,10.652,
1980-08,10.446,
1980-09,10.472,
1980-10,11.488,
1980-11,11.644,
1980-12,9.982,
1981-01,10.836,
1981-02,10.690,
1981-03,12.068,
1981-04,10.574,
1981-05,10.812,
1981-06,10.969,
1981-07,9.921,
1981-08,10.791,
1981-09,10.198,
1981-10,10.046,
1981-11,10.285,
