"",BBK01.QU6411,BBK01.QU6411_FLAGS
"",All foreign subsidiaries: Long-term liabilities to non-residents / Belgium / All currencies,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:14:26,
1984-12,0.094,
1985-01,0.067,
1985-02,0.060,
1985-03,0.056,
1985-04,0.056,
1985-05,0.056,
1985-06,0.095,
1985-07,0.101,
1985-08,0.098,
1985-09,0.102,
1985-10,0.104,
1985-11,0.131,
1985-12,0.133,
1986-01,0.119,
1986-02,0.104,
1986-03,0.103,
1986-04,0.101,
1986-05,0.111,
1986-06,0.096,
1986-07,0.092,
1986-08,0.090,
1986-09,0.091,
1986-10,0.078,
1986-11,0.065,
1986-12,0.055,
1987-01,0.061,
1987-02,0.063,
1987-03,0.062,
1987-04,0.080,
1987-05,0.088,
1987-06,0.088,
1987-07,0.090,
1987-08,0.087,
1987-09,0.089,
1987-10,0.089,
1987-11,0.084,
1987-12,0.084,
1988-01,0.086,
1988-02,0.092,
1988-03,0.096,
1988-04,0.088,
1988-05,0.098,
1988-06,0.113,
1988-07,0.156,
1988-08,0.159,
1988-09,0.146,
1988-10,0.140,
1988-11,0.140,
1988-12,0.156,
1989-01,0.153,
1989-02,0.147,
1989-03,0.155,
1989-04,0.160,
1989-05,0.153,
1989-06,0.122,
1989-07,0.081,
1989-08,0.090,
1989-09,0.089,
1989-10,0.082,
1989-11,0.080,
1989-12,0.069,
1990-01,0.083,
1990-02,0.097,
1990-03,0.096,
1990-04,0.082,
1990-05,0.091,
1990-06,0.092,
1990-07,0.101,
1990-08,0.088,
1990-09,0.083,
1990-10,0.084,
1990-11,0.118,
1990-12,0.123,
1991-01,0.094,
1991-02,0.073,
1991-03,0.081,
1991-04,0.078,
1991-05,0.083,
1991-06,0.099,
1991-07,0.093,
1991-08,0.125,
1991-09,0.141,
1991-10,0.143,
1991-11,0.117,
1991-12,0.108,
1992-01,0.110,
1992-02,0.105,
1992-03,0.138,
1992-04,0.142,
1992-05,0.119,
1992-06,0.100,
1992-07,0.084,
1992-08,0.055,
1992-09,0.125,
1992-10,0.118,
1992-11,0.141,
1992-12,0.172,
1993-01,0.197,
1993-02,0.215,
1993-03,0.234,
1993-04,0.287,
1993-05,0.292,
1993-06,0.294,
1993-07,0.301,
1993-08,0.214,
1993-09,0.184,
1993-10,0.172,
1993-11,0.209,
1993-12,0.236,
1994-01,0.205,
1994-02,0.194,
1994-03,0.219,
1994-04,0.271,
1994-05,0.261,
1994-06,0.255,
1994-07,0.245,
1994-08,0.240,
1994-09,0.237,
1994-10,0.257,
1994-11,0.226,
1994-12,0.217,
1995-01,0.222,
1995-02,0.197,
1995-03,0.181,
1995-04,0.165,
1995-05,0.194,
1995-06,0.190,
1995-07,0.213,
1995-08,0.211,
1995-09,0.202,
1995-10,0.230,
1995-11,0.237,
1995-12,0.265,
1996-01,0.255,
1996-02,0.293,
1996-03,0.287,
1996-04,0.295,
1996-05,0.292,
1996-06,0.285,
1996-07,0.263,
1996-08,0.266,
1996-09,0.326,
