"",BBK01.QUY504,BBK01.QUY504_FLAGS
"",Consolidated German banks: Loans and advances to foreign banks / Chile / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:36:13,
2002-03,0.591,
2002-04,0.667,
2002-05,0.650,
2002-06,0.572,
2002-07,0.548,
2002-08,0.522,
2002-09,0.464,
2002-10,0.709,
2002-11,0.814,
2002-12,0.754,
2003-01,0.673,
2003-02,0.735,
2003-03,0.789,
2003-04,0.788,
2003-05,0.695,
2003-06,0.744,
2003-07,1.027,
2003-08,0.925,
2003-09,0.907,
2003-10,0.883,
2003-11,0.898,
2003-12,1.015,
2004-01,0.983,
2004-02,1.009,
2004-03,0.881,
2004-04,1.020,
2004-05,1.374,
2004-06,0.896,
2004-07,0.923,
2004-08,0.815,
2004-09,0.768,
2004-10,0.643,
2004-11,0.756,
2004-12,0.753,
2005-01,0.740,
2005-02,0.818,
2005-03,0.892,
2005-04,0.996,
2005-05,0.777,
2005-06,0.664,
2005-07,0.893,
2005-08,0.787,
2005-09,0.753,
2005-10,0.733,
2005-11,0.833,
2005-12,0.833,
2006-01,1.030,
2006-02,1.035,
2006-03,1.056,
2006-04,1.136,
2006-05,1.402,
2006-06,1.209,
2006-07,1.200,
2006-08,1.177,
2006-09,0.892,
2006-10,0.773,
2006-11,0.810,
2006-12,0.975,
2007-01,0.735,
2007-02,0.640,
2007-03,0.860,
2007-04,1.247,
2007-05,1.544,
2007-06,1.593,
2007-07,1.521,
2007-08,1.673,
2007-09,1.814,
2007-10,1.793,
2007-11,1.829,
2007-12,1.769,
2008-01,1.607,
2008-02,2.503,
2008-03,3.405,
2008-04,4.079,
2008-05,2.634,
2008-06,2.578,
2008-07,2.964,
2008-08,2.845,
2008-09,3.351,
2008-10,3.396,
2008-11,3.087,
2008-12,2.605,
2009-01,3.159,
2009-02,2.783,
2009-03,3.287,
2009-04,2.273,
2009-05,2.098,
2009-06,1.819,
2009-07,1.791,
2009-08,1.876,
2009-09,1.677,
2009-10,1.797,
2009-11,1.907,
2009-12,1.868,
2010-01,1.821,
2010-02,2.186,
2010-03,2.057,
2010-04,2.441,
2010-05,2.488,
2010-06,2.954,
2010-07,2.962,
2010-08,3.111,
2010-09,2.344,
2010-10,2.228,
2010-11,2.325,
2010-12,2.217,
2011-01,2.369,
2011-02,6.361,
2011-03,2.698,
2011-04,2.865,
2011-05,2.679,
2011-06,2.697,
2011-07,2.405,
2011-08,2.904,
2011-09,2.676,
2011-10,2.611,
2011-11,2.395,
2011-12,2.146,
2012-01,2.299,
2012-02,2.226,
2012-03,2.148,
2012-04,2.270,
2012-05,2.043,
2012-06,2.630,
2012-07,2.747,
2012-08,2.687,
2012-09,2.864,
2012-10,2.618,
2012-11,2.638,
2012-12,2.581,
2013-01,2.409,
2013-02,2.572,
2013-03,2.312,
2013-04,2.238,
2013-05,2.785,
2013-06,2.588,
2013-07,2.236,
2013-08,2.248,
2013-09,2.263,
2013-10,1.984,
2013-11,1.914,
2013-12,2.153,
2014-01,2.519,
2014-02,2.419,
2014-03,2.390,
2014-04,2.369,
2014-05,2.075,
2014-06,1.979,
2014-07,1.597,
2014-08,1.373,
2014-09,1.305,
2014-10,1.250,
