"",BBEX3.A.MAD.EUR.CA.AC.A04,BBEX3.A.MAD.EUR.CA.AC.A04_FLAGS
"",Exchange rates for the euro in Morocco  / EUR 1 = MAD ... (middle),
unit,MAD (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-19 15:15:07,
1999,10.43260,
2000,9.79768,
2001,10.11465,
2002,10.39615,
2003,10.82560,
2004,11.02350,
2005,11.01652,
2006,11.04294,
2007,11.22256,
2008,11.35038,
2009,11.24740,
2010,11.15140,
2011,11.25175,
2012,11.09321,
2013,11.15904,
2014,11.15229,
"","Source: Bank Al-Maghrib, Rabat",
"",Methodology: Calculated on the basis of mid-month and month-end buying and selling rates.,
