"",BBK01.OUK112,BBK01.OUK112_FLAGS
2002-11,33.969,
2002-12,31.459,
2003-01,31.842,
2003-02,30.046,
2003-03,33.104,
2003-04,30.629,
2003-05,29.864,
2003-06,29.872,
2003-07,26.140,
2003-08,25.937,
2003-09,25.193,
2003-10,26.838,
2003-11,32.375,
2003-12,26.830,
2004-01,27.976,
2004-02,27.795,
2004-03,26.741,
2004-04,26.208,
2004-05,24.396,
2004-06,24.157,
2004-07,24.760,
2004-08,25.098,
2004-09,24.201,
2004-10,31.067,
2004-11,37.049,
2004-12,29.289,
2005-01,32.572,
2005-02,30.550,
2005-03,29.096,
2005-04,31.049,
2005-05,31.568,
2005-06,30.487,
2005-07,30.632,
2005-08,30.185,
2005-09,27.300,
2005-10,30.917,
2005-11,32.147,
2005-12,33.842,
2006-01,26.088,
2006-02,23.896,
2006-03,24.966,
2006-04,23.408,
2006-05,25.763,
2006-06,25.147,
2006-07,22.536,
2006-08,24.588,
2006-09,23.016,
2006-10,24.377,
2006-11,29.650,
2006-12,26.944,
2007-01,25.968,
2007-02,25.893,
2007-03,22.281,
2007-04,24.566,
2007-05,23.593,
2007-06,24.010,
2007-07,23.552,
2007-08,25.499,
2007-09,23.119,
2007-10,22.199,
2007-11,23.577,
2007-12,22.072,
2008-01,22.892,
2008-02,22.342,
2008-03,19.726,
2008-04,18.557,
2008-05,18.227,
2008-06,16.391,
2008-07,16.051,
2008-08,16.684,
2008-09,15.152,
2008-10,20.065,
2008-11,21.275,
2008-12,19.972,
2009-01,21.382,
2009-02,22.240,
2009-03,18.497,
2009-04,21.033,
2009-05,20.178,
2009-06,19.830,
2009-07,18.373,
2009-08,18.460,
2009-09,16.079,
2009-10,21.051,
2009-11,26.214,
2009-12,24.745,
2010-01,24.475,
2010-02,25.382,
2010-03,21.905,
2010-04,23.579,
2010-05,23.982,
2010-06,24.514,
2010-07,23.253,
2010-08,21.919,
2010-09,20.986,
2010-10,21.467,
2010-11,25.216,
2010-12,22.240,
2011-01,21.646,
2011-02,20.686,
2011-03,18.625,
2011-04,21.734,
2011-05,21.011,
2011-06,22.139,
2011-07,22.294,
2011-08,20.920,
2011-09,19.044,
2011-10,21.233,
2011-11,23.749,
2011-12,21.935,
2012-01,22.005,
2012-02,19.731,
2012-03,20.353,
2012-04,21.516,
2012-05,21.040,
2012-06,20.967,
2012-07,21.785,
2012-08,22.140,
2012-09,23.523,
2012-10,23.149,
2012-11,28.034,
2012-12,28.951,
2013-01,24.997,
2013-02,23.599,
2013-03,23.663,
2013-04,23.469,
2013-05,23.646,
2013-06,22.171,
2013-07,21.529,
2013-08,22.685,
2013-09,22.667,
2013-10,24.100,
2013-11,28.052,
2013-12,28.075,
2014-01,26.387,
2014-02,24.560,
2014-03,21.305,
2014-04,22.052,
2014-05,24.722,
2014-06,22.925,
2014-07,23.361,
2014-08,24.595,
2014-09,24.461,
2014-10,26.070,
2014-11,28.336,
2014-12,30.677,Provisional value
