"",BBK01.OUA362,BBK01.OUA362_FLAGS
"",Loans to foreign non-banks / Total / All categories of banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:59:09,
1999-01,191.435,
1999-02,192.791,
1999-03,200.876,
1999-04,207.451,
1999-05,214.814,
1999-06,211.124,
1999-07,216.157,
1999-08,216.735,
1999-09,221.918,
1999-10,228.928,
1999-11,235.221,
1999-12,234.613,
2000-01,242.472,
2000-02,245.981,
2000-03,253.062,
2000-04,265.450,
2000-05,260.149,
2000-06,246.558,
2000-07,252.132,
2000-08,265.463,
2000-09,271.467,
2000-10,281.263,
2000-11,283.883,
2000-12,285.628,
2001-01,297.330,
2001-02,301.803,
2001-03,325.032,
2001-04,333.367,
2001-05,339.920,
2001-06,336.573,
2001-07,329.257,
2001-08,326.851,
2001-09,332.562,
2001-10,337.147,
2001-11,351.517,
2001-12,346.407,
2002-01,352.975,
2002-02,355.231,
2002-03,365.964,
2002-04,358.494,
2002-05,358.975,
2002-06,347.524,
2002-07,345.613,
2002-08,343.725,
2002-09,353.097,
2002-10,354.995,
2002-11,357.617,
2002-12,331.959,
2003-01,332.621,
2003-02,352.134,
2003-03,353.898,
2003-04,364.262,
2003-05,361.753,
2003-06,350.975,
2003-07,344.716,
2003-08,343.782,
2003-09,346.024,
2003-10,348.060,
2003-11,357.010,
2003-12,344.271,
2004-01,352.507,
2004-02,360.181,
2004-03,369.693,
2004-04,376.239,
2004-05,361.296,
2004-06,363.253,
2004-07,365.470,
2004-08,371.791,
2004-09,374.890,
2004-10,370.276,
2004-11,385.668,
2004-12,361.901,
2005-01,380.205,
2005-02,380.637,
2005-03,371.556,
2005-04,405.098,
2005-05,396.046,
2005-06,384.591,
2005-07,388.682,
2005-08,386.590,
2005-09,390.943,
2005-10,392.414,
2005-11,402.592,
2005-12,387.443,
2006-01,410.658,
2006-02,406.334,
2006-03,402.315,
2006-04,418.883,
2006-05,412.564,
2006-06,414.322,
2006-07,419.940,
2006-08,424.623,
2006-09,426.281,
2006-10,434.832,
2006-11,438.471,
2006-12,420.434,
2007-01,440.279,
2007-02,441.809,
2007-03,447.579,
2007-04,457.404,
2007-05,464.116,
2007-06,469.893,
2007-07,462.557,
2007-08,481.378,
2007-09,487.563,
2007-10,485.661,
2007-11,502.934,
2007-12,492.472,
2008-01,512.953,
2008-02,525.981,
2008-03,527.129,
2008-04,534.951,
2008-05,544.434,
2008-06,525.872,
2008-07,532.979,
2008-08,554.271,
2008-09,569.349,
2008-10,597.099,
2008-11,574.044,
2008-12,528.549,
2009-01,540.730,
2009-02,529.235,
2009-03,514.136,
2009-04,529.835,
2009-05,516.014,
2009-06,513.206,
2009-07,510.043,
2009-08,491.477,
2009-09,482.045,
2009-10,480.180,
2009-11,472.992,
2009-12,469.392,
2010-01,476.821,
2010-02,482.805,
2010-03,478.452,
2010-04,505.103,
2010-05,530.966,
2010-06,506.162,
2010-07,491.897,
2010-08,499.259,
2010-09,474.417,
2010-10,465.824,
2010-11,487.877,
2010-12,461.171,
2011-01,457.852,
2011-02,460.134,
2011-03,446.491,
2011-04,459.671,
2011-05,466.072,
2011-06,454.004,
2011-07,462.771,
2011-08,467.813,
2011-09,472.071,
2011-10,453.053,
2011-11,459.694,
2011-12,455.626,
2012-01,454.216,
2012-02,448.917,
2012-03,463.624,
2012-04,469.853,
2012-05,475.020,
2012-06,461.250,
2012-07,467.805,
2012-08,466.431,
2012-09,462.141,
2012-10,458.969,
2012-11,470.208,
2012-12,442.026,
2013-01,441.263,
2013-02,443.338,
2013-03,450.525,
2013-04,448.963,
2013-05,444.441,
2013-06,433.204,
2013-07,429.328,
2013-08,424.913,
2013-09,414.948,
2013-10,412.881,
2013-11,417.989,
2013-12,404.768,
2014-01,417.534,
2014-02,417.947,
2014-03,413.800,
2014-04,422.851,
2014-05,422.640,
2014-06,422.561,
2014-07,431.922,
2014-08,430.249,
2014-09,429.712,
2014-10,429.679,
2014-11,433.704,
2014-12,414.990,Provisional value
