"",BBK01.QUV983,BBK01.QUV983_FLAGS
"",Banks in Germany: Short-term liabilities to non-residents / Malta / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:10:43,
2001-12,0.189,
2002-01,0.173,
2002-02,0.223,
2002-03,0.244,
2002-04,0.198,
2002-05,0.176,
2002-06,0.192,
2002-07,0.219,
2002-08,0.121,
2002-09,0.157,
2002-10,0.139,
2002-11,0.098,
2002-12,0.075,
2003-01,0.081,
2003-02,0.073,
2003-03,0.085,
2003-04,0.111,
2003-05,0.079,
2003-06,0.105,
2003-07,0.110,
2003-08,0.103,
2003-09,0.107,
2003-10,0.102,
2003-11,0.071,
2003-12,0.092,
2004-01,0.064,
2004-02,0.071,
2004-03,0.062,
2004-04,0.071,
2004-05,0.078,
2004-06,0.079,
2004-07,0.080,
2004-08,0.085,
2004-09,0.082,
2004-10,0.085,
2004-11,0.089,
2004-12,0.104,
2005-01,0.118,
2005-02,0.134,
2005-03,0.134,
2005-04,0.120,
2005-05,0.116,
2005-06,0.135,
2005-07,0.125,
2005-08,0.159,
2005-09,0.140,
2005-10,0.151,
2005-11,0.176,
2005-12,0.174,
2006-01,0.147,
2006-02,0.147,
2006-03,0.142,
2006-04,0.147,
2006-05,0.165,
2006-06,0.411,
2006-07,0.384,
2006-08,1.182,
2006-09,0.455,
2006-10,0.414,
2006-11,0.446,
2006-12,0.424,
2007-01,0.409,
2007-02,0.400,
2007-03,0.465,
2007-04,0.487,
2007-05,0.456,
2007-06,0.389,
2007-07,0.410,
2007-08,0.441,
2007-09,0.409,
2007-10,0.509,
2007-11,0.632,
2007-12,0.663,
2008-01,0.630,
2008-02,0.646,
2008-03,0.704,
2008-04,0.460,
2008-05,0.432,
2008-06,0.432,
2008-07,0.462,
2008-08,0.470,
2008-09,0.531,
2008-10,0.666,
2008-11,0.814,
2008-12,0.776,
2009-01,0.910,
2009-02,0.835,
2009-03,1.127,
2009-04,1.020,
2009-05,0.995,
2009-06,0.603,
2009-07,0.495,
2009-08,0.439,
2009-09,0.428,
2009-10,0.477,
2009-11,0.598,
2009-12,0.631,
2010-01,0.623,
2010-02,0.681,
2010-03,0.397,
2010-04,0.284,
2010-05,0.314,
2010-06,0.411,
2010-07,0.413,
2010-08,0.430,
2010-09,0.510,
2010-10,0.480,
2010-11,0.460,
2010-12,0.434,
2011-01,0.516,
2011-02,0.440,
2011-03,0.440,
2011-04,0.462,
2011-05,0.421,
2011-06,0.598,
2011-07,0.429,
2011-08,0.454,
2011-09,0.607,
2011-10,0.611,
2011-11,0.571,
2011-12,0.526,
2012-01,0.598,
2012-02,0.501,
2012-03,0.462,
2012-04,0.648,
2012-05,0.554,
2012-06,0.552,
2012-07,0.569,
2012-08,0.520,
2012-09,0.588,
2012-10,0.557,
2012-11,0.608,
2012-12,0.419,
2013-01,0.464,
2013-02,0.416,
2013-03,0.532,
2013-04,0.598,
2013-05,0.634,
2013-06,0.464,
2013-07,0.452,
2013-08,0.437,
2013-09,0.381,
2013-10,0.406,
2013-11,0.426,
2013-12,0.506,
2014-01,0.549,
2014-02,0.476,
2014-03,0.409,
2014-04,0.512,
2014-05,0.537,
2014-06,0.566,
2014-07,0.650,
2014-08,0.774,
2014-09,0.793,
2014-10,0.788,
2014-11,0.708,
2014-12,0.824,
