"",BBK01.QUV471,BBK01.QUV471_FLAGS
"",Banks in Germany: Claims on non-residents / Uzbekistan / Euro,
unit,EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:27:33,
2001-12,0.367,
2002-01,0.362,
2002-02,0.341,
2002-03,0.340,
2002-04,0.337,
2002-05,0.336,
2002-06,0.343,
2002-07,0.359,
2002-08,0.355,
2002-09,0.357,
2002-10,0.360,
2002-11,0.367,
2002-12,0.396,
2003-01,0.380,
2003-02,0.346,
2003-03,0.367,
2003-04,0.369,
2003-05,0.370,
2003-06,0.369,
2003-07,0.376,
2003-08,0.373,
2003-09,0.370,
2003-10,0.383,
2003-11,0.392,
2003-12,0.394,
2004-01,0.386,
2004-02,0.385,
2004-03,0.380,
2004-04,0.379,
2004-05,0.385,
2004-06,0.380,
2004-07,0.387,
2004-08,0.388,
2004-09,0.383,
2004-10,0.384,
2004-11,0.375,
2004-12,0.392,
2005-01,0.392,
2005-02,0.395,
2005-03,0.384,
2005-04,0.387,
2005-05,0.391,
2005-06,0.397,
2005-07,0.395,
2005-08,0.392,
2005-09,0.373,
2005-10,0.372,
2005-11,0.372,
2005-12,0.368,
2006-01,0.358,
2006-02,0.357,
2006-03,0.344,
2006-04,0.341,
2006-05,0.340,
2006-06,0.334,
2006-07,0.328,
2006-08,0.329,
2006-09,0.327,
2006-10,0.315,
2006-11,0.313,
2006-12,0.309,
2007-01,0.298,
2007-02,0.294,
2007-03,0.283,
2007-04,0.278,
2007-05,0.276,
2007-06,0.275,
2007-07,0.265,
2007-08,0.260,
2007-09,0.255,
2007-10,0.244,
2007-11,0.240,
2007-12,0.237,
2008-01,0.225,
2008-02,0.221,
2008-03,0.214,
2008-04,0.205,
2008-05,0.203,
2008-06,0.197,
2008-07,0.188,
2008-08,0.185,
2008-09,0.177,
2008-10,0.173,
2008-11,0.171,
2008-12,0.167,
2009-01,0.162,
2009-02,0.154,
2009-03,0.147,
2009-04,0.142,
2009-05,0.139,
2009-06,0.138,
2009-07,0.131,
2009-08,0.128,
2009-09,0.120,
2009-10,0.120,
2009-11,0.119,
2009-12,0.114,
2010-01,0.109,
2010-02,0.104,
2010-03,0.098,
2010-04,0.095,
2010-05,0.094,
2010-06,0.090,
2010-07,0.085,
2010-08,0.082,
2010-09,0.076,
2010-10,0.074,
2010-11,0.072,
2010-12,0.069,
2011-01,0.068,
2011-02,0.064,
2011-03,0.062,
2011-04,0.062,
2011-05,0.060,
2011-06,0.058,
2011-07,0.059,
2011-08,0.058,
2011-09,0.065,
2011-10,0.063,
2011-11,0.063,
2011-12,0.056,
2012-01,0.054,
2012-02,0.059,
2012-03,0.058,
2012-04,0.053,
2012-05,0.054,
2012-06,0.053,
2012-07,0.057,
2012-08,0.060,
2012-09,0.065,
2012-10,0.061,
2012-11,0.057,
2012-12,0.052,
2013-01,0.051,
2013-02,0.046,
2013-03,0.043,
2013-04,0.042,
2013-05,0.039,
2013-06,0.039,
2013-07,0.038,
2013-08,0.048,
2013-09,0.068,
2013-10,0.059,
2013-11,0.056,
2013-12,0.099,
2014-01,0.096,
2014-02,0.095,
2014-03,0.092,
2014-04,0.088,
2014-05,0.082,
2014-06,0.083,
2014-07,0.083,
2014-08,0.087,
2014-09,0.116,
2014-10,0.114,
2014-11,0.111,
2014-12,0.111,
