"",BBFI1.Q.N.DE.W1.S12M.S1.KA.A.FA.O.F2.S._T.N.N,BBFI1.Q.N.DE.W1.S12M.S1.KA.A.FA.O.F2.S._T.N.N_FLAGS
"",IIP - Other Investment - Currency and deposits - Financial corporations other than MFIs - Short-term original maturity (up to 1 year incl. incl.) - Assets - Other changes excluding transactions and revaluations,
unit,EUR (hypothetically euro-based),
unit multiplier,million,
last update,2014-12-30 16:04:18,
2013-01,-2,
2013-04,2,
2013-07,-11538,
2013-10,-1,
2014-01,3,
2014-04,55,
2014-07,-,Nothing exists
