"",BBK01.PQ3428,BBK01.PQ3428_FLAGS
"",Housing loans to domestic enterprises and self-employed persons / Long-term / Savings banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-16 10:23:04,
1968-10,.,No value available
1969-01,.,Value available later
1969-04,.,Value available later
1969-07,.,Value available later
1969-10,.,Value available later
1970-01,.,Value available later
1970-04,.,Value available later
1970-07,.,Value available later
1970-10,.,Value available later
1971-01,.,Value available later
1971-04,.,Value available later
1971-07,.,Value available later
1971-10,.,Value available later
1972-01,.,Value available later
1972-04,.,Value available later
1972-07,.,Value available later
1972-10,.,Value available later
1973-01,.,Value available later
1973-04,.,Value available later
1973-07,.,Value available later
1973-10,.,Value available later
1974-01,.,Value available later
1974-04,.,Value available later
1974-07,.,Value available later
1974-10,.,Value available later
1975-01,.,Value available later
1975-04,.,Value available later
1975-07,.,Value available later
1975-10,.,Value available later
1976-01,.,Value available later
1976-04,.,Value available later
1976-07,.,Value available later
1976-10,.,Value available later
1977-01,.,Value available later
1977-04,.,Value available later
1977-07,.,Value available later
1977-10,.,Value available later
1978-01,.,Value available later
1978-04,.,Value available later
1978-07,.,Value available later
1978-10,.,Value available later
1979-01,.,Value available later
1979-04,.,Value available later
1979-07,.,Value available later
1979-10,.,Value available later
1980-01,.,Value available later
1980-04,.,Value available later
1980-07,.,Value available later
1980-10,20.529,
1981-01,20.785,
1981-04,21.176,
1981-07,21.604,
1981-10,22.183,
1982-01,22.497,
1982-04,23.172,
1982-07,23.735,
1982-10,24.721,
1983-01,24.937,
1983-04,25.622,
1983-07,26.168,
1983-10,27.222,
1984-01,27.710,
1984-04,28.303,
1984-07,28.867,
1984-10,29.861,
1985-01,30.340,
1985-04,30.755,
1985-07,31.048,
1985-10,31.784,
1986-01,32.156,
1986-04,32.320,
1986-07,32.721,
1986-10,33.366,
1987-01,33.449,
1987-04,33.581,
1987-07,33.927,
1987-10,34.087,
1988-01,33.935,
1988-04,33.971,
1988-07,34.319,
1988-10,34.567,
1989-01,34.584,
1989-04,34.791,
1989-07,35.088,
1989-10,35.909,
1990-01,36.048,
1990-04,36.021,
1990-07,36.426,
1990-10,36.815,
1991-01,36.940,
1991-04,37.213,
1991-07,37.663,
1991-10,38.434,
1992-01,37.762,
1992-04,38.358,
1992-07,39.185,
1992-10,40.358,
1993-01,40.926,
1993-04,41.444,
1993-07,42.205,
1993-10,43.948,
1994-01,45.102,
1994-04,45.775,
1994-07,46.929,
1994-10,48.718,
1995-01,48.680,
1995-04,49.627,
1995-07,51.131,
1995-10,53.229,
1996-01,54.226,
1996-04,55.442,
1996-07,56.710,
1996-10,58.656,
1997-01,59.502,
1997-04,60.357,
1997-07,61.415,
1997-10,62.967,
1998-01,63.975,
1998-04,64.716,
1998-07,65.670,
1998-10,67.379,
1999-01,64.257,
1999-04,66.388,
1999-07,68.103,
1999-10,69.688,
2000-01,70.293,
2000-04,71.653,
2000-07,72.265,
2000-10,72.860,
2001-01,72.048,
2001-04,72.329,
2001-07,72.988,
2001-10,72.872,
2002-01,73.411,
2002-04,73.648,
2002-07,73.382,
2002-10,73.323,
2003-01,73.852,
2003-04,73.317,
2003-07,73.499,
2003-10,73.849,
2004-01,70.430,
2004-04,70.536,
2004-07,71.302,
2004-10,72.051,
2005-01,72.439,
2005-04,72.660,
2005-07,72.727,
2005-10,73.489,
2006-01,73.581,
2006-04,73.972,
2006-07,74.641,
2006-10,74.913,
2007-01,74.729,
2007-04,74.908,
2007-07,74.920,
2007-10,74.980,
2008-01,74.933,
2008-04,74.758,
2008-07,75.201,
2008-10,75.338,
2009-01,75.099,
2009-04,76.007,
2009-07,77.100,
2009-10,77.999,
2010-01,78.140,
2010-04,79.692,
2010-07,80.829,
2010-10,81.764,
2011-01,81.936,
2011-04,82.485,
2011-07,83.252,
2011-10,84.041,
2012-01,84.439,
2012-04,85.459,
2012-07,86.603,
2012-10,88.351,
2013-01,89.110,
2013-04,90.375,
2013-07,91.637,
2013-10,92.463,
2014-01,93.072,
2014-04,94.046,
2014-07,95.521,
2014-10,96.902,
