"",BBK01.OUG242,BBK01.OUG242_FLAGS
"",Time deposits of non-profit institutions / for more than one year up to and including two years / Landesbanken,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:21:16,
1999-01,0.016,
1999-02,0.016,
1999-03,0.016,
1999-04,0.016,
1999-05,0.016,
1999-06,0.019,
1999-07,0.024,
1999-08,0.024,
1999-09,0.019,
1999-10,0.019,
1999-11,0.019,
1999-12,0.017,
2000-01,0.015,
2000-02,0.015,
2000-03,0.015,
2000-04,0.018,
2000-05,0.017,
2000-06,0.014,
2000-07,0.010,
2000-08,0.014,
2000-09,0.015,
2000-10,0.015,
2000-11,0.020,
2000-12,0.019,
2001-01,0.021,
2001-02,0.021,
2001-03,0.018,
2001-04,0.018,
2001-05,0.018,
2001-06,0.016,
2001-07,0.016,
2001-08,0.011,
2001-09,0.010,
2001-10,0.010,
2001-11,0.010,
2001-12,0.010,
2002-01,0.005,
2002-02,0.005,
2002-03,0.005,
2002-04,0.005,
2002-05,0.005,
2002-06,0.005,
2002-07,0.005,
2002-08,0.005,
2002-09,0.005,
2002-10,0.005,
2002-11,-,Nothing exists
2002-12,-,Nothing exists
2003-01,-,Nothing exists
2003-02,-,Nothing exists
2003-03,-,Nothing exists
2003-04,-,Nothing exists
2003-05,-,Nothing exists
2003-06,-,Nothing exists
2003-07,-,Nothing exists
2003-08,-,Nothing exists
2003-09,-,Nothing exists
2003-10,-,Nothing exists
2003-11,-,Nothing exists
2003-12,-,Nothing exists
2004-01,0.002,
2004-02,0.002,
2004-03,0.002,
2004-04,0.002,
2004-05,0.002,
2004-06,0.002,
2004-07,0.002,
2004-08,0.002,
2004-09,0.002,
2004-10,0.012,
2004-11,0.002,
2004-12,0.002,
2005-01,-,Nothing exists
2005-02,-,Nothing exists
2005-03,0.001,
2005-04,0.001,
2005-05,0.001,
2005-06,0.001,
2005-07,0.001,
2005-08,0.002,
2005-09,0.002,
2005-10,0.003,
2005-11,0.003,
2005-12,0.003,
2006-01,0.003,
2006-02,0.002,
2006-03,0.003,
2006-04,0.003,
2006-05,0.003,
2006-06,0.008,
2006-07,0.007,
2006-08,0.022,
2006-09,0.022,
2006-10,0.023,
2006-11,0.023,
2006-12,0.024,
2007-01,0.024,
2007-02,0.024,
2007-03,0.024,
2007-04,0.024,
2007-05,0.030,
2007-06,0.030,
2007-07,0.029,
2007-08,0.027,
2007-09,0.026,
2007-10,0.029,
2007-11,0.033,
2007-12,0.036,
2008-01,0.038,
2008-02,0.039,
2008-03,0.040,
2008-04,0.040,
2008-05,0.040,
2008-06,0.068,
2008-07,0.087,
2008-08,0.072,
2008-09,0.081,
2008-10,0.091,
2008-11,0.089,
2008-12,0.092,
2009-01,0.100,
2009-02,0.108,
2009-03,0.123,
2009-04,0.126,
2009-05,0.352,
2009-06,0.337,
2009-07,0.356,
2009-08,0.362,
2009-09,0.372,
2009-10,0.349,
2009-11,0.347,
2009-12,0.346,
2010-01,0.342,
2010-02,0.321,
2010-03,0.349,
2010-04,0.349,
2010-05,0.108,
2010-06,0.085,
2010-07,0.084,
2010-08,0.081,
2010-09,0.103,
2010-10,0.103,
2010-11,0.100,
2010-12,0.093,
2011-01,0.082,
2011-02,0.088,
2011-03,0.092,
2011-04,0.117,
2011-05,0.113,
2011-06,0.099,
2011-07,0.099,
2011-08,0.094,
2011-09,0.080,
2011-10,0.064,
2011-11,0.065,
2011-12,0.067,
2012-01,0.067,
2012-02,0.067,
2012-03,0.060,
2012-04,0.063,
2012-05,0.065,
2012-06,0.069,
2012-07,0.068,
2012-08,0.070,
2012-09,0.082,
2012-10,0.076,
2012-11,0.076,
2012-12,0.074,
2013-01,0.075,
2013-02,0.056,
2013-03,0.037,
2013-04,0.023,
2013-05,0.023,
2013-06,0.049,
2013-07,0.059,
2013-08,0.059,
2013-09,0.047,
2013-10,0.047,
2013-11,0.046,
2013-12,0.046,
2014-01,0.046,
2014-02,0.048,
2014-03,0.102,
2014-04,0.102,
2014-05,0.204,
2014-06,0.280,
2014-07,0.270,
2014-08,0.270,
2014-09,0.566,
2014-10,0.566,
2014-11,0.566,
2014-12,0.010,Provisional value
