"",BBK01.QUX191,BBK01.QUX191_FLAGS
"",All foreign subsidiaries: Long-term loans and advances to non-residents / Remaining countries in Oceania / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:22:53,
2001-12,0.054,
2002-01,0.056,
2002-02,0.055,
2002-03,0.054,
2002-04,0.048,
2002-05,0.046,
2002-06,0.043,
2002-07,0.043,
2002-08,0.052,
2002-09,0.058,
2002-10,0.057,
2002-11,0.056,
2002-12,0.067,
2003-01,0.064,
2003-02,0.064,
2003-03,0.057,
2003-04,0.042,
2003-05,0.075,
2003-06,0.036,
2003-07,0.037,
2003-08,0.038,
2003-09,0.054,
2003-10,0.032,
2003-11,0.034,
2003-12,0.086,
2004-01,0.090,
2004-02,0.088,
2004-03,0.084,
2004-04,0.098,
2004-05,0.111,
2004-06,0.116,
2004-07,0.104,
2004-08,0.113,
2004-09,0.134,
2004-10,0.132,
2004-11,0.142,
2004-12,0.143,
2005-01,0.163,
2005-02,0.149,
2005-03,0.157,
2005-04,0.163,
2005-05,0.169,
2005-06,0.176,
2005-07,0.169,
2005-08,0.163,
2005-09,0.161,
2005-10,0.160,
2005-11,0.184,
2005-12,0.178,
2006-01,0.173,
2006-02,0.169,
2006-03,0.179,
2006-04,0.170,
2006-05,0.164,
2006-06,0.177,
2006-07,0.179,
2006-08,0.166,
2006-09,0.163,
2006-10,0.185,
2006-11,0.197,
2006-12,0.204,
2007-01,0.247,
2007-02,0.248,
2007-03,0.251,
2007-04,0.257,
2007-05,0.299,
2007-06,0.350,
2007-07,0.362,
2007-08,0.358,
2007-09,0.360,
2007-10,0.357,
2007-11,0.312,
2007-12,0.369,
2008-01,0.369,
2008-02,0.365,
2008-03,0.359,
2008-04,0.376,
2008-05,0.374,
2008-06,0.337,
2008-07,0.331,
2008-08,0.448,
2008-09,0.464,
2008-10,0.306,
2008-11,0.312,
2008-12,0.291,
2009-01,0.356,
2009-02,0.359,
2009-03,0.349,
2009-04,0.347,
2009-05,0.328,
2009-06,0.337,
2009-07,0.347,
2009-08,0.353,
2009-09,0.392,
2009-10,0.385,
2009-11,0.379,
2009-12,0.395,
2010-01,0.419,
2010-02,0.418,
2010-03,0.425,
2010-04,0.400,
2010-05,0.437,
2010-06,0.440,
2010-07,0.416,
2010-08,0.429,
2010-09,0.396,
2010-10,0.398,
2010-11,0.422,
2010-12,0.412,
2011-01,0.402,
2011-02,0.419,
2011-03,0.391,
2011-04,0.380,
2011-05,0.375,
2011-06,0.362,
2011-07,0.355,
2011-08,0.369,
2011-09,0.399,
2011-10,0.405,
2011-11,0.463,
2011-12,0.547,
2012-01,0.566,
2012-02,0.544,
2012-03,0.563,
2012-04,0.541,
2012-05,0.757,
2012-06,0.779,
2012-07,0.808,
2012-08,0.846,
2012-09,0.797,
2012-10,0.729,
2012-11,0.737,
2012-12,0.757,
2013-01,0.766,
2013-02,0.790,
2013-03,0.797,
2013-04,0.774,
2013-05,0.763,
2013-06,0.749,
2013-07,0.734,
2013-08,0.709,
2013-09,0.655,
2013-10,0.657,
2013-11,0.658,
2013-12,0.682,
2014-01,0.672,
2014-02,0.658,
2014-03,0.675,
2014-04,0.689,
2014-05,0.755,
2014-06,0.732,
2014-07,0.743,
2014-08,0.774,
2014-09,0.765,
2014-10,0.802,
2014-11,0.816,
