"",BBK01.WU8566,BBK01.WU8566_FLAGS
"",Term structure of interest rates on Pfandbriefe (method by Svensson) / residual maturity of 8.0 years / end of month,
unit,PROZENT (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-02 10:10:50,
2000-01,5.92,
2000-02,5.77,
2000-03,5.71,
2000-04,5.92,
2000-05,5.82,
2000-06,5.86,
2000-07,5.89,
2000-08,5.92,
2000-09,5.87,
2000-10,5.80,
2000-11,5.56,
2000-12,5.38,
2001-01,5.32,
2001-02,5.25,
2001-03,5.33,
2001-04,5.46,
2001-05,5.44,
2001-06,5.44,
2001-07,5.27,
2001-08,5.21,
2001-09,4.99,
2001-10,4.85,
2001-11,5.09,
2001-12,5.21,
2002-01,5.26,
2002-02,5.46,
2002-03,5.48,
2002-04,5.46,
2002-05,5.33,
2002-06,5.20,
2002-07,4.99,
2002-08,4.74,
2002-09,4.65,
2002-10,4.80,
2002-11,4.61,
2002-12,4.43,
2003-01,4.20,
2003-02,4.24,
2003-03,4.39,
2003-04,4.10,
2003-05,3.87,
2003-06,4.12,
2003-07,4.33,
2003-08,4.34,
2003-09,4.37,
2003-10,4.53,
2003-11,4.49,
2003-12,4.35,
2004-01,4.40,
2004-02,4.25,
2004-03,4.11,
2004-04,4.35,
2004-05,4.40,
2004-06,4.44,
2004-07,4.39,
2004-08,4.20,
2004-09,4.13,
2004-10,4.02,
2004-11,3.90,
2004-12,3.80,
2005-01,3.64,
2005-02,3.79,
2005-03,3.74,
2005-04,3.49,
2005-05,3.41,
2005-06,3.23,
2005-07,3.29,
2005-08,3.20,
2005-09,3.22,
2005-10,3.49,
2005-11,3.55,
2005-12,3.52,
2006-01,3.65,
2006-02,3.70,
2006-03,3.99,
2006-04,4.20,
2006-05,4.12,
2006-06,4.30,
2006-07,4.18,
2006-08,4.15,
2006-09,4.03,
2006-10,4.06,
2006-11,4.01,
2006-12,4.07,
2007-01,4.34,
2007-02,4.21,
2007-03,4.31,
2007-04,4.47,
2007-05,4.65,
2007-06,4.85,
2007-07,4.75,
2007-08,4.62,
2007-09,4.71,
2007-10,4.57,
2007-11,4.56,
2007-12,4.75,
2008-01,4.40,
2008-02,4.35,
2008-03,4.40,
2008-04,4.60,
2008-05,4.79,
2008-06,5.05,
2008-07,4.99,
2008-08,4.76,
2008-09,4.83,
2008-10,4.57,
2008-11,4.19,
2008-12,4.00,
2009-01,4.20,
2009-02,4.11,
2009-03,4.10,
2009-04,4.15,
2009-05,4.37,
2009-06,4.25,
2009-07,4.11,
2009-08,3.87,
2009-09,3.79,
2009-10,3.82,
2009-11,3.70,
2009-12,3.77,
2010-01,3.71,
2010-02,3.55,
2010-03,3.50,
2010-04,3.38,
2010-05,3.14,
2010-06,3.08,
2010-07,3.15,
2010-08,2.60,
2010-09,2.80,
2010-10,3.05,
2010-11,3.29,
2010-12,3.50,
2011-01,3.66,
2011-02,3.66,
2011-03,3.85,
2011-04,3.84,
2011-05,3.64,
2011-06,3.67,
2011-07,3.43,
2011-08,3.13,
2011-09,2.95,
2011-10,3.03,
2011-11,3.15,
2011-12,2.79,
2012-01,2.69,
2012-02,2.63,
2012-03,2.67,
2012-04,2.56,
2012-05,2.12,
2012-06,2.31,
2012-07,2.06,
2012-08,1.93,
2012-09,1.89,
2012-10,1.94,
2012-11,1.82,
2012-12,1.64,
2013-01,1.97,
2013-02,1.90,
2013-03,1.75,
2013-04,1.54,
2013-05,1.76,
2013-06,2.04,
2013-07,2.07,
2013-08,2.20,
2013-09,2.10,
2013-10,2.01,
2013-11,1.96,
2013-12,2.15,
2014-01,1.89,
2014-02,1.80,
2014-03,1.77,
2014-04,1.72,
2014-05,1.51,
2014-06,1.39,
2014-07,1.31,
2014-08,1.05,
2014-09,1.06,
2014-10,0.99,
2014-11,0.84,
2014-12,0.76,
2015-01,0.68,
