"",BBK01.OUP046,BBK01.OUP046_FLAGS
"",Time deposits of resident households / Total / Foreign banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:19:53,
1985-12,0.681,
1986-01,0.691,
1986-02,0.698,
1986-03,0.680,
1986-04,0.677,
1986-05,0.685,
1986-06,0.709,
1986-07,0.777,
1986-08,0.783,
1986-09,0.756,
1986-10,0.749,
1986-11,0.733,
1986-12,0.746,
1987-01,0.735,
1987-02,0.771,
1987-03,0.717,
1987-04,0.728,
1987-05,0.749,
1987-06,0.756,
1987-07,0.761,
1987-08,0.742,
1987-09,0.733,
1987-10,0.780,
1987-11,0.739,
1987-12,0.742,
1988-01,0.768,
1988-02,0.739,
1988-03,0.729,
1988-04,0.722,
1988-05,0.721,
1988-06,0.725,
1988-07,0.777,
1988-08,0.832,
1988-09,0.803,
1988-10,0.797,
1988-11,0.802,
1988-12,0.793,
1989-01,0.811,
1989-02,0.804,
1989-03,0.850,
1989-04,0.860,
1989-05,0.927,
1989-06,0.894,
1989-07,0.918,
1989-08,1.001,
1989-09,1.028,
1989-10,1.081,
1989-11,1.149,
1989-12,1.299,
1990-01,1.548,
1990-02,1.526,
1990-03,1.494,
1990-04,1.569,
1990-05,1.603,
1990-06,1.597,
1990-07,1.678,
1990-08,1.705,
1990-09,1.691,
1990-10,1.705,
1990-11,1.723,
1990-12,1.806,
1991-01,1.949,
1991-02,1.894,
1991-03,1.866,
1991-04,1.910,
1991-05,1.934,
1991-06,1.910,
1991-07,2.001,
1991-08,2.102,
1991-09,2.047,
1991-10,2.119,
1991-11,2.187,
1991-12,2.285,
1992-01,2.263,
1992-02,2.305,
1992-03,2.292,
1992-04,2.337,
1992-05,2.387,
1992-06,2.427,
1992-07,2.507,
1992-08,2.564,
1992-09,2.569,
1992-10,2.644,
1992-11,2.631,
1992-12,3.497,
1993-01,3.526,
1993-02,3.483,
1993-03,3.528,
1993-04,3.579,
1993-05,3.601,
1993-06,3.636,
1993-07,3.770,
1993-08,3.830,
1993-09,3.818,
1993-10,3.893,
1993-11,3.901,
1993-12,4.134,
1994-01,4.079,
1994-02,4.069,
1994-03,4.160,
1994-04,4.119,
1994-05,4.095,
1994-06,3.983,
1994-07,4.306,
1994-08,4.193,
1994-09,4.003,
1994-10,3.844,
1994-11,3.702,
1994-12,3.433,
1995-01,3.362,
1995-02,3.299,
1995-03,3.253,
1995-04,3.151,
1995-05,3.109,
1995-06,3.065,
1995-07,3.044,
1995-08,3.006,
1995-09,2.943,
1995-10,2.900,
1995-11,2.822,
1995-12,2.709,
1996-01,2.692,
1996-02,2.597,
1996-03,2.573,
1996-04,2.568,
1996-05,2.492,
1996-06,2.467,
1996-07,2.528,
1996-08,2.517,
1996-09,2.447,
1996-10,2.408,
1996-11,2.291,
1996-12,2.251,
1997-01,2.240,
1997-02,2.212,
1997-03,2.272,
1997-04,2.284,
1997-05,2.206,
1997-06,2.198,
1997-07,2.176,
1997-08,2.164,
1997-09,2.126,
1997-10,2.093,
1997-11,2.199,
1997-12,2.195,
1998-01,2.193,
1998-02,2.126,
1998-03,2.036,
1998-04,1.997,
1998-05,2.022,
1998-06,1.987,
1998-07,2.035,
1998-08,2.034,
1998-09,2.075,
1998-10,2.238,
1998-11,2.409,
1998-12,2.610,
1999-01,3.081,
1999-02,3.241,
1999-03,3.248,
1999-04,3.039,
1999-05,2.625,
1999-06,2.501,
1999-07,2.483,
1999-08,2.440,
1999-09,2.383,
1999-10,2.554,
1999-11,2.601,
1999-12,2.729,
2000-01,2.757,
2000-02,2.804,
2000-03,2.986,
2000-04,3.003,
2000-05,3.022,
2000-06,3.143,
2000-07,3.272,
2000-08,3.459,
2000-09,3.597,
2000-10,3.829,
2000-11,3.988,
2000-12,4.155,
2001-01,4.470,
2001-02,4.649,
2001-03,4.972,
2001-04,5.120,
2001-05,5.254,
2001-06,5.318,
2001-07,5.469,
2001-08,5.613,
2001-09,5.778,
2001-10,5.913,
2001-11,5.758,
2001-12,5.552,
2002-01,5.325,
2002-02,5.041,
2002-03,4.908,
2002-04,4.816,
2002-05,4.780,
2002-06,4.684,
2002-07,4.772,
2002-08,4.752,
2002-09,4.770,
2002-10,4.877,
2002-11,4.760,
2002-12,4.952,
2003-01,4.881,
2003-02,4.765,
2003-03,4.760,
2003-04,4.856,
2003-05,4.929,
2003-06,4.894,
2003-07,4.893,
2003-08,4.865,
2003-09,4.675,
2003-10,4.585,
2003-11,4.486,
2003-12,4.430,
2004-01,4.344,
2004-02,4.062,
2004-03,4.057,
2004-04,3.958,
2004-05,3.850,
2004-06,3.490,
2004-07,3.452,
2004-08,3.463,
2004-09,3.440,
2004-10,3.392,
2004-11,3.342,
2004-12,3.397,
2005-01,3.345,
2005-02,3.361,
2005-03,3.337,
2005-04,3.319,
2005-05,3.449,
2005-06,3.381,
2005-07,3.412,
2005-08,3.441,
2005-09,3.405,
2005-10,3.444,
2005-11,3.413,
2005-12,6.179,
2006-01,6.384,
2006-02,7.236,
