"",BBK01.OUD198,BBK01.OUD198_FLAGS
"",Time deposits of domestic government / for more than one year up to and including two years / Regional banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:22:33,
1999-01,0.082,
1999-02,0.067,
1999-03,0.063,
1999-04,0.081,
1999-05,0.092,
1999-06,0.095,
1999-07,0.102,
1999-08,0.107,
1999-09,0.116,
1999-10,0.125,
1999-11,0.125,
1999-12,0.120,
2000-01,0.141,
2000-02,0.160,
2000-03,0.149,
2000-04,0.159,
2000-05,0.126,
2000-06,0.127,
2000-07,0.140,
2000-08,0.139,
2000-09,0.139,
2000-10,0.121,
2000-11,0.156,
2000-12,0.259,
2001-01,0.445,
2001-02,0.445,
2001-03,0.453,
2001-04,0.459,
2001-05,0.455,
2001-06,0.342,
2001-07,0.349,
2001-08,0.352,
2001-09,0.369,
2001-10,0.380,
2001-11,0.410,
2001-12,0.442,
2002-01,0.293,
2002-02,0.288,
2002-03,0.270,
2002-04,0.275,
2002-05,0.287,
2002-06,0.269,
2002-07,0.256,
2002-08,0.259,
2002-09,0.239,
2002-10,0.233,
2002-11,0.207,
2002-12,0.205,
2003-01,0.176,
2003-02,0.115,
2003-03,0.114,
2003-04,0.121,
2003-05,0.111,
2003-06,0.116,
2003-07,0.118,
2003-08,0.125,
2003-09,0.128,
2003-10,0.125,
2003-11,0.124,
2003-12,0.119,
2004-01,0.109,
2004-02,0.086,
2004-03,0.090,
2004-04,0.090,
2004-05,0.086,
2004-06,0.084,
2004-07,0.085,
2004-08,0.076,
2004-09,0.083,
2004-10,0.085,
2004-11,0.103,
2004-12,0.102,
2005-01,0.102,
2005-02,0.095,
2005-03,0.101,
2005-04,0.098,
2005-05,0.101,
2005-06,0.127,
2005-07,0.118,
2005-08,0.123,
2005-09,0.117,
2005-10,0.122,
2005-11,0.116,
2005-12,0.122,
2006-01,0.115,
2006-02,0.139,
2006-03,0.159,
2006-04,0.160,
2006-05,0.185,
2006-06,0.189,
2006-07,0.188,
2006-08,0.177,
2006-09,0.179,
2006-10,0.182,
2006-11,0.233,
2006-12,0.246,
2007-01,0.359,
2007-02,0.372,
2007-03,0.352,
2007-04,0.334,
2007-05,0.322,
2007-06,0.349,
2007-07,0.360,
2007-08,0.377,
2007-09,0.384,
2007-10,0.385,
2007-11,0.418,
2007-12,0.427,
2008-01,0.361,
2008-02,0.390,
2008-03,0.438,
2008-04,0.490,
2008-05,0.540,
2008-06,0.589,
2008-07,0.578,
2008-08,0.703,
2008-09,0.712,
2008-10,0.758,
2008-11,0.643,
2008-12,0.634,
2009-01,0.628,
2009-02,0.664,
2009-03,0.693,
2009-04,0.719,
2009-05,0.802,
2009-06,0.875,
2009-07,1.057,
2009-08,0.978,
2009-09,1.103,
2009-10,1.115,
2009-11,1.096,
2009-12,1.024,
2010-01,1.057,
2010-02,1.105,
2010-03,1.087,
2010-04,1.045,
2010-05,0.890,
2010-06,0.837,
2010-07,0.723,
2010-08,0.712,
2010-09,0.603,
2010-10,0.615,
2010-11,0.586,
2010-12,0.556,
2011-01,0.496,
2011-02,0.455,
2011-03,0.462,
2011-04,0.485,
2011-05,0.522,
2011-06,0.618,
2011-07,0.799,
2011-08,0.789,
2011-09,0.859,
2011-10,0.899,
2011-11,0.994,
2011-12,1.068,
2012-01,1.115,
2012-02,1.121,
2012-03,1.148,
2012-04,1.148,
2012-05,1.137,
2012-06,1.248,
2012-07,1.227,
2012-08,1.240,
2012-09,1.183,
2012-10,1.195,
2012-11,1.157,
2012-12,1.110,
2013-01,1.078,
2013-02,1.004,
2013-03,0.934,
2013-04,0.933,
2013-05,0.927,
2013-06,0.849,
2013-07,0.845,
2013-08,0.891,
2013-09,0.902,
2013-10,0.976,
2013-11,0.974,
2013-12,1.085,
2014-01,1.101,
2014-02,1.157,
2014-03,1.249,
2014-04,1.304,
2014-05,1.276,
2014-06,1.337,
2014-07,1.263,
2014-08,1.393,
2014-09,1.428,
2014-10,1.481,
2014-11,1.895,
2014-12,1.934,Provisional value
