"",BBK01.OUB243,BBK01.OUB243_FLAGS
"",Time deposits of domestic enterprises (non-MFIs) / for more than two years / Commercial banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:19:05,
1999-01,53.346,
1999-02,53.871,
1999-03,55.073,
1999-04,55.133,
1999-05,55.114,
1999-06,55.422,
1999-07,56.054,
1999-08,57.001,
1999-09,56.813,
1999-10,57.460,
1999-11,58.721,
1999-12,59.254,
2000-01,60.363,
2000-02,60.684,
2000-03,60.795,
2000-04,61.044,
2000-05,67.846,
2000-06,67.913,
2000-07,68.464,
2000-08,68.735,
2000-09,68.748,
2000-10,69.043,
2000-11,69.057,
2000-12,68.973,
2001-01,69.194,
2001-02,69.331,
2001-03,69.704,
2001-04,69.818,
2001-05,70.376,
2001-06,70.388,
2001-07,70.342,
2001-08,70.205,
2001-09,70.576,
2001-10,70.806,
2001-11,70.647,
2001-12,70.749,
2002-01,70.964,
2002-02,71.781,
2002-03,72.123,
2002-04,72.338,
2002-05,72.455,
2002-06,72.662,
2002-07,72.702,
2002-08,71.895,
2002-09,71.933,
2002-10,72.102,
2002-11,72.079,
2002-12,72.145,
2003-01,72.931,
2003-02,73.098,
2003-03,73.206,
2003-04,73.263,
2003-05,72.903,
2003-06,73.131,
2003-07,73.105,
2003-08,73.635,
2003-09,74.079,
2003-10,73.875,
2003-11,74.388,
2003-12,74.420,
2004-01,74.732,
2004-02,74.566,
2004-03,74.542,
2004-04,74.508,
2004-05,74.581,
2004-06,74.365,
2004-07,74.239,
2004-08,74.183,
2004-09,74.422,
2004-10,74.390,
2004-11,74.911,
2004-12,74.444,
2005-01,74.867,
2005-02,75.152,
2005-03,75.538,
2005-04,75.395,
2005-05,75.212,
2005-06,74.987,
2005-07,75.073,
2005-08,71.892,
2005-09,70.279,
2005-10,69.255,
2005-11,69.143,
2005-12,70.556,
2006-01,70.706,
2006-02,70.529,
2006-03,73.673,
2006-04,74.624,
2006-05,74.916,
2006-06,75.114,
2006-07,75.702,
2006-08,76.112,
2006-09,75.997,
2006-10,75.615,
2006-11,76.432,
2006-12,76.578,
2007-01,77.435,
2007-02,78.137,
2007-03,78.356,
2007-04,78.896,
2007-05,79.910,
2007-06,81.146,
2007-07,81.781,
2007-08,81.844,
2007-09,85.687,
2007-10,86.662,
2007-11,86.745,
2007-12,87.883,
2008-01,89.274,
2008-02,90.356,
2008-03,90.607,
2008-04,91.408,
2008-05,91.747,
2008-06,92.242,
2008-07,92.804,
2008-08,92.807,
2008-09,92.721,
2008-10,92.811,
2008-11,93.110,
2008-12,120.004,
2009-01,118.757,
2009-02,118.548,
2009-03,118.966,
2009-04,119.901,
2009-05,120.254,
2009-06,120.234,
2009-07,118.620,
2009-08,118.309,
2009-09,118.743,
2009-10,117.895,
2009-11,118.557,
2009-12,117.968,
2010-01,116.831,
2010-02,116.667,
2010-03,116.412,
2010-04,115.826,
2010-05,116.228,
2010-06,116.449,
2010-07,116.265,
2010-08,120.111,
2010-09,120.002,
2010-10,120.276,
2010-11,146.524,
2010-12,146.156,
2011-01,144.228,
2011-02,144.005,
2011-03,143.372,
2011-04,141.672,
2011-05,141.286,
2011-06,140.498,
2011-07,140.254,
2011-08,141.629,
2011-09,141.077,
2011-10,140.908,
2011-11,141.542,
2011-12,141.297,
2012-01,140.275,
2012-02,139.460,
2012-03,138.782,
2012-04,138.961,
2012-05,142.552,
2012-06,141.763,
2012-07,139.911,
2012-08,139.945,
2012-09,138.549,
2012-10,137.536,
2012-11,137.430,
2012-12,136.681,
2013-01,138.161,
2013-02,136.839,
2013-03,138.306,
2013-04,137.175,
2013-05,136.456,
2013-06,137.372,
2013-07,136.958,
2013-08,135.549,
2013-09,133.907,
2013-10,132.923,
2013-11,131.844,
2013-12,130.370,
2014-01,128.841,
2014-02,127.954,
2014-03,128.413,
2014-04,129.040,
2014-05,128.408,
2014-06,127.151,
2014-07,126.014,
2014-08,125.190,
2014-09,127.424,
2014-10,126.073,
2014-11,125.324,
2014-12,124.593,Provisional value
