"",BBK01.OUH401,BBK01.OUH401_FLAGS
"",Balances and loans to banks (MFIs) / medium-term / Savings banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:44:08,
1999-01,3.608,
1999-02,3.670,
1999-03,3.584,
1999-04,3.347,
1999-05,3.588,
1999-06,3.764,
1999-07,4.035,
1999-08,4.310,
1999-09,4.448,
1999-10,4.867,
1999-11,4.925,
1999-12,5.329,
2000-01,5.640,
2000-02,5.734,
2000-03,5.837,
2000-04,5.814,
2000-05,6.109,
2000-06,6.175,
2000-07,6.304,
2000-08,6.690,
2000-09,6.862,
2000-10,6.889,
2000-11,6.781,
2000-12,6.501,
2001-01,6.653,
2001-02,6.471,
2001-03,6.612,
2001-04,6.571,
2001-05,6.319,
2001-06,6.259,
2001-07,6.229,
2001-08,6.471,
2001-09,6.531,
2001-10,6.394,
2001-11,6.394,
2001-12,6.039,
2002-01,6.067,
2002-02,6.271,
2002-03,6.599,
2002-04,6.901,
2002-05,7.312,
2002-06,7.425,
2002-07,7.380,
2002-08,7.430,
2002-09,7.537,
2002-10,7.633,
2002-11,7.932,
2002-12,8.184,
2003-01,8.383,
2003-02,8.674,
2003-03,8.637,
2003-04,8.552,
2003-05,8.301,
2003-06,8.090,
2003-07,8.236,
2003-08,8.479,
2003-09,8.565,
2003-10,8.592,
2003-11,8.591,
2003-12,8.778,
2004-01,8.837,
2004-02,9.016,
2004-03,9.088,
2004-04,9.162,
2004-05,9.547,
2004-06,9.601,
2004-07,9.475,
2004-08,9.702,
2004-09,9.572,
2004-10,9.265,
2004-11,9.396,
2004-12,9.618,
2005-01,9.438,
2005-02,10.045,
2005-03,9.960,
2005-04,9.841,
2005-05,9.717,
2005-06,9.409,
2005-07,9.264,
2005-08,9.307,
2005-09,9.161,
2005-10,9.175,
2005-11,8.955,
2005-12,9.343,
2006-01,9.408,
2006-02,9.513,
2006-03,9.543,
2006-04,9.977,
2006-05,10.349,
2006-06,10.602,
2006-07,10.874,
2006-08,11.266,
2006-09,11.588,
2006-10,11.685,
2006-11,11.714,
2006-12,11.733,
2007-01,11.759,
2007-02,12.029,
2007-03,11.863,
2007-04,12.058,
2007-05,11.961,
2007-06,12.235,
2007-07,12.242,
2007-08,12.281,
2007-09,12.252,
2007-10,12.370,
2007-11,12.359,
2007-12,14.334,
2008-01,14.494,
2008-02,14.594,
2008-03,14.708,
2008-04,15.193,
2008-05,15.683,
2008-06,17.032,
2008-07,17.790,
2008-08,18.681,
2008-09,18.802,
2008-10,18.921,
2008-11,20.051,
2008-12,19.720,
2009-01,20.198,
2009-02,20.116,
2009-03,20.567,
2009-04,20.777,
2009-05,21.944,
2009-06,24.546,
2009-07,24.378,
2009-08,24.206,
2009-09,24.403,
2009-10,24.326,
2009-11,23.875,
2009-12,23.873,
2010-01,23.696,
2010-02,24.089,
2010-03,23.988,
2010-04,23.947,
2010-05,23.972,
2010-06,22.828,
2010-07,19.254,
2010-08,19.196,
2010-09,19.023,
2010-10,19.205,
2010-11,19.113,
2010-12,18.465,
2011-01,18.235,
2011-02,18.092,
2011-03,18.487,
2011-04,18.711,
2011-05,18.928,
2011-06,18.459,
2011-07,18.341,
2011-08,19.105,
2011-09,19.264,
2011-10,20.248,
2011-11,20.878,
2011-12,21.624,
2012-01,21.490,
2012-02,22.015,
2012-03,21.890,
2012-04,21.474,
2012-05,21.615,
2012-06,21.628,
2012-07,21.175,
2012-08,20.350,
2012-09,19.542,
2012-10,18.288,
2012-11,17.498,
2012-12,16.712,
2013-01,15.724,
2013-02,15.013,
2013-03,15.161,
2013-04,14.745,
2013-05,14.524,
2013-06,14.296,
2013-07,14.299,
2013-08,14.150,
2013-09,13.759,
2013-10,13.689,
2013-11,13.225,
2013-12,13.027,
2014-01,12.923,
2014-02,12.694,
2014-03,12.283,
2014-04,12.227,
2014-05,12.093,
2014-06,12.137,
2014-07,12.258,
2014-08,12.300,
2014-09,12.114,
2014-10,11.994,
2014-11,12.132,
2014-12,11.790,Provisional value
