"",BBK01.SU1618,BBK01.SU1618_FLAGS
"",Disbursement commitments outstanding at end of period / All building and loan associations,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 10:44:47,
1973-12,4.410,
1974-01,4.240,
1974-02,4.362,
1974-03,4.239,
1974-04,4.583,
1974-05,4.690,
1974-06,4.683,
1974-07,4.512,
1974-08,4.629,
1974-09,4.589,
1974-10,4.482,
1974-11,4.413,
1974-12,4.294,
1975-01,4.128,
1975-02,4.399,
1975-03,4.899,
1975-04,4.453,
1975-05,4.583,
1975-06,4.552,
1975-07,4.568,
1975-08,4.715,
1975-09,4.653,
1975-10,4.689,
1975-11,4.773,
1975-12,4.747,
1976-01,4.606,
1976-02,4.929,
1976-03,5.024,
1976-04,5.288,
1976-05,5.638,
1976-06,5.452,
1976-07,5.351,
1976-08,5.522,
1976-09,5.345,
1976-10,5.274,
1976-11,5.299,
1976-12,5.103,
1977-01,4.923,
1977-02,5.173,
1977-03,5.187,
1977-04,5.302,
1977-05,5.535,
1977-06,5.454,
1977-07,5.451,
1977-08,5.717,
1977-09,5.643,
1977-10,5.758,
1977-11,5.853,
1977-12,5.672,
1978-01,5.482,
1978-02,5.845,
1978-03,5.856,
1978-04,5.996,
1978-05,6.342,
1978-06,6.196,
1978-07,6.162,
1978-08,6.328,
1978-09,6.292,
1978-10,6.196,
1978-11,6.421,
1978-12,6.361,
1979-01,6.076,
1979-02,6.383,
1979-03,6.466,
1979-04,6.733,
1979-05,7.201,
1979-06,7.047,
1979-07,6.808,
1979-08,7.131,
1979-09,6.828,
1979-10,6.502,
1979-11,6.553,
1979-12,6.405,
1980-01,5.823,
1980-02,6.021,
1980-03,6.077,
1980-04,6.148,
1980-05,6.207,
1980-06,5.814,
1980-07,5.507,
1980-08,5.536,
1980-09,5.422,
1980-10,5.272,
1980-11,5.304,
1980-12,5.301,
1981-01,4.852,
1981-02,5.116,
1981-03,5.473,
1981-04,5.598,
1981-05,5.378,
1981-06,5.263,
1981-07,5.003,
1981-08,5.044,
1981-09,5.073,
1981-10,4.768,
1981-11,4.563,
1981-12,4.759,
1982-01,4.327,
1982-02,4.603,
1982-03,4.510,
1982-04,4.462,
1982-05,4.438,
1982-06,4.345,
1982-07,4.337,
1982-08,4.551,
1982-09,4.628,
1982-10,4.468,
1982-11,4.321,
1982-12,4.527,
1983-01,4.255,
1983-02,4.713,
1983-03,4.987,
1983-04,5.021,
1983-05,5.024,
1983-06,4.982,
1983-07,4.977,
1983-08,5.083,
1983-09,5.091,
1983-10,4.910,
1983-11,4.761,
1983-12,4.950,
1984-01,5.142,
1984-02,5.364,
1984-03,5.217,
1984-04,5.216,
1984-05,4.989,
1984-06,4.822,
1984-07,4.850,
1984-08,4.867,
1984-09,4.957,
1984-10,4.854,
1984-11,4.655,
1984-12,4.637,
1985-01,4.422,
1985-02,4.605,
1985-03,4.781,
1985-04,4.827,
1985-05,4.777,
1985-06,4.615,
1985-07,4.664,
1985-08,4.749,
1985-09,4.735,
1985-10,4.794,
1985-11,4.713,
1985-12,4.577,
1986-01,4.509,
1986-02,4.704,
1986-03,4.820,
1986-04,4.903,
1986-05,4.995,
1986-06,4.951,
1986-07,5.006,
1986-08,5.161,
1986-09,5.030,
1986-10,4.995,
1986-11,4.988,
1986-12,4.806,
1987-01,4.716,
1987-02,4.955,
1987-03,4.921,
1987-04,5.010,
1987-05,5.118,
1987-06,4.963,
1987-07,5.029,
1987-08,5.251,
1987-09,5.116,
1987-10,5.115,
1987-11,5.066,
1987-12,4.945,
1988-01,4.705,
1988-02,4.833,
1988-03,4.805,
1988-04,4.954,
1988-05,4.973,
1988-06,4.947,
1988-07,5.103,
1988-08,5.117,
1988-09,4.965,
1988-10,4.982,
1988-11,4.860,
1988-12,4.872,
1989-01,4.681,
1989-02,4.840,
1989-03,4.814,
1989-04,4.961,
1989-05,4.897,
1989-06,4.987,
1989-07,5.010,
1989-08,5.011,
1989-09,4.999,
1989-10,5.104,
1989-11,5.113,
1989-12,5.401,
1990-01,5.242,
1990-02,5.562,
1990-03,5.907,
1990-04,6.085,
1990-05,5.759,
1990-06,5.805,
1990-07,5.766,
1990-08,5.708,
1990-09,5.743,
1990-10,5.795,
1990-11,5.605,
1990-12,5.564,
1991-01,6.080,
1991-02,5.836,
1991-03,5.932,
1991-04,6.089,
1991-05,5.951,
1991-06,5.977,
1991-07,6.061,
1991-08,6.221,
1991-09,6.094,
1991-10,6.262,
1991-11,6.040,
1991-12,5.748,
1992-01,5.890,
1992-02,5.899,
1992-03,5.808,
1992-04,6.215,
1992-05,6.387,
1992-06,6.343,
1992-07,6.310,
1992-08,6.409,
1992-09,6.284,
1992-10,6.373,
1992-11,6.165,
1992-12,5.923,
1993-01,6.073,
1993-02,6.177,
1993-03,6.025,
1993-04,6.542,
1993-05,6.681,
1993-06,6.916,
1993-07,6.989,
1993-08,6.946,
1993-09,6.767,
1993-10,7.080,
1993-11,6.869,
1993-12,6.723,
