"",BBK01.QUX963,BBK01.QUX963_FLAGS
"","Consolidated German banks: Claims on non-residents, total (excluding participating interests) / Argentina / Currency of the debtor country",
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:35:39,
2002-03,0.069,
2002-04,0.103,
2002-05,0.117,
2002-06,0.092,
2002-07,0.072,
2002-08,0.053,
2002-09,0.051,
2002-10,0.139,
2002-11,0.054,
2002-12,0.087,
2003-01,0.099,
2003-02,0.088,
2003-03,0.083,
2003-04,0.121,
2003-05,0.111,
2003-06,0.176,
2003-07,0.133,
2003-08,0.150,
2003-09,0.153,
2003-10,0.150,
2003-11,0.070,
2003-12,0.103,
2004-01,0.108,
2004-02,0.111,
2004-03,0.164,
2004-04,0.182,
2004-05,0.145,
2004-06,0.139,
2004-07,0.168,
2004-08,0.140,
2004-09,0.150,
2004-10,0.127,
2004-11,0.135,
2004-12,0.122,
2005-01,0.315,
2005-02,0.211,
2005-03,0.134,
2005-04,0.113,
2005-05,0.157,
2005-06,0.127,
2005-07,0.087,
2005-08,0.111,
2005-09,0.243,
2005-10,0.309,
2005-11,0.261,
2005-12,0.240,
2006-01,0.393,
2006-02,0.455,
2006-03,0.372,
2006-04,0.401,
2006-05,0.346,
2006-06,0.299,
2006-07,0.331,
2006-08,0.425,
2006-09,0.488,
2006-10,0.507,
2006-11,0.517,
2006-12,0.494,
2007-01,0.479,
2007-02,0.438,
2007-03,0.363,
2007-04,0.394,
2007-05,0.512,
2007-06,0.663,
2007-07,0.578,
2007-08,0.472,
2007-09,0.390,
2007-10,0.341,
2007-11,0.450,
2007-12,0.328,
2008-01,0.335,
2008-02,0.286,
2008-03,0.313,
2008-04,0.261,
2008-05,0.296,
2008-06,0.349,
2008-07,0.412,
2008-08,0.397,
2008-09,0.393,
2008-10,0.314,
2008-11,0.281,
2008-12,0.165,
2009-01,0.346,
2009-02,0.302,
2009-03,0.223,
2009-04,0.207,
2009-05,0.168,
2009-06,0.226,
2009-07,0.240,
2009-08,0.237,
2009-09,0.246,
2009-10,0.211,
2009-11,0.285,
2009-12,0.318,
2010-01,0.417,
2010-02,0.314,
2010-03,0.349,
2010-04,0.354,
2010-05,0.390,
2010-06,0.408,
2010-07,0.425,
2010-08,0.442,
2010-09,0.393,
2010-10,0.374,
2010-11,0.405,
2010-12,0.282,
2011-01,0.385,
2011-02,0.257,
2011-03,0.238,
2011-04,0.233,
2011-05,0.235,
2011-06,0.176,
2011-07,0.195,
2011-08,0.140,
2011-09,0.157,
2011-10,0.124,
2011-11,0.120,
2011-12,0.071,
2012-01,0.071,
2012-02,0.078,
2012-03,0.095,
2012-04,0.099,
2012-05,0.072,
2012-06,0.050,
2012-07,0.073,
2012-08,0.048,
2012-09,0.052,
2012-10,0.078,
2012-11,0.094,
2012-12,0.065,
2013-01,0.085,
2013-02,0.082,
2013-03,0.069,
2013-04,0.086,
2013-05,0.084,
2013-06,0.103,
2013-07,0.092,
2013-08,0.101,
2013-09,0.081,
2013-10,0.097,
2013-11,0.093,
2013-12,0.068,
2014-01,0.118,
2014-02,0.151,
2014-03,0.153,
2014-04,0.174,
2014-05,0.188,
2014-06,0.154,
2014-07,0.158,
2014-08,0.158,
2014-09,0.131,
2014-10,0.148,
