"",BBK01.SU0515,BBK01.SU0515_FLAGS
"","Deposit rates of banks / Time deposits with agreed maturities of 3 months, EUR 50,000 and more but less than EUR 500,000 / Average interest rate",
unit,% p.a. (hypothetically euro-based),
unit multiplier,one,
last update,2013-04-03 10:29:17,
1996-11,2.71,
1996-12,2.74,
1997-01,2.69,
1997-02,2.67,
1997-03,2.71,
1997-04,2.72,
1997-05,2.71,
1997-06,2.70,
1997-07,2.69,
1997-08,2.71,
1997-09,2.73,
1997-10,2.85,
1997-11,3.00,
1997-12,3.06,
1998-01,2.99,
1998-02,2.96,
1998-03,2.98,
1998-04,2.99,
1998-05,3.02,
1998-06,3.02,
1998-07,3.01,
1998-08,2.99,
1998-09,2.96,
1998-10,2.98,
1998-11,3.00,
1998-12,2.90,
1999-01,2.76,
1999-02,2.70,
1999-03,2.70,
1999-04,2.48,
1999-05,2.32,
1999-06,2.30,
1999-07,2.31,
1999-08,2.33,
1999-09,2.33,
1999-10,2.61,
1999-11,2.81,
1999-12,2.86,
2000-01,2.84,
2000-02,2.89,
2000-03,3.04,
2000-04,3.14,
2000-05,3.43,
2000-06,3.66,
2000-07,3.76,
2000-08,3.84,
2000-09,4.00,
2000-10,4.13,
2000-11,4.22,
2000-12,4.19,
2001-01,4.06,
2001-02,4.01,
2001-03,4.05,
2001-04,3.99,
2001-05,3.95,
2001-06,3.84,
2001-07,3.83,
2001-08,3.76,
2001-09,3.47,
2001-10,3.12,
2001-11,2.83,
2001-12,2.78,
2002-01,2.76,
2002-02,2.75,
2002-03,2.77,
2002-04,2.78,
2002-05,2.79,
2002-06,2.83,
2002-07,2.81,
2002-08,2.77,
2002-09,2.74,
2002-10,2.72,
2002-11,2.65,
2002-12,2.41,
2003-01,2.33,
2003-02,2.23,
2003-03,2.09,
2003-04,2.04,
2003-05,1.99,
2003-06,1.75,
"","General: Most frequently occuring interest rate for new business within the reporting period (the two middle weeks of a given month). The average rates are calculated as unweighted arithmetic means from the interest rates reported to be within the spread. The spread is ascertained by eliminating the reports in the top 5% and the bottom 5% of the interest rate range. Up to December 2001, deposits of DM 100,000 and more but less than DM 1 million.",
