"",BBK01.OUU231,BBK01.OUU231_FLAGS
"",Deposits and borrowing (excl. savings deposits and bank savings bonds) / Domestic self-employed persons / Time deposits / for up to and including 1 year / Building and loan associations,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:33:13,
1999-01,0.048,
1999-02,0.050,
1999-03,0.047,
1999-04,0.026,
1999-05,0.027,
1999-06,0.009,
1999-07,0.010,
1999-08,0.009,
1999-09,0.009,
1999-10,0.010,
1999-11,0.010,
1999-12,0.012,
2000-01,0.010,
2000-02,0.009,
2000-03,0.010,
2000-04,0.010,
2000-05,0.009,
2000-06,0.009,
2000-07,0.009,
2000-08,0.013,
2000-09,0.015,
2000-10,0.010,
2000-11,0.011,
2000-12,0.010,
2001-01,0.011,
2001-02,0.012,
2001-03,0.012,
2001-04,0.012,
2001-05,0.015,
2001-06,0.018,
2001-07,0.019,
2001-08,0.019,
2001-09,0.021,
2001-10,0.024,
2001-11,0.026,
2001-12,0.027,
2002-01,0.025,
2002-02,0.024,
2002-03,0.022,
2002-04,0.021,
2002-05,0.021,
2002-06,0.020,
2002-07,0.020,
2002-08,0.019,
2002-09,0.019,
2002-10,0.020,
2002-11,0.020,
2002-12,0.020,
2003-01,0.021,
2003-02,0.021,
2003-03,0.021,
2003-04,0.022,
2003-05,0.022,
2003-06,0.022,
2003-07,0.023,
2003-08,0.024,
2003-09,0.024,
2003-10,0.024,
2003-11,0.025,
2003-12,0.026,
2004-01,0.026,
2004-02,0.027,
2004-03,0.027,
2004-04,0.027,
2004-05,0.027,
2004-06,0.027,
2004-07,0.028,
2004-08,0.028,
2004-09,0.028,
2004-10,0.029,
2004-11,0.028,
2004-12,0.028,
2005-01,0.028,
2005-02,0.028,
2005-03,0.028,
2005-04,0.028,
2005-05,0.029,
2005-06,0.030,
2005-07,0.032,
2005-08,0.034,
2005-09,0.034,
2005-10,0.035,
2005-11,0.036,
2005-12,0.037,
2006-01,0.037,
2006-02,0.038,
2006-03,0.038,
2006-04,0.039,
2006-05,0.041,
2006-06,0.042,
2006-07,0.043,
2006-08,0.044,
2006-09,0.045,
2006-10,0.045,
2006-11,0.045,
2006-12,0.044,
2007-01,0.046,
2007-02,0.048,
2007-03,0.048,
2007-04,0.047,
2007-05,0.047,
2007-06,0.047,
2007-07,0.047,
2007-08,0.047,
2007-09,0.047,
2007-10,0.048,
2007-11,0.048,
2007-12,0.050,
2008-01,0.053,
2008-02,0.081,
2008-03,0.085,
2008-04,0.090,
2008-05,0.093,
2008-06,0.098,
2008-07,0.098,
2008-08,0.097,
2008-09,0.096,
2008-10,0.098,
2008-11,0.102,
2008-12,0.105,
2009-01,0.115,
2009-02,0.122,
2009-03,0.124,
2009-04,0.124,
2009-05,0.125,
2009-06,0.125,
2009-07,0.124,
2009-08,0.122,
2009-09,0.122,
2009-10,0.120,
2009-11,0.117,
2009-12,0.113,
2010-01,0.103,
2010-02,0.098,
2010-03,0.097,
2010-04,0.096,
2010-05,0.094,
2010-06,0.093,
2010-07,0.089,
2010-08,0.085,
2010-09,0.085,
2010-10,0.082,
2010-11,0.083,
2010-12,0.081,
2011-01,0.075,
2011-02,0.075,
2011-03,0.073,
2011-04,0.074,
2011-05,0.074,
2011-06,0.074,
2011-07,0.065,
2011-08,0.081,
2011-09,0.079,
2011-10,0.080,
2011-11,0.078,
2011-12,0.078,
2012-01,0.071,
2012-02,0.070,
2012-03,0.070,
2012-04,0.071,
2012-05,0.073,
2012-06,0.072,
2012-07,0.073,
2012-08,0.072,
2012-09,0.072,
2012-10,0.072,
2012-11,0.072,
2012-12,0.066,
2013-01,0.072,
2013-02,0.069,
2013-03,0.068,
2013-04,0.068,
2013-05,0.068,
2013-06,0.068,
2013-07,0.069,
2013-08,0.068,
2013-09,0.069,
2013-10,0.069,
2013-11,0.067,
2013-12,0.064,
2014-01,0.064,
2014-02,0.062,
2014-03,0.063,
2014-04,0.063,
2014-05,0.063,
2014-06,0.062,
2014-07,0.060,
2014-08,0.060,
2014-09,0.062,
2014-10,0.061,
2014-11,0.062,
2014-12,0.060,Provisional value
