"",BBK01.OUA149,BBK01.OUA149_FLAGS
"",Domestic securities / Corporate debt securities (non-MFIs) / All categories of banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:50:28,
1965-01,2.118,
1965-02,2.168,
1965-03,2.224,
1965-04,2.216,
1965-05,2.254,
1965-06,2.227,
1965-07,2.215,
1965-08,2.192,
1965-09,2.194,
1965-10,2.160,
1965-11,2.167,
1965-12,2.111,
1966-01,1.984,
1966-02,1.984,
1966-03,2.013,
1966-04,2.024,
1966-05,1.984,
1966-06,1.985,
1966-07,1.972,
1966-08,1.933,
1966-09,1.933,
1966-10,1.901,
1966-11,1.953,
1966-12,1.931,
1967-01,2.131,
1967-02,2.202,
1967-03,2.215,
1967-04,2.192,
1967-05,2.206,
1967-06,2.282,
1967-07,2.347,
1967-08,2.448,
1967-09,2.498,
1967-10,2.454,
1967-11,2.457,
1967-12,2.334,
1968-01,2.501,
1968-02,2.585,
1968-03,2.498,
1968-04,2.554,
1968-05,2.584,
1968-06,2.671,
1968-07,2.761,
1968-08,2.852,
1968-09,2.867,
1968-10,2.817,
1968-11,2.845,
1968-12,3.017,
1969-01,3.126,
1969-02,3.194,
1969-03,3.234,
1969-04,3.233,
1969-05,3.262,
1969-06,3.285,
1969-07,3.314,
1969-08,3.364,
1969-09,3.371,
1969-10,3.380,
1969-11,3.342,
1969-12,3.233,
1970-01,3.166,
1970-02,3.122,
1970-03,3.236,
1970-04,3.227,
1970-05,3.203,
1970-06,3.146,
1970-07,3.188,
1970-08,3.114,
1970-09,3.091,
1970-10,3.047,
1970-11,3.048,
1970-12,3.194,
1971-01,3.166,
1971-02,3.199,
1971-03,3.114,
1971-04,3.096,
1971-05,3.132,
1971-06,3.038,
1971-07,3.041,
1971-08,3.144,
1971-09,3.203,
1971-10,3.394,
1971-11,3.385,
1971-12,3.411,
1972-01,3.695,
1972-02,3.719,
1972-03,3.740,
1972-04,3.663,
1972-05,3.649,
1972-06,3.274,
1972-07,3.339,
1972-08,3.295,
1972-09,3.308,
1972-10,3.284,
1972-11,3.310,
1972-12,3.342,
1973-01,3.307,
1973-02,3.426,
1973-03,3.429,
1973-04,3.316,
1973-05,3.247,
1973-06,3.190,
1973-07,3.224,
1973-08,3.341,
1973-09,3.227,
1973-10,3.360,
1973-11,3.534,
1973-12,3.501,
1974-01,3.571,
1974-02,3.573,
1974-03,3.510,
1974-04,3.450,
1974-05,3.444,
1974-06,3.543,
1974-07,3.546,
1974-08,3.559,
1974-09,3.608,
1974-10,3.590,
1974-11,3.790,
1974-12,3.848,
1975-01,3.738,
1975-02,3.734,
1975-03,3.686,
1975-04,3.813,
1975-05,3.896,
1975-06,3.899,
1975-07,3.656,
1975-08,3.527,
1975-09,3.287,
1975-10,2.968,
1975-11,3.005,
1975-12,2.909,
1976-01,3.102,
1976-02,3.078,
1976-03,3.188,
1976-04,3.202,
1976-05,3.246,
1976-06,3.161,
1976-07,3.248,
1976-08,3.317,
1976-09,3.416,
1976-10,3.632,
1976-11,3.967,
1976-12,3.955,
1977-01,4.219,
1977-02,3.990,
1977-03,4.030,
1977-04,4.272,
1977-05,4.232,
1977-06,4.230,
1977-07,4.229,
1977-08,4.469,
1977-09,4.413,
1977-10,4.461,
1977-11,4.454,
1977-12,4.472,
1978-01,4.579,
1978-02,4.435,
1978-03,4.303,
1978-04,4.286,
1978-05,4.310,
1978-06,4.328,
1978-07,4.227,
1978-08,4.194,
1978-09,4.205,
1978-10,4.327,
1978-11,4.268,
1978-12,4.337,
1979-01,4.481,
1979-02,4.433,
1979-03,4.344,
1979-04,4.367,
1979-05,4.324,
1979-06,4.431,
1979-07,4.074,
1979-08,3.935,
1979-09,3.845,
1979-10,3.982,
1979-11,4.004,
1979-12,3.939,
1980-01,3.863,
1980-02,4.044,
1980-03,4.032,
1980-04,3.907,
1980-05,3.829,
1980-06,3.887,
1980-07,3.686,
1980-08,3.846,
1980-09,3.682,
1980-10,3.927,
1980-11,4.062,
1980-12,4.202,
1981-01,4.272,
1981-02,4.221,
1981-03,4.026,
1981-04,3.986,
1981-05,4.186,
1981-06,4.094,
1981-07,4.086,
1981-08,4.216,
1981-09,4.147,
1981-10,4.632,
1981-11,4.474,
1981-12,4.322,
1982-01,4.367,
1982-02,4.474,
1982-03,4.398,
1982-04,4.428,
1982-05,4.829,
1982-06,5.335,
1982-07,5.100,
1982-08,5.027,
1982-09,5.313,
1982-10,5.350,
1982-11,5.153,
1982-12,4.904,
1983-01,4.899,
1983-02,4.772,
1983-03,4.769,
1983-04,4.748,
1983-05,4.729,
1983-06,4.608,
1983-07,4.544,
1983-08,4.543,
1983-09,4.915,
1983-10,4.881,
1983-11,4.752,
1983-12,4.850,
1984-01,4.962,
1984-02,4.963,
1984-03,5.048,
1984-04,4.899,
1984-05,5.212,
1984-06,5.259,
1984-07,5.168,
1984-08,5.077,
1984-09,5.260,
1984-10,5.216,
1984-11,5.077,
