"",BBK01.QUY512,BBK01.QUY512_FLAGS
"",Consolidated German banks: Loans and advances to foreign banks / Panama / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:36:59,
2002-03,0.541,
2002-04,0.466,
2002-05,0.489,
2002-06,0.432,
2002-07,0.396,
2002-08,0.374,
2002-09,0.343,
2002-10,0.341,
2002-11,0.327,
2002-12,0.337,
2003-01,0.278,
2003-02,0.246,
2003-03,0.286,
2003-04,0.245,
2003-05,0.235,
2003-06,0.238,
2003-07,0.262,
2003-08,0.289,
2003-09,0.265,
2003-10,0.253,
2003-11,0.244,
2003-12,0.234,
2004-01,0.140,
2004-02,0.197,
2004-03,0.212,
2004-04,0.159,
2004-05,0.190,
2004-06,0.191,
2004-07,0.184,
2004-08,0.177,
2004-09,0.189,
2004-10,0.196,
2004-11,0.222,
2004-12,0.271,
2005-01,0.256,
2005-02,0.234,
2005-03,0.226,
2005-04,0.225,
2005-05,0.300,
2005-06,0.323,
2005-07,0.312,
2005-08,0.337,
2005-09,0.367,
2005-10,0.323,
2005-11,0.327,
2005-12,0.336,
2006-01,0.328,
2006-02,0.323,
2006-03,0.310,
2006-04,0.271,
2006-05,0.259,
2006-06,0.337,
2006-07,0.333,
2006-08,0.338,
2006-09,0.350,
2006-10,0.378,
2006-11,0.366,
2006-12,0.363,
2007-01,0.350,
2007-02,0.324,
2007-03,0.306,
2007-04,0.297,
2007-05,0.321,
2007-06,0.316,
2007-07,0.290,
2007-08,0.350,
2007-09,0.363,
2007-10,0.366,
2007-11,0.433,
2007-12,0.432,
2008-01,0.436,
2008-02,0.502,
2008-03,0.525,
2008-04,0.553,
2008-05,0.560,
2008-06,0.555,
2008-07,0.592,
2008-08,0.496,
2008-09,0.507,
2008-10,0.525,
2008-11,0.472,
2008-12,0.436,
2009-01,0.408,
2009-02,0.403,
2009-03,0.369,
2009-04,0.355,
2009-05,0.324,
2009-06,0.344,
2009-07,0.312,
2009-08,0.321,
2009-09,0.288,
2009-10,0.274,
2009-11,0.248,
2009-12,0.279,
2010-01,0.276,
2010-02,0.286,
2010-03,0.257,
2010-04,0.276,
2010-05,0.283,
2010-06,0.285,
2010-07,0.242,
2010-08,0.253,
2010-09,0.236,
2010-10,0.257,
2010-11,0.287,
2010-12,0.282,
2011-01,0.275,
2011-02,0.274,
2011-03,0.262,
2011-04,0.249,
2011-05,0.286,
2011-06,0.274,
2011-07,0.305,
2011-08,0.286,
2011-09,0.349,
2011-10,0.384,
2011-11,0.414,
2011-12,0.445,
2012-01,0.446,
2012-02,0.452,
2012-03,0.511,
2012-04,0.470,
2012-05,0.440,
2012-06,0.432,
2012-07,0.394,
2012-08,0.386,
2012-09,0.372,
2012-10,0.357,
2012-11,0.387,
2012-12,0.477,
2013-01,0.451,
2013-02,0.480,
2013-03,0.579,
2013-04,0.564,
2013-05,0.593,
2013-06,0.644,
2013-07,0.686,
2013-08,0.748,
2013-09,0.764,
2013-10,0.780,
2013-11,0.759,
2013-12,0.866,
2014-01,0.739,
2014-02,0.751,
2014-03,0.869,
2014-04,0.855,
2014-05,0.895,
2014-06,0.772,
2014-07,0.772,
2014-08,0.546,
2014-09,0.702,
2014-10,0.692,
