"",BBK01.RU5740,BBK01.RU5740_FLAGS
"","Banks in Germany: Liabilities to non-residents, total / Panama / All currencies",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:21:49,
1982-06,0.644,
1982-07,0.666,
1982-08,0.617,
1982-09,0.683,
1982-10,0.559,
1982-11,0.539,
1982-12,0.772,
1983-01,0.645,
1983-02,0.723,
1983-03,0.775,
1983-04,0.755,
1983-05,0.810,
1983-06,0.783,
1983-07,0.723,
1983-08,0.849,
1983-09,0.843,
1983-10,0.812,
1983-11,0.744,
1983-12,1.042,
1984-01,0.848,
1984-02,0.772,
1984-03,0.717,
1984-04,0.731,
1984-05,0.807,
1984-06,0.731,
1984-07,0.741,
1984-08,0.592,
1984-09,0.713,
1984-10,0.696,
1984-11,0.787,
1984-12,1.097,
1985-01,0.721,
1985-02,0.748,
1985-03,0.646,
1985-04,0.692,
1985-05,0.635,
1985-06,0.714,
1985-07,0.622,
1985-08,0.670,
1985-09,0.641,
1985-10,0.596,
1985-11,0.759,
1985-12,0.982,
1986-01,0.918,
1986-02,0.803,
1986-03,0.710,
1986-04,0.570,
1986-05,0.602,
1986-06,0.564,
1986-07,0.478,
1986-08,0.501,
1986-09,0.710,
1986-10,0.696,
1986-11,0.736,
1986-12,0.835,
1987-01,0.643,
1987-02,0.641,
1987-03,0.620,
1987-04,0.619,
1987-05,0.644,
1987-06,0.672,
1987-07,0.711,
1987-08,0.616,
1987-09,0.456,
1987-10,0.441,
1987-11,0.329,
1987-12,0.323,
1988-01,0.356,
1988-02,0.437,
1988-03,0.602,
1988-04,0.658,
1988-05,0.657,
1988-06,0.673,
1988-07,0.684,
1988-08,0.800,
1988-09,0.722,
1988-10,0.652,
1988-11,0.585,
1988-12,0.424,
1989-01,0.198,
1989-02,0.417,
1989-03,0.386,
1989-04,0.491,
1989-05,0.544,
1989-06,0.500,
1989-07,0.491,
1989-08,0.441,
1989-09,0.412,
1989-10,0.379,
1989-11,0.266,
1989-12,0.271,
1990-01,0.290,
1990-02,0.259,
1990-03,0.238,
1990-04,0.288,
1990-05,0.353,
1990-06,0.380,
1990-07,0.351,
1990-08,0.351,
1990-09,0.347,
1990-10,0.391,
1990-11,0.342,
1990-12,0.354,
1991-01,0.485,
1991-02,0.502,
1991-03,0.539,
1991-04,0.555,
1991-05,0.613,
1991-06,0.564,
1991-07,0.671,
1991-08,0.621,
1991-09,0.484,
1991-10,0.498,
1991-11,0.460,
1991-12,0.444,
1992-01,0.461,
1992-02,0.450,
1992-03,0.399,
1992-04,0.491,
1992-05,0.395,
1992-06,0.375,
1992-07,0.356,
1992-08,0.336,
1992-09,0.330,
1992-10,0.378,
1992-11,0.504,
1992-12,0.514,
1993-01,0.470,
1993-02,0.499,
1993-03,0.439,
1993-04,0.394,
1993-05,0.539,
1993-06,0.497,
1993-07,0.387,
1993-08,0.394,
1993-09,0.395,
1993-10,0.391,
1993-11,0.369,
1993-12,0.368,
1994-01,0.429,
1994-02,0.457,
1994-03,0.428,
1994-04,0.535,
1994-05,0.829,
1994-06,0.741,
1994-07,0.777,
1994-08,0.637,
1994-09,0.602,
1994-10,0.543,
1994-11,0.570,
1994-12,0.522,
1995-01,0.576,
1995-02,0.487,
1995-03,0.503,
1995-04,0.407,
1995-05,0.376,
1995-06,0.385,
1995-07,0.425,
1995-08,0.405,
1995-09,0.423,
1995-10,0.535,
1995-11,0.469,
1995-12,0.403,
1996-01,0.422,
1996-02,0.375,
1996-03,0.347,
1996-04,0.414,
1996-05,0.397,
1996-06,0.330,
1996-07,0.301,
1996-08,0.420,
1996-09,0.624,
1996-10,0.602,
1996-11,0.663,
1996-12,0.590,
1997-01,0.563,
1997-02,0.722,
1997-03,0.731,
1997-04,0.966,
1997-05,0.998,
1997-06,0.937,
1997-07,1.280,
1997-08,1.097,
1997-09,1.082,
1997-10,0.799,
1997-11,0.639,
1997-12,0.692,
1998-01,0.668,
1998-02,0.752,
1998-03,0.716,
1998-04,0.728,
1998-05,0.812,
1998-06,0.797,
1998-07,0.862,
1998-08,0.732,
1998-09,0.704,
1998-10,0.567,
1998-11,0.711,
1998-12,0.718,
1999-01,0.734,
1999-02,0.824,
1999-03,0.720,
1999-04,0.752,
1999-05,0.713,
1999-06,0.986,
1999-07,1.066,
1999-08,1.265,
1999-09,1.307,
1999-10,1.508,
1999-11,1.237,
1999-12,1.481,
2000-01,1.809,
2000-02,1.875,
2000-03,1.874,
2000-04,1.804,
2000-05,1.787,
2000-06,1.557,
2000-07,1.749,
2000-08,1.501,
2000-09,1.905,
2000-10,1.890,
2000-11,2.153,
2000-12,1.665,
2001-01,1.844,
2001-02,2.093,
2001-03,2.158,
2001-04,2.301,
2001-05,2.140,
2001-06,2.106,
2001-07,1.770,
2001-08,1.600,
2001-09,1.663,
2001-10,1.670,
2001-11,1.507,
2001-12,1.497,
2002-01,1.347,
2002-02,1.326,
2002-03,1.215,
2002-04,1.455,
2002-05,1.161,
2002-06,1.142,
2002-07,1.393,
2002-08,1.283,
2002-09,1.295,
2002-10,1.237,
2002-11,1.363,
2002-12,1.302,
2003-01,1.084,
2003-02,0.700,
2003-03,0.807,
2003-04,0.782,
2003-05,0.919,
2003-06,0.968,
2003-07,1.050,
2003-08,1.113,
2003-09,1.034,
2003-10,1.051,
2003-11,1.046,
2003-12,0.975,
2004-01,0.998,
2004-02,0.974,
2004-03,0.871,
2004-04,0.832,
2004-05,0.791,
2004-06,0.802,
2004-07,0.815,
2004-08,0.816,
2004-09,0.812,
2004-10,0.806,
2004-11,1.194,
2004-12,0.758,
2005-01,0.823,
2005-02,0.755,
2005-03,0.837,
2005-04,0.858,
2005-05,0.865,
2005-06,0.850,
2005-07,0.769,
2005-08,0.730,
2005-09,0.837,
2005-10,0.786,
2005-11,0.799,
2005-12,0.778,
2006-01,0.829,
2006-02,0.713,
2006-03,0.686,
2006-04,0.587,
2006-05,0.536,
2006-06,0.585,
2006-07,0.543,
2006-08,1.093,
2006-09,0.708,
2006-10,0.573,
2006-11,0.631,
2006-12,0.628,
2007-01,0.635,
2007-02,0.650,
2007-03,0.640,
2007-04,0.657,
2007-05,0.678,
2007-06,0.618,
2007-07,0.635,
2007-08,0.632,
2007-09,0.665,
2007-10,0.669,
2007-11,0.704,
2007-12,0.690,
2008-01,0.663,
2008-02,0.709,
2008-03,0.730,
2008-04,0.828,
2008-05,0.741,
2008-06,0.885,
2008-07,0.695,
2008-08,0.793,
2008-09,0.974,
2008-10,0.992,
2008-11,0.962,
2008-12,0.921,
2009-01,0.922,
2009-02,0.971,
2009-03,0.841,
2009-04,0.716,
2009-05,0.764,
2009-06,0.700,
2009-07,0.676,
2009-08,0.659,
2009-09,0.747,
2009-10,0.665,
2009-11,0.620,
2009-12,0.859,
2010-01,0.954,
2010-02,0.922,
2010-03,0.960,
2010-04,0.899,
2010-05,0.894,
2010-06,1.011,
2010-07,0.906,
2010-08,0.942,
2010-09,0.843,
2010-10,0.934,
2010-11,0.954,
2010-12,0.918,
2011-01,0.952,
2011-02,0.768,
2011-03,0.740,
2011-04,0.640,
2011-05,0.703,
2011-06,0.712,
2011-07,0.710,
2011-08,0.707,
2011-09,0.772,
2011-10,0.733,
2011-11,0.753,
2011-12,0.786,
2012-01,0.785,
2012-02,0.770,
2012-03,0.823,
2012-04,0.796,
2012-05,0.862,
2012-06,0.918,
2012-07,0.857,
2012-08,0.847,
2012-09,0.831,
2012-10,0.883,
2012-11,0.903,
2012-12,0.863,
2013-01,0.881,
2013-02,0.905,
2013-03,0.958,
2013-04,0.866,
2013-05,0.810,
2013-06,0.935,
2013-07,0.884,
2013-08,0.879,
2013-09,0.849,
2013-10,0.755,
2013-11,0.748,
2013-12,0.708,
2014-01,0.743,
2014-02,0.719,
2014-03,0.669,
2014-04,0.700,
2014-05,0.716,
2014-06,0.799,
2014-07,0.825,
2014-08,0.868,
2014-09,0.953,
2014-10,0.917,
2014-11,0.899,
2014-12,0.990,
