"",BBK01.OUZ461,BBK01.OUZ461_FLAGS
"","Value adjustments, All categories of banks",
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 10:56:23,
1999-01,22.606,
1999-02,23.549,
1999-03,23.396,
1999-04,23.503,
1999-05,23.790,
1999-06,23.564,
1999-07,23.660,
1999-08,23.264,
1999-09,23.312,
1999-10,23.242,
1999-11,23.285,
1999-12,23.184,
2000-01,22.910,
2000-02,23.163,
2000-03,23.048,
2000-04,23.064,
2000-05,22.336,
2000-06,21.848,
2000-07,21.882,
2000-08,21.185,
2000-09,20.726,
2000-10,20.769,
2000-11,20.663,
2000-12,20.496,
2001-01,20.537,
2001-02,20.896,
2001-03,21.010,
2001-04,21.100,
2001-05,20.596,
2001-06,20.450,
2001-07,20.561,
2001-08,20.506,
2001-09,20.402,
2001-10,20.515,
2001-11,20.252,
2001-12,20.083,
2002-01,20.040,
2002-02,20.284,
2002-03,20.282,
2002-04,20.287,
2002-05,20.054,
2002-06,12.780,
2002-07,12.816,
2002-08,12.539,
2002-09,12.310,
2002-10,12.398,
2002-11,12.382,
2002-12,11.949,
2003-01,11.973,
2003-02,11.946,
2003-03,11.691,
2003-04,11.770,
2003-05,11.493,
2003-06,11.486,
2003-07,11.486,
2003-08,11.497,
2003-09,11.353,
2003-10,11.425,
2003-11,11.411,
2003-12,11.286,
2004-01,11.602,
2004-02,11.246,
2004-03,11.254,
2004-04,11.287,
2004-05,11.293,
2004-06,11.229,
2004-07,11.400,
2004-08,11.710,
2004-09,11.555,
2004-10,11.549,
2004-11,11.484,
2004-12,11.352,
2005-01,13.168,
2005-02,13.146,
2005-03,13.172,
2005-04,13.282,
2005-05,13.257,
2005-06,12.075,
2005-07,11.347,
2005-08,12.008,
2005-09,11.969,
2005-10,12.096,
2005-11,11.886,
2005-12,11.849,
2006-01,12.020,
2006-02,12.140,
2006-03,12.107,
2006-04,12.246,
2006-05,12.165,
2006-06,12.105,
2006-07,12.078,
2006-08,12.075,
2006-09,12.048,
2006-10,12.164,
2006-11,12.177,
2006-12,12.042,
2007-01,11.826,
2007-02,12.020,
2007-03,12.079,
2007-04,12.079,
2007-05,12.063,
2007-06,12.071,
2007-07,12.129,
2007-08,12.117,
2007-09,12.214,
2007-10,11.921,
2007-11,12.167,
2007-12,12.366,
2008-01,12.515,
2008-02,12.592,
2008-03,11.592,
2008-04,11.687,
2008-05,11.389,
2008-06,11.894,
2008-07,11.798,
2008-08,11.645,
2008-09,11.833,
2008-10,11.836,
2008-11,11.838,
2008-12,12.215,
2009-01,12.438,
2009-02,12.610,
2009-03,12.648,
2009-04,12.277,
2009-05,12.203,
2009-06,12.296,
2009-07,11.925,
2009-08,11.952,
2009-09,11.837,
2009-10,12.051,
2009-11,12.090,
2009-12,12.278,
2010-01,12.550,
2010-02,12.680,
2010-03,12.519,
2010-04,12.414,
2010-05,12.502,
2010-06,12.457,
2010-07,12.350,
2010-08,11.925,
2010-09,11.869,
2010-10,11.035,
2010-11,11.916,
2010-12,11.690,
2011-01,11.238,
2011-02,11.050,
2011-03,10.915,
2011-04,11.100,
2011-05,11.062,
2011-06,11.016,
2011-07,10.702,
2011-08,10.734,
2011-09,10.893,
2011-10,10.887,
2011-11,10.868,
2011-12,10.684,
2012-01,10.060,
2012-02,10.176,
2012-03,10.231,
2012-04,9.836,
2012-05,9.735,
2012-06,9.757,
2012-07,9.655,
2012-08,9.674,
2012-09,9.649,
2012-10,9.579,
2012-11,9.501,
2012-12,9.375,
2013-01,9.270,
2013-02,9.301,
2013-03,9.317,
2013-04,9.344,
2013-05,9.325,
2013-06,9.368,
2013-07,9.343,
2013-08,9.421,
2013-09,8.831,
2013-10,8.798,
2013-11,8.849,
2013-12,8.863,
2014-01,8.835,
2014-02,8.738,
2014-03,8.657,
2014-04,8.763,
2014-05,8.771,
2014-06,8.706,
2014-07,8.765,
2014-08,8.868,
2014-09,8.903,
2014-10,8.933,
2014-11,9.004,
