"",BBK01.OUM379,BBK01.OUM379_FLAGS
"",Loans to foreign general government for over five years / Mortgage banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:01:00,
1999-01,12.225,
1999-02,12.428,
1999-03,12.696,
1999-04,13.137,
1999-05,13.163,
1999-06,14.455,
1999-07,14.436,
1999-08,14.511,
1999-09,14.533,
1999-10,14.528,
1999-11,14.928,
1999-12,14.955,
2000-01,15.469,
2000-02,15.620,
2000-03,15.686,
2000-04,15.537,
2000-05,15.552,
2000-06,15.856,
2000-07,15.243,
2000-08,15.389,
2000-09,15.498,
2000-10,15.598,
2000-11,15.497,
2000-12,15.333,
2001-01,15.439,
2001-02,15.380,
2001-03,15.449,
2001-04,15.924,
2001-05,16.069,
2001-06,16.075,
2001-07,16.078,
2001-08,15.883,
2001-09,15.861,
2001-10,16.125,
2001-11,16.237,
2001-12,16.265,
2002-01,16.595,
2002-02,16.791,
2002-03,16.839,
2002-04,16.687,
2002-05,16.500,
2002-06,16.258,
2002-07,16.001,
2002-08,16.670,
2002-09,16.615,
2002-10,16.563,
2002-11,16.476,
2002-12,15.538,
2003-01,15.310,
2003-02,15.149,
2003-03,15.153,
2003-04,14.857,
2003-05,14.625,
2003-06,17.941,
2003-07,18.101,
2003-08,18.145,
2003-09,18.079,
2003-10,18.754,
2003-11,19.429,
2003-12,19.065,
2004-01,19.087,
2004-02,18.819,
2004-03,19.094,
2004-04,18.752,
2004-05,18.875,
2004-06,18.831,
2004-07,19.150,
2004-08,19.146,
2004-09,18.410,
2004-10,18.191,
2004-11,18.131,
2004-12,18.356,
2005-01,18.729,
2005-02,19.041,
2005-03,19.800,
2005-04,22.964,
2005-05,23.910,
2005-06,24.019,
2005-07,24.504,
2005-08,24.513,
2005-09,25.098,
2005-10,25.189,
2005-11,23.894,
2005-12,23.737,
2006-01,23.565,
2006-02,23.816,
2006-03,23.331,
2006-04,22.861,
2006-05,22.786,
2006-06,22.543,
2006-07,22.493,
2006-08,22.458,
2006-09,19.453,
2006-10,19.258,
2006-11,19.089,
2006-12,18.976,
2007-01,18.851,
2007-02,18.746,
2007-03,18.588,
2007-04,18.410,
2007-05,18.383,
2007-06,18.460,
2007-07,18.391,
2007-08,18.484,
2007-09,18.404,
2007-10,18.246,
2007-11,18.380,
2007-12,18.289,
2008-01,18.136,
2008-02,18.216,
2008-03,18.049,
2008-04,18.060,
2008-05,18.010,
2008-06,17.861,
2008-07,17.785,
2008-08,17.900,
2008-09,18.714,
2008-10,18.938,
2008-11,18.834,
2008-12,18.584,
2009-01,17.842,
2009-02,17.721,
2009-03,17.280,
2009-04,17.247,
2009-05,17.053,
2009-06,15.636,
2009-07,16.317,
2009-08,16.276,
2009-09,16.185,
2009-10,16.106,
2009-11,16.057,
2009-12,16.329,
2010-01,16.412,
2010-02,16.364,
2010-03,15.337,
2010-04,15.386,
2010-05,15.444,
2010-06,15.543,
2010-07,15.440,
2010-08,15.419,
2010-09,15.405,
2010-10,15.440,
2010-11,15.711,
2010-12,15.201,
2011-01,14.357,
2011-02,14.406,
2011-03,14.359,
2011-04,14.267,
2011-05,14.302,
2011-06,14.102,
2011-07,14.161,
2011-08,13.819,
2011-09,13.405,
2011-10,13.341,
2011-11,13.390,
2011-12,13.374,
2012-01,13.337,
2012-02,13.298,
2012-03,12.551,
2012-04,12.559,
2012-05,12.362,
2012-06,12.317,
2012-07,12.138,
2012-08,12.116,
2012-09,12.082,
2012-10,12.083,
2012-11,12.081,
2012-12,11.298,
2013-01,11.251,
2013-02,11.176,
2013-03,11.060,
2013-04,11.053,
2013-05,11.108,
2013-06,11.110,
2013-07,11.087,
2013-08,11.085,
2013-09,11.087,
2013-10,10.889,
2013-11,10.908,
2013-12,8.261,
2014-01,8.250,
2014-02,8.248,
2014-03,8.238,
2014-04,8.230,
2014-05,8.208,
2014-06,8.211,
2014-07,8.340,
2014-08,8.259,
2014-09,8.204,
2014-10,8.253,
2014-11,8.390,
2014-12,8.579,Provisional value
