"",BBK01.QUV826,BBK01.QUV826_FLAGS
"",Banks in Germany: Long-term loans and advances to non- residents / Panama / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:21:48,
2001-12,2.081,
2002-01,2.153,
2002-02,2.161,
2002-03,2.080,
2002-04,2.009,
2002-05,2.114,
2002-06,2.006,
2002-07,2.115,
2002-08,2.117,
2002-09,2.067,
2002-10,2.060,
2002-11,1.813,
2002-12,1.740,
2003-01,1.710,
2003-02,1.705,
2003-03,1.693,
2003-04,1.707,
2003-05,1.562,
2003-06,1.601,
2003-07,1.644,
2003-08,1.653,
2003-09,1.560,
2003-10,1.621,
2003-11,1.601,
2003-12,1.541,
2004-01,1.613,
2004-02,1.631,
2004-03,1.713,
2004-04,1.790,
2004-05,1.722,
2004-06,1.732,
2004-07,1.721,
2004-08,1.728,
2004-09,1.748,
2004-10,1.758,
2004-11,1.764,
2004-12,1.718,
2005-01,1.798,
2005-02,1.756,
2005-03,1.792,
2005-04,1.785,
2005-05,1.889,
2005-06,1.941,
2005-07,1.936,
2005-08,1.599,
2005-09,1.581,
2005-10,1.539,
2005-11,1.575,
2005-12,1.568,
2006-01,1.490,
2006-02,1.543,
2006-03,1.456,
2006-04,1.433,
2006-05,1.385,
2006-06,1.484,
2006-07,1.440,
2006-08,1.512,
2006-09,1.514,
2006-10,1.541,
2006-11,1.577,
2006-12,1.640,
2007-01,1.677,
2007-02,1.610,
2007-03,1.665,
2007-04,1.761,
2007-05,1.838,
2007-06,1.872,
2007-07,2.110,
2007-08,2.148,
2007-09,2.137,
2007-10,2.175,
2007-11,2.144,
2007-12,2.147,
2008-01,2.149,
2008-02,2.148,
2008-03,2.093,
2008-04,2.211,
2008-05,2.262,
2008-06,2.188,
2008-07,2.223,
2008-08,2.356,
2008-09,2.509,
2008-10,2.914,
2008-11,2.898,
2008-12,2.755,
2009-01,2.949,
2009-02,2.965,
2009-03,3.338,
2009-04,3.321,
2009-05,3.136,
2009-06,3.177,
2009-07,3.159,
2009-08,3.104,
2009-09,3.041,
2009-10,3.094,
2009-11,3.047,
2009-12,3.160,
2010-01,3.227,
2010-02,3.495,
2010-03,3.489,
2010-04,3.594,
2010-05,3.681,
2010-06,3.644,
2010-07,3.321,
2010-08,3.085,
2010-09,2.820,
2010-10,2.760,
2010-11,2.951,
2010-12,2.824,
2011-01,2.723,
2011-02,2.680,
2011-03,2.585,
2011-04,2.441,
2011-05,2.446,
2011-06,2.410,
2011-07,2.406,
2011-08,2.359,
2011-09,2.512,
2011-10,2.392,
2011-11,2.472,
2011-12,2.544,
2012-01,2.499,
2012-02,2.465,
2012-03,2.162,
2012-04,2.172,
2012-05,2.301,
2012-06,2.230,
2012-07,2.386,
2012-08,2.304,
2012-09,2.221,
2012-10,2.204,
2012-11,2.178,
2012-12,2.095,
2013-01,2.036,
2013-02,2.033,
2013-03,2.049,
2013-04,2.058,
2013-05,2.081,
2013-06,2.037,
2013-07,1.914,
2013-08,1.893,
2013-09,1.817,
2013-10,1.750,
2013-11,1.738,
2013-12,1.643,
2014-01,1.690,
2014-02,1.632,
2014-03,1.649,
2014-04,1.598,
2014-05,1.612,
2014-06,1.580,
2014-07,1.587,
2014-08,1.561,
2014-09,1.576,
2014-10,1.518,
2014-11,1.491,
2014-12,1.542,
