"",BBK01.OUP302,BBK01.OUP302_FLAGS
"",Time deposits of local government and local government associations / for more than two years / Foreign banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:25:47,
1999-01,0.152,
1999-02,0.158,
1999-03,0.173,
1999-04,0.174,
1999-05,0.174,
1999-06,0.169,
1999-07,0.179,
1999-08,0.178,
1999-09,0.177,
1999-10,0.174,
1999-11,0.167,
1999-12,0.163,
2000-01,0.159,
2000-02,0.144,
2000-03,0.142,
2000-04,0.151,
2000-05,0.156,
2000-06,0.156,
2000-07,0.163,
2000-08,0.158,
2000-09,0.159,
2000-10,0.162,
2000-11,0.167,
2000-12,0.169,
2001-01,0.181,
2001-02,0.183,
2001-03,0.149,
2001-04,0.143,
2001-05,0.146,
2001-06,0.151,
2001-07,0.149,
2001-08,0.150,
2001-09,0.152,
2001-10,0.139,
2001-11,0.140,
2001-12,0.153,
2002-01,0.142,
2002-02,0.137,
2002-03,0.135,
2002-04,0.146,
2002-05,0.181,
2002-06,0.118,
2002-07,0.115,
2002-08,0.110,
2002-09,0.110,
2002-10,0.107,
2002-11,0.071,
2002-12,0.078,
2003-01,0.077,
2003-02,0.083,
2003-03,0.083,
2003-04,0.090,
2003-05,0.094,
2003-06,0.089,
2003-07,0.091,
2003-08,0.091,
2003-09,0.091,
2003-10,0.102,
2003-11,0.105,
2003-12,0.103,
2004-01,0.099,
2004-02,0.114,
2004-03,0.113,
2004-04,0.120,
2004-05,0.118,
2004-06,0.123,
2004-07,0.122,
2004-08,0.125,
2004-09,0.130,
2004-10,0.133,
2004-11,0.140,
2004-12,0.140,
2005-01,0.128,
2005-02,0.133,
2005-03,0.130,
2005-04,0.133,
2005-05,0.127,
2005-06,0.205,
2005-07,0.218,
2005-08,0.218,
2005-09,0.219,
2005-10,0.230,
2005-11,0.229,
2005-12,0.294,
2006-01,0.303,
2006-02,0.315,
2006-03,0.321,
2006-04,0.321,
2006-05,0.314,
2006-06,0.324,
2006-07,0.294,
2006-08,0.296,
2006-09,0.295,
2006-10,0.284,
2006-11,0.270,
2006-12,0.235,
2007-01,0.240,
2007-02,0.226,
2007-03,0.228,
2007-04,0.228,
2007-05,0.227,
2007-06,0.238,
2007-07,0.207,
2007-08,0.208,
2007-09,0.222,
2007-10,0.227,
2007-11,0.220,
2007-12,0.208,
2008-01,0.219,
2008-02,0.214,
2008-03,0.221,
2008-04,0.236,
2008-05,0.236,
2008-06,0.235,
2008-07,0.247,
2008-08,0.218,
2008-09,0.227,
2008-10,0.293,
2008-11,0.286,
2008-12,0.291,
2009-01,0.285,
2009-02,0.305,
2009-03,0.252,
2009-04,0.272,
2009-05,0.311,
2009-06,0.326,
2009-07,0.352,
2009-08,0.353,
2009-09,0.366,
2009-10,0.370,
2009-11,0.379,
2009-12,0.376,
2010-01,0.387,
2010-02,0.393,
2010-03,0.411,
2010-04,0.393,
2010-05,0.447,
2010-06,0.450,
2010-07,0.485,
2010-08,0.471,
2010-09,0.492,
2010-10,0.506,
2010-11,0.531,
2010-12,0.541,
2011-01,0.546,
2011-02,0.564,
2011-03,0.572,
2011-04,0.589,
2011-05,0.610,
2011-06,0.619,
2011-07,0.636,
2011-08,0.599,
2011-09,0.606,
2011-10,0.614,
2011-11,0.627,
2011-12,0.645,
2012-01,0.637,
2012-02,0.638,
2012-03,0.638,
2012-04,0.660,
2012-05,0.655,
2012-06,0.746,
2012-07,0.769,
2012-08,0.820,
2012-09,0.827,
2012-10,0.849,
2012-11,0.864,
2012-12,0.865,
2013-01,0.858,
2013-02,0.869,
2013-03,0.866,
2013-04,0.857,
2013-05,0.838,
2013-06,0.833,
2013-07,0.813,
2013-08,0.848,
2013-09,0.859,
2013-10,0.883,
2013-11,0.882,
2013-12,0.859,
2014-01,0.851,
2014-02,0.851,
2014-03,0.864,
2014-04,0.873,
2014-05,0.878,
2014-06,0.898,
2014-07,0.867,
2014-08,0.901,
2014-09,0.852,
2014-10,0.862,
2014-11,0.807,
2014-12,0.828,Provisional value
