"",BBK01.OUC034,BBK01.OUC034_FLAGS
"",Deposits and borrowing from foreign non-banks / Total / Big banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:26:54,
1958-12,0.290,
1959-01,-,Nothing exists
1959-02,-,Nothing exists
1959-03,-,Nothing exists
1959-04,-,Nothing exists
1959-05,-,Nothing exists
1959-06,0.298,
1959-07,-,Nothing exists
1959-08,-,Nothing exists
1959-09,-,Nothing exists
1959-10,-,Nothing exists
1959-11,-,Nothing exists
1959-12,0.358,
1960-01,-,Nothing exists
1960-02,-,Nothing exists
1960-03,-,Nothing exists
1960-04,-,Nothing exists
1960-05,-,Nothing exists
1960-06,0.381,
1960-07,-,Nothing exists
1960-08,-,Nothing exists
1960-09,-,Nothing exists
1960-10,-,Nothing exists
1960-11,-,Nothing exists
1960-12,0.469,
1961-01,-,Nothing exists
1961-02,-,Nothing exists
1961-03,-,Nothing exists
1961-04,-,Nothing exists
1961-05,-,Nothing exists
1961-06,0.454,
1961-07,-,Nothing exists
1961-08,-,Nothing exists
1961-09,-,Nothing exists
1961-10,-,Nothing exists
1961-11,-,Nothing exists
1961-12,0.485,
1962-01,-,Nothing exists
1962-02,-,Nothing exists
1962-03,-,Nothing exists
1962-04,-,Nothing exists
1962-05,-,Nothing exists
1962-06,0.484,
1962-07,-,Nothing exists
1962-08,-,Nothing exists
1962-09,-,Nothing exists
1962-10,-,Nothing exists
1962-11,-,Nothing exists
1962-12,0.558,
1963-01,-,Nothing exists
1963-02,-,Nothing exists
1963-03,-,Nothing exists
1963-04,-,Nothing exists
1963-05,-,Nothing exists
1963-06,0.515,
1963-07,-,Nothing exists
1963-08,-,Nothing exists
1963-09,-,Nothing exists
1963-10,-,Nothing exists
1963-11,-,Nothing exists
1963-12,0.615,
1964-01,-,Nothing exists
1964-02,-,Nothing exists
1964-03,-,Nothing exists
1964-04,-,Nothing exists
1964-05,-,Nothing exists
1964-06,0.524,
1964-07,-,Nothing exists
1964-08,-,Nothing exists
1964-09,-,Nothing exists
1964-10,-,Nothing exists
1964-11,-,Nothing exists
1964-12,0.628,
1965-01,0.564,
1965-02,0.550,
1965-03,0.570,
1965-04,0.563,
1965-05,0.680,
1965-06,0.602,
1965-07,0.578,
1965-08,0.591,
1965-09,0.593,
1965-10,0.615,
1965-11,0.633,
1965-12,0.771,
1966-01,0.630,
1966-02,0.642,
1966-03,0.630,
1966-04,0.621,
1966-05,0.616,
1966-06,0.633,
1966-07,0.639,
1966-08,0.627,
1966-09,0.607,
1966-10,0.624,
1966-11,0.616,
1966-12,0.737,
1967-01,0.628,
1967-02,0.619,
1967-03,0.635,
1967-04,0.620,
1967-05,0.676,
1967-06,0.705,
1967-07,0.702,
1967-08,0.716,
1967-09,0.700,
1967-10,0.707,
1967-11,0.712,
1967-12,0.786,
1968-01,0.759,
1968-02,0.792,
1968-03,0.832,
1968-04,0.841,
1968-05,0.834,
1968-06,0.873,
1968-07,0.844,
1968-08,0.838,
1968-09,0.909,
1968-10,0.988,
1968-11,1.024,
1968-12,1.095,
1969-01,0.947,
1969-02,0.954,
1969-03,0.914,
1969-04,0.935,
1969-05,0.998,
1969-06,1.016,
1969-07,1.017,
1969-08,0.990,
1969-09,1.043,
1969-10,0.998,
1969-11,1.028,
1969-12,1.350,
1970-01,1.096,
1970-02,1.235,
1970-03,1.193,
1970-04,1.247,
1970-05,1.293,
1970-06,1.352,
1970-07,1.388,
1970-08,1.385,
1970-09,1.501,
1970-10,1.652,
1970-11,1.624,
1970-12,1.886,
1971-01,1.769,
1971-02,1.815,
1971-03,1.850,
1971-04,1.925,
1971-05,1.817,
1971-06,1.519,
1971-07,1.328,
1971-08,1.261,
1971-09,1.250,
1971-10,1.219,
1971-11,1.236,
1971-12,1.589,
1972-01,1.317,
1972-02,1.452,
1972-03,1.375,
1972-04,1.300,
1972-05,1.288,
1972-06,1.343,
1972-07,1.432,
1972-08,1.360,
1972-09,1.458,
1972-10,1.340,
1972-11,1.323,
1972-12,1.603,
1973-01,1.523,
1973-02,1.568,
1973-03,1.628,
1973-04,1.609,
1973-05,1.650,
1973-06,1.604,
1973-07,1.686,
1973-08,1.784,
1973-09,1.715,
1973-10,1.702,
1973-11,1.849,
1973-12,1.824,
1974-01,1.686,
1974-02,1.639,
1974-03,1.633,
1974-04,1.684,
1974-05,1.701,
1974-06,1.828,
1974-07,1.703,
1974-08,1.598,
1974-09,1.616,
1974-10,1.622,
1974-11,1.896,
1974-12,1.940,
1975-01,1.781,
1975-02,1.616,
1975-03,1.691,
1975-04,1.753,
1975-05,1.716,
1975-06,1.696,
1975-07,1.780,
1975-08,1.752,
1975-09,1.943,
1975-10,2.565,
1975-11,3.137,
1975-12,3.954,
1976-01,3.591,
1976-02,3.940,
1976-03,3.907,
1976-04,3.461,
1976-05,3.263,
1976-06,3.039,
1976-07,3.309,
1976-08,4.050,
1976-09,4.102,
1976-10,4.465,
1976-11,4.541,
1976-12,4.868,
1977-01,4.368,
1977-02,4.108,
1977-03,4.035,
1977-04,3.963,
1977-05,3.671,
1977-06,3.768,
1977-07,4.402,
1977-08,4.586,
1977-09,4.648,
1977-10,4.877,
1977-11,5.342,
1977-12,5.656,
1978-01,4.329,
1978-02,4.798,
1978-03,5.186,
1978-04,4.599,
1978-05,4.275,
1978-06,4.081,
1978-07,4.192,
1978-08,4.332,
1978-09,4.780,
1978-10,5.137,
1978-11,6.187,
1978-12,6.926,
1979-01,5.735,
1979-02,5.512,
1979-03,5.956,
1979-04,5.825,
1979-05,5.639,
1979-06,5.908,
1979-07,6.590,
1979-08,6.471,
1979-09,6.325,
1979-10,5.996,
1979-11,6.886,
1979-12,6.960,
1980-01,6.247,
1980-02,6.347,
1980-03,6.023,
1980-04,6.219,
1980-05,6.125,
1980-06,6.159,
1980-07,5.924,
1980-08,6.282,
1980-09,6.424,
1980-10,6.534,
1980-11,6.660,
1980-12,6.219,
1981-01,5.628,
1981-02,5.224,
1981-03,7.155,
1981-04,6.562,
1981-05,5.567,
1981-06,6.585,
1981-07,7.333,
1981-08,6.544,
1981-09,6.365,
1981-10,6.073,
1981-11,6.232,
1981-12,7.440,
1982-01,6.426,
1982-02,6.877,
1982-03,8.329,
1982-04,6.846,
1982-05,6.590,
1982-06,7.019,
1982-07,6.781,
1982-08,6.310,
1982-09,7.274,
1982-10,6.545,
1982-11,6.257,
1982-12,6.527,
1983-01,6.398,
1983-02,6.549,
1983-03,6.994,
1983-04,6.844,
1983-05,6.330,
1983-06,7.086,
1983-07,6.673,
1983-08,6.753,
1983-09,7.029,
1983-10,7.312,
1983-11,7.128,
1983-12,7.345,
1984-01,7.561,
1984-02,7.895,
1984-03,8.149,
1984-04,8.521,
1984-05,8.994,
1984-06,8.409,
1984-07,8.668,
1984-08,9.593,
1984-09,9.609,
1984-10,9.418,
1984-11,9.114,
1984-12,10.634,
1985-01,9.804,
1985-02,9.910,
1985-03,9.954,
1985-04,9.324,
1985-05,10.500,
1985-06,10.204,
1985-07,10.095,
1985-08,9.720,
1985-09,9.460,
1985-10,9.630,
1985-11,9.575,
1985-12,10.436,
1986-01,10.245,
1986-02,10.498,
1986-03,10.456,
1986-04,10.231,
1986-05,10.941,
1986-06,11.091,
1986-07,10.504,
1986-08,10.849,
1986-09,11.156,
1986-10,11.602,
1986-11,11.870,
1986-12,11.994,
1987-01,12.577,
1987-02,12.748,
1987-03,12.975,
1987-04,13.358,
1987-05,14.033,
1987-06,14.065,
1987-07,13.702,
1987-08,13.954,
1987-09,14.552,
1987-10,14.595,
1987-11,14.196,
1987-12,14.210,
1988-01,14.379,
1988-02,14.664,
1988-03,14.608,
1988-04,15.060,
1988-05,15.398,
1988-06,15.551,
1988-07,16.213,
1988-08,16.271,
1988-09,17.074,
1988-10,16.920,
1988-11,16.540,
1988-12,14.460,
1989-01,12.989,
1989-02,13.028,
1989-03,13.384,
1989-04,13.751,
1989-05,13.724,
1989-06,14.634,
1989-07,14.841,
1989-08,15.420,
1989-09,15.478,
1989-10,15.524,
1989-11,15.565,
1989-12,16.122,
1990-01,17.667,
1990-02,17.146,
1990-03,17.228,
1990-04,17.232,
1990-05,17.867,
1990-06,17.178,
1990-07,16.931,
1990-08,17.345,
