"",BBK01.QUK860,BBK01.QUK860_FLAGS
"",Consolidated German banks: Loans and advances to foreign enterprises and households / Iceland / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:33:08,
2002-03,0.396,
2002-04,0.394,
2002-05,0.377,
2002-06,0.357,
2002-07,0.375,
2002-08,0.367,
2002-09,0.365,
2002-10,0.401,
2002-11,0.356,
2002-12,0.387,
2003-01,0.394,
2003-02,0.407,
2003-03,0.452,
2003-04,0.413,
2003-05,0.432,
2003-06,0.455,
2003-07,0.402,
2003-08,0.439,
2003-09,0.414,
2003-10,0.351,
2003-11,0.344,
2003-12,0.344,
2004-01,0.335,
2004-02,0.321,
2004-03,0.305,
2004-04,0.302,
2004-05,0.286,
2004-06,0.283,
2004-07,0.284,
2004-08,0.327,
2004-09,0.297,
2004-10,0.307,
2004-11,0.298,
2004-12,0.276,
2005-01,0.277,
2005-02,0.295,
2005-03,0.301,
2005-04,0.305,
2005-05,0.317,
2005-06,0.299,
2005-07,0.382,
2005-08,0.383,
2005-09,0.384,
2005-10,0.376,
2005-11,0.419,
2005-12,0.254,
2006-01,0.371,
2006-02,0.459,
2006-03,0.409,
2006-04,0.403,
2006-05,0.468,
2006-06,0.458,
2006-07,0.467,
2006-08,0.525,
2006-09,0.532,
2006-10,0.622,
2006-11,0.736,
2006-12,0.746,
2007-01,0.737,
2007-02,0.739,
2007-03,0.897,
2007-04,0.899,
2007-05,0.862,
2007-06,0.857,
2007-07,1.556,
2007-08,1.520,
2007-09,1.666,
2007-10,2.460,
2007-11,2.418,
2007-12,2.498,
2008-01,2.520,
2008-02,2.575,
2008-03,2.246,
2008-04,2.156,
2008-05,2.267,
2008-06,2.294,
2008-07,2.323,
2008-08,2.387,
2008-09,2.485,
2008-10,2.520,
2008-11,2.412,
2008-12,2.237,
2009-01,2.179,
2009-02,2.180,
2009-03,2.043,
2009-04,2.060,
2009-05,2.029,
2009-06,1.987,
2009-07,2.130,
2009-08,2.119,
2009-09,2.146,
2009-10,2.094,
2009-11,2.419,
2009-12,2.441,
2010-01,2.483,
2010-02,2.200,
2010-03,2.462,
2010-04,2.481,
2010-05,2.394,
2010-06,2.313,
2010-07,2.268,
2010-08,2.273,
2010-09,2.316,
2010-10,2.249,
2010-11,1.772,
2010-12,1.848,
2011-01,1.780,
2011-02,1.777,
2011-03,1.763,
2011-04,1.745,
2011-05,1.706,
2011-06,1.729,
2011-07,1.709,
2011-08,1.695,
2011-09,1.785,
2011-10,1.755,
2011-11,1.775,
2011-12,1.792,
2012-01,1.510,
2012-02,1.202,
2012-03,1.238,
2012-04,1.229,
2012-05,1.227,
2012-06,1.225,
2012-07,1.218,
2012-08,1.213,
2012-09,1.212,
2012-10,0.829,
2012-11,0.663,
2012-12,0.416,
2013-01,0.302,
2013-02,0.169,
2013-03,0.163,
2013-04,0.163,
2013-05,0.130,
2013-06,0.128,
2013-07,0.125,
2013-08,0.125,
2013-09,0.121,
2013-10,0.120,
2013-11,0.121,
2013-12,0.119,
2014-01,0.121,
2014-02,0.121,
2014-03,0.117,
2014-04,0.118,
2014-05,0.122,
2014-06,0.120,
2014-07,0.119,
2014-08,0.119,
2014-09,0.117,
2014-10,0.058,
