"",BBK01.QUX870,BBK01.QUX870_FLAGS
"","Consolidated German banks: Claims on non-residents, total (excluding participating interests) / Jordan / Euro",
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:38:33,
2002-03,0.221,
2002-04,0.219,
2002-05,0.219,
2002-06,0.225,
2002-07,0.218,
2002-08,0.217,
2002-09,0.224,
2002-10,0.229,
2002-11,0.211,
2002-12,0.202,
2003-01,0.201,
2003-02,0.200,
2003-03,0.200,
2003-04,0.203,
2003-05,0.205,
2003-06,0.198,
2003-07,0.192,
2003-08,0.189,
2003-09,0.187,
2003-10,0.188,
2003-11,0.184,
2003-12,0.180,
2004-01,0.183,
2004-02,0.174,
2004-03,0.176,
2004-04,0.192,
2004-05,0.174,
2004-06,0.173,
2004-07,0.173,
2004-08,0.166,
2004-09,0.167,
2004-10,0.170,
2004-11,0.172,
2004-12,0.162,
2005-01,0.161,
2005-02,0.162,
2005-03,0.168,
2005-04,0.157,
2005-05,0.156,
2005-06,0.184,
2005-07,0.154,
2005-08,0.153,
2005-09,0.153,
2005-10,0.162,
2005-11,0.156,
2005-12,0.148,
2006-01,0.156,
2006-02,0.151,
2006-03,0.148,
2006-04,0.152,
2006-05,0.147,
2006-06,0.138,
2006-07,0.141,
2006-08,0.145,
2006-09,0.139,
2006-10,0.137,
2006-11,0.145,
2006-12,0.135,
2007-01,0.135,
2007-02,0.128,
2007-03,0.130,
2007-04,0.126,
2007-05,0.127,
2007-06,0.127,
2007-07,0.121,
2007-08,0.124,
2007-09,0.119,
2007-10,0.120,
2007-11,0.114,
2007-12,0.110,
2008-01,0.110,
2008-02,0.108,
2008-03,0.106,
2008-04,0.108,
2008-05,0.105,
2008-06,0.112,
2008-07,0.097,
2008-08,0.094,
2008-09,0.094,
2008-10,0.094,
2008-11,0.095,
2008-12,0.089,
2009-01,0.088,
2009-02,0.088,
2009-03,0.090,
2009-04,0.088,
2009-05,0.089,
2009-06,0.084,
2009-07,0.086,
2009-08,0.014,
2009-09,0.012,
2009-10,0.012,
2009-11,0.009,
2009-12,0.010,
2010-01,0.009,
2010-02,0.008,
2010-03,0.007,
2010-04,0.008,
2010-05,0.009,
2010-06,0.009,
2010-07,0.008,
2010-08,0.011,
2010-09,0.008,
2010-10,0.008,
2010-11,0.009,
2010-12,0.014,
2011-01,0.013,
2011-02,0.014,
2011-03,0.017,
2011-04,0.016,
2011-05,0.018,
2011-06,0.019,
2011-07,0.021,
2011-08,0.022,
2011-09,0.018,
2011-10,0.018,
2011-11,0.023,
2011-12,0.025,
2012-01,0.023,
2012-02,0.021,
2012-03,0.021,
2012-04,0.020,
2012-05,0.019,
2012-06,0.023,
2012-07,0.024,
2012-08,0.027,
2012-09,0.024,
2012-10,0.024,
2012-11,0.027,
2012-12,0.030,
2013-01,0.034,
2013-02,0.028,
2013-03,0.033,
2013-04,0.029,
2013-05,0.026,
2013-06,0.028,
2013-07,0.028,
2013-08,0.028,
2013-09,0.034,
2013-10,0.033,
2013-11,0.033,
2013-12,0.037,
2014-01,0.043,
2014-02,0.043,
2014-03,0.040,
2014-04,0.043,
2014-05,0.049,
2014-06,0.050,
2014-07,0.051,
2014-08,0.054,
2014-09,0.053,
2014-10,0.055,
