"",BBK01.TUD409,BBK01.TUD409_FLAGS
"",Lending to banks (MFIs) in the euro area / in other member states / Securities issued by banks / German contribution,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,million,
last update,2015-02-26 15:19:55,
1979-12,1704,
1980-01,1821,
1980-02,1867,
1980-03,1951,
1980-04,1993,
1980-05,1994,
1980-06,1995,
1980-07,2055,
1980-08,2059,
1980-09,2076,
1980-10,2157,
1980-11,2179,
1980-12,2178,
1981-01,2192,
1981-02,2255,
1981-03,2264,
1981-04,2317,
1981-05,2358,
1981-06,2454,
1981-07,2508,
1981-08,2515,
1981-09,2543,
1981-10,2552,
1981-11,2542,
1981-12,2587,
1982-01,2584,
1982-02,2595,
1982-03,2651,
1982-04,2660,
1982-05,2654,
1982-06,2706,
1982-07,2639,
1982-08,2638,
1982-09,2647,
1982-10,2701,
1982-11,2711,
1982-12,2570,
1983-01,2556,
1983-02,2579,
1983-03,2604,
1983-04,2623,
1983-05,2606,
1983-06,2637,
1983-07,2619,
1983-08,2618,
1983-09,2606,
1983-10,2717,
1983-11,2734,
1983-12,2691,
1984-01,2707,
1984-02,2659,
1984-03,2657,
1984-04,2698,
1984-05,2734,
1984-06,2782,
1984-07,2860,
1984-08,2872,
1984-09,2824,
1984-10,2856,
1984-11,2835,
1984-12,2846,
1985-01,2954,
1985-02,3084,
1985-03,3063,
1985-04,3143,
1985-05,3140,
1985-06,3157,
1985-07,3197,
1985-08,3232,
1985-09,3267,
1985-10,3354,
1985-11,3491,
1985-12,3425,
1986-01,3477,
1986-02,3503,
1986-03,3512,
1986-04,3574,
1986-05,3819,
1986-06,3950,
1986-07,3963,
1986-08,3846,
1986-09,3883,
1986-10,4309,
1986-11,4225,
1986-12,4577,
1987-01,4465,
1987-02,4552,
1987-03,4634,
1987-04,4591,
1987-05,4659,
1987-06,4746,
1987-07,4799,
1987-08,4836,
1987-09,4876,
1987-10,4851,
1987-11,4761,
1987-12,4805,
1988-01,4609,
1988-02,4615,
1988-03,4782,
1988-04,4764,
1988-05,4851,
1988-06,4974,
