"",BBK01.OUD141,BBK01.OUD141_FLAGS
"",Deposits and borrowing from non-profit institutions / Total / Regional banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:20:24,
1968-12,0.913,
1969-01,0.909,
1969-02,0.892,
1969-03,0.881,
1969-04,0.888,
1969-05,0.917,
1969-06,0.903,
1969-07,0.896,
1969-08,0.903,
1969-09,0.944,
1969-10,0.960,
1969-11,0.976,
1969-12,0.997,
1970-01,0.947,
1970-02,0.947,
1970-03,0.921,
1970-04,0.930,
1970-05,0.918,
1970-06,0.925,
1970-07,0.959,
1970-08,0.964,
1970-09,0.971,
1970-10,0.978,
1970-11,1.005,
1970-12,1.076,
1971-01,1.016,
1971-02,1.039,
1971-03,1.033,
1971-04,1.077,
1971-05,1.069,
1971-06,1.131,
1971-07,1.140,
1971-08,1.141,
1971-09,1.128,
1971-10,1.133,
1971-11,1.145,
1971-12,1.215,
1972-01,1.169,
1972-02,1.197,
1972-03,1.215,
1972-04,1.243,
1972-05,1.283,
1972-06,1.308,
1972-07,1.349,
1972-08,1.372,
1972-09,1.287,
1972-10,1.243,
1972-11,1.340,
1972-12,1.449,
1973-01,1.452,
1973-02,1.448,
1973-03,1.462,
1973-04,1.454,
1973-05,1.500,
1973-06,1.503,
1973-07,1.530,
1973-08,1.553,
1973-09,1.551,
1973-10,1.589,
1973-11,1.592,
1973-12,1.699,
1974-01,1.677,
1974-02,1.678,
1974-03,1.691,
1974-04,1.744,
1974-05,1.755,
1974-06,1.791,
1974-07,1.768,
1974-08,1.737,
1974-09,1.734,
1974-10,1.759,
1974-11,1.757,
1974-12,1.804,
1975-01,1.720,
1975-02,1.722,
1975-03,1.742,
1975-04,1.737,
1975-05,1.740,
1975-06,1.759,
1975-07,1.757,
1975-08,1.751,
1975-09,1.791,
1975-10,1.802,
1975-11,1.815,
1975-12,1.935,
1976-01,1.842,
1976-02,1.793,
1976-03,1.822,
1976-04,1.792,
1976-05,1.801,
1976-06,1.887,
1976-07,1.864,
1976-08,1.874,
1976-09,1.881,
1976-10,1.941,
1976-11,1.888,
1976-12,1.838,
1977-01,1.832,
1977-02,1.842,
1977-03,1.843,
1977-04,1.894,
1977-05,1.959,
1977-06,1.920,
1977-07,1.978,
1977-08,1.928,
1977-09,1.940,
1977-10,2.042,
1977-11,1.989,
1977-12,2.159,
1978-01,2.025,
1978-02,1.995,
1978-03,1.995,
1978-04,2.050,
1978-05,2.142,
1978-06,2.107,
1978-07,2.174,
1978-08,2.199,
1978-09,2.098,
1978-10,2.134,
1978-11,2.127,
1978-12,2.307,
1979-01,2.155,
1979-02,2.171,
1979-03,2.220,
1979-04,2.184,
1979-05,2.179,
1979-06,2.198,
1979-07,2.208,
1979-08,2.221,
1979-09,2.274,
1979-10,2.310,
1979-11,2.324,
1979-12,2.436,
1980-01,2.397,
1980-02,2.405,
1980-03,2.424,
1980-04,2.430,
1980-05,2.531,
1980-06,2.531,
1980-07,2.490,
1980-08,2.478,
1980-09,2.510,
1980-10,2.593,
1980-11,2.567,
1980-12,2.673,
1981-01,2.587,
1981-02,2.555,
1981-03,2.621,
1981-04,2.640,
1981-05,2.722,
1981-06,2.761,
1981-07,2.727,
1981-08,2.726,
1981-09,2.736,
1981-10,2.630,
1981-11,2.691,
1981-12,2.795,
1982-01,2.636,
1982-02,2.627,
1982-03,2.565,
1982-04,2.576,
1982-05,2.658,
1982-06,2.695,
1982-07,2.618,
1982-08,2.619,
1982-09,2.603,
1982-10,2.571,
1982-11,2.596,
1982-12,2.720,
1983-01,2.676,
1983-02,2.670,
1983-03,2.707,
1983-04,2.742,
1983-05,2.798,
1983-06,2.857,
1983-07,2.776,
