"",BBK01.QX7214,BBK01.QX7214_FLAGS
"","Foreign branches: Liabilities to non-residents, total / China, Taiwan / Euro",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:51:25,
1995-01,1.792,
1995-02,1.921,
1995-03,1.228,
1995-04,1.666,
1995-05,1.419,
1995-06,1.727,
1995-07,2.013,
1995-08,1.523,
1995-09,1.566,
1995-10,1.376,
1995-11,1.385,
1995-12,1.261,
1996-01,1.352,
1996-02,1.494,
1996-03,1.538,
1996-04,1.251,
1996-05,1.274,
1996-06,1.167,
1996-07,1.265,
1996-08,1.215,
1996-09,0.970,
1996-10,0.820,
1996-11,0.870,
1996-12,0.968,
1997-01,1.040,
1997-02,0.892,
1997-03,1.063,
1997-04,0.967,
1997-05,0.973,
1997-06,1.022,
1997-07,1.021,
1997-08,1.095,
1997-09,0.960,
1997-10,1.187,
1997-11,1.178,
1997-12,0.920,
1998-01,0.922,
1998-02,1.210,
1998-03,1.247,
1998-04,1.011,
1998-05,1.114,
1998-06,1.127,
1998-07,0.837,
1998-08,0.874,
1998-09,0.642,
1998-10,0.674,
1998-11,0.641,
1998-12,0.770,
1999-01,0.522,
1999-02,0.688,
1999-03,0.696,
1999-04,0.678,
1999-05,0.685,
1999-06,0.652,
1999-07,0.538,
1999-08,0.886,
1999-09,0.968,
1999-10,0.793,
1999-11,0.774,
1999-12,1.329,
2000-01,0.712,
2000-02,1.131,
2000-03,0.492,
2000-04,0.453,
2000-05,0.716,
2000-06,0.454,
2000-07,0.565,
2000-08,0.662,
2000-09,0.576,
2000-10,0.736,
2000-11,0.711,
2000-12,0.651,
2001-01,0.704,
2001-02,0.746,
2001-03,0.807,
2001-04,0.690,
2001-05,0.780,
2001-06,0.811,
2001-07,0.734,
2001-08,0.668,
2001-09,0.768,
2001-10,0.822,
2001-11,0.931,
2001-12,0.792,
2002-01,0.957,
2002-02,0.946,
2002-03,0.761,
2002-04,0.604,
2002-05,0.598,
2002-06,0.672,
2002-07,0.617,
2002-08,0.801,
2002-09,0.704,
2002-10,0.607,
2002-11,0.627,
2002-12,0.465,
2003-01,0.531,
2003-02,0.544,
2003-03,0.560,
2003-04,0.452,
2003-05,0.480,
2003-06,0.567,
2003-07,0.824,
2003-08,1.117,
2003-09,0.867,
2003-10,0.898,
2003-11,0.466,
2003-12,0.941,
2004-01,0.935,
2004-02,0.996,
2004-03,0.396,
2004-04,0.421,
2004-05,0.468,
2004-06,0.294,
2004-07,0.253,
2004-08,0.117,
2004-09,0.107,
2004-10,0.115,
2004-11,0.091,
2004-12,0.080,
2005-01,0.103,
2005-02,0.102,
2005-03,0.131,
2005-04,0.174,
2005-05,0.237,
2005-06,0.187,
2005-07,0.169,
2005-08,0.109,
2005-09,0.102,
2005-10,0.105,
2005-11,0.108,
2005-12,0.123,
2006-01,0.126,
2006-02,0.177,
2006-03,0.136,
2006-04,0.129,
2006-05,0.096,
2006-06,0.047,
2006-07,0.143,
2006-08,0.113,
2006-09,0.133,
2006-10,0.165,
2006-11,0.124,
2006-12,0.115,
2007-01,0.126,
2007-02,0.043,
2007-03,0.102,
2007-04,0.110,
2007-05,0.110,
2007-06,0.118,
2007-07,0.012,
2007-08,0.136,
2007-09,0.244,
2007-10,0.112,
2007-11,0.253,
2007-12,0.171,
2008-01,0.190,
2008-02,0.221,
2008-03,0.140,
2008-04,0.161,
2008-05,0.140,
2008-06,0.127,
2008-07,0.306,
2008-08,0.282,
2008-09,0.192,
2008-10,0.229,
2008-11,0.153,
2008-12,0.077,
2009-01,0.158,
2009-02,0.189,
2009-03,0.207,
2009-04,0.267,
2009-05,0.215,
2009-06,0.232,
2009-07,0.160,
2009-08,0.188,
2009-09,0.225,
2009-10,0.184,
2009-11,0.107,
2009-12,0.144,
2010-01,0.200,
2010-02,0.192,
2010-03,0.199,
2010-04,0.317,
2010-05,0.217,
2010-06,0.210,
2010-07,0.197,
2010-08,0.116,
2010-09,0.099,
2010-10,0.100,
2010-11,0.102,
2010-12,0.164,
2011-01,0.173,
2011-02,0.123,
2011-03,0.069,
2011-04,0.062,
2011-05,0.021,
2011-06,0.006,
2011-07,0.006,
2011-08,0.014,
2011-09,0.079,
2011-10,0.075,
2011-11,0.140,
2011-12,0.161,
2012-01,0.183,
2012-02,0.153,
2012-03,0.091,
2012-04,0.164,
2012-05,0.189,
2012-06,0.162,
2012-07,0.097,
2012-08,0.103,
2012-09,0.002,
2012-10,0.132,
2012-11,0.136,
2012-12,0.116,
2013-01,0.087,
2013-02,0.073,
2013-03,0.073,
2013-04,0.072,
2013-05,0.064,
2013-06,0.067,
2013-07,0.077,
2013-08,0.061,
2013-09,0.053,
2013-10,0.073,
2013-11,0.051,
2013-12,0.049,
2014-01,0.049,
2014-02,0.049,
2014-03,0.060,
2014-04,0.063,
2014-05,0.056,
2014-06,0.055,
2014-07,0.063,
2014-08,0.064,
2014-09,0.043,
2014-10,0.048,
2014-11,0.046,
