"",BBK01.QUV792,BBK01.QUV792_FLAGS
"",Banks in Germany: Long-term loans and advances to non- residents / Ukraine / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:15:51,
2001-12,0.296,
2002-01,0.291,
2002-02,0.274,
2002-03,0.244,
2002-04,0.231,
2002-05,0.211,
2002-06,0.206,
2002-07,0.200,
2002-08,0.200,
2002-09,0.205,
2002-10,0.198,
2002-11,0.197,
2002-12,0.193,
2003-01,0.188,
2003-02,0.186,
2003-03,0.332,
2003-04,0.329,
2003-05,0.319,
2003-06,0.324,
2003-07,0.325,
2003-08,0.510,
2003-09,0.495,
2003-10,0.511,
2003-11,0.496,
2003-12,0.497,
2004-01,0.504,
2004-02,0.517,
2004-03,0.519,
2004-04,0.599,
2004-05,0.571,
2004-06,0.566,
2004-07,0.588,
2004-08,0.707,
2004-09,0.813,
2004-10,0.804,
2004-11,0.785,
2004-12,0.773,
2005-01,0.803,
2005-02,0.908,
2005-03,0.921,
2005-04,1.058,
2005-05,1.098,
2005-06,1.110,
2005-07,1.110,
2005-08,1.129,
2005-09,1.177,
2005-10,1.198,
2005-11,1.255,
2005-12,1.293,
2006-01,1.283,
2006-02,1.278,
2006-03,1.282,
2006-04,1.242,
2006-05,1.222,
2006-06,1.250,
2006-07,1.251,
2006-08,1.280,
2006-09,1.323,
2006-10,1.317,
2006-11,1.331,
2006-12,1.435,
2007-01,1.459,
2007-02,1.450,
2007-03,1.463,
2007-04,1.388,
2007-05,1.447,
2007-06,1.529,
2007-07,1.540,
2007-08,1.556,
2007-09,1.501,
2007-10,1.518,
2007-11,1.578,
2007-12,1.641,
2008-01,1.625,
2008-02,1.609,
2008-03,1.628,
2008-04,1.693,
2008-05,1.704,
2008-06,1.700,
2008-07,1.680,
2008-08,1.662,
2008-09,1.704,
2008-10,1.810,
2008-11,1.615,
2008-12,1.793,
2009-01,1.824,
2009-02,1.823,
2009-03,1.732,
2009-04,1.683,
2009-05,1.590,
2009-06,1.546,
2009-07,1.539,
2009-08,1.493,
2009-09,1.322,
2009-10,1.271,
2009-11,1.312,
2009-12,1.294,
2010-01,1.299,
2010-02,1.247,
2010-03,1.253,
2010-04,1.212,
2010-05,1.258,
2010-06,1.218,
2010-07,1.163,
2010-08,1.146,
2010-09,1.088,
2010-10,1.088,
2010-11,1.002,
2010-12,0.943,
2011-01,0.902,
2011-02,0.894,
2011-03,0.875,
2011-04,0.800,
2011-05,0.789,
2011-06,0.771,
2011-07,0.756,
2011-08,0.715,
2011-09,0.724,
2011-10,0.686,
2011-11,0.633,
2011-12,0.573,
2012-01,0.552,
2012-02,0.548,
2012-03,0.538,
2012-04,0.537,
2012-05,0.562,
2012-06,0.550,
2012-07,0.546,
2012-08,0.559,
2012-09,0.571,
2012-10,0.488,
2012-11,0.495,
2012-12,0.472,
2013-01,0.459,
2013-02,0.459,
2013-03,0.462,
2013-04,0.456,
2013-05,0.451,
2013-06,0.436,
2013-07,0.435,
2013-08,0.425,
2013-09,0.433,
2013-10,0.484,
2013-11,0.501,
2013-12,0.488,
2014-01,0.499,
2014-02,0.498,
2014-03,0.514,
2014-04,0.512,
2014-05,0.502,
2014-06,0.497,
2014-07,0.492,
2014-08,0.493,
2014-09,0.480,
2014-10,0.462,
2014-11,0.462,
2014-12,0.455,
