"",BBK01.OUC322,BBK01.OUC322_FLAGS
"",Time deposits of foreign non-banks / for more than one year up to and including two years / Big banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:27:31,
1999-01,0.698,
1999-02,0.572,
1999-03,0.579,
1999-04,0.594,
1999-05,0.653,
1999-06,0.648,
1999-07,0.765,
1999-08,0.775,
1999-09,0.754,
1999-10,0.992,
1999-11,1.070,
1999-12,1.026,
2000-01,0.866,
2000-02,0.844,
2000-03,0.823,
2000-04,0.981,
2000-05,0.907,
2000-06,0.819,
2000-07,0.712,
2000-08,0.722,
2000-09,0.718,
2000-10,0.560,
2000-11,0.565,
2000-12,0.574,
2001-01,0.566,
2001-02,0.515,
2001-03,0.507,
2001-04,0.456,
2001-05,0.521,
2001-06,0.521,
2001-07,0.502,
2001-08,0.466,
2001-09,0.422,
2001-10,0.377,
2001-11,0.406,
2001-12,0.332,
2002-01,0.358,
2002-02,0.361,
2002-03,0.359,
2002-04,0.253,
2002-05,0.236,
2002-06,0.312,
2002-07,0.281,
2002-08,0.265,
2002-09,0.261,
2002-10,0.316,
2002-11,0.358,
2002-12,0.310,
2003-01,0.345,
2003-02,0.562,
2003-03,0.560,
2003-04,0.557,
2003-05,0.512,
2003-06,0.420,
2003-07,0.279,
2003-08,0.510,
2003-09,0.656,
2003-10,0.595,
2003-11,0.559,
2003-12,0.571,
2004-01,0.543,
2004-02,0.507,
2004-03,0.561,
2004-04,0.555,
2004-05,1.046,
2004-06,1.264,
2004-07,1.260,
2004-08,1.739,
2004-09,1.783,
2004-10,1.884,
2004-11,1.621,
2004-12,1.105,
2005-01,1.108,
2005-02,1.071,
2005-03,1.072,
2005-04,1.089,
2005-05,1.101,
2005-06,1.110,
2005-07,1.097,
2005-08,0.558,
2005-09,0.409,
2005-10,0.292,
2005-11,0.289,
2005-12,0.064,
2006-01,0.079,
2006-02,0.080,
2006-03,0.124,
2006-04,0.121,
2006-05,0.160,
2006-06,0.682,
2006-07,0.680,
2006-08,0.674,
2006-09,0.695,
2006-10,0.778,
2006-11,0.758,
2006-12,0.902,
2007-01,0.906,
2007-02,0.920,
2007-03,0.878,
2007-04,1.053,
2007-05,1.102,
2007-06,1.112,
2007-07,1.048,
2007-08,0.983,
2007-09,1.046,
2007-10,1.072,
2007-11,1.294,
2007-12,1.743,
2008-01,1.593,
2008-02,1.647,
2008-03,1.573,
2008-04,1.644,
2008-05,1.771,
2008-06,1.527,
2008-07,1.539,
2008-08,1.602,
2008-09,1.579,
2008-10,1.739,
2008-11,1.759,
2008-12,1.618,
2009-01,0.698,
2009-02,0.693,
2009-03,0.750,
2009-04,0.717,
2009-05,1.114,
2009-06,1.134,
2009-07,1.148,
2009-08,1.144,
2009-09,1.109,
2009-10,1.097,
2009-11,1.070,
2009-12,1.022,
2010-01,0.941,
2010-02,0.930,
2010-03,0.940,
2010-04,0.591,
2010-05,0.590,
2010-06,0.577,
2010-07,0.563,
2010-08,0.550,
2010-09,0.548,
2010-10,0.535,
2010-11,0.542,
2010-12,0.528,
2011-01,0.652,
2011-02,0.660,
2011-03,0.650,
2011-04,0.445,
2011-05,0.443,
2011-06,0.297,
2011-07,0.311,
2011-08,0.324,
2011-09,0.341,
2011-10,0.335,
2011-11,0.388,
2011-12,0.422,
2012-01,0.276,
2012-02,0.286,
2012-03,0.301,
2012-04,0.285,
2012-05,0.285,
2012-06,0.281,
2012-07,0.271,
2012-08,0.279,
2012-09,0.278,
2012-10,0.271,
2012-11,0.233,
2012-12,0.219,
2013-01,0.217,
2013-02,0.200,
2013-03,0.192,
2013-04,0.206,
2013-05,0.212,
2013-06,0.187,
2013-07,0.179,
2013-08,0.182,
2013-09,0.197,
2013-10,0.180,
2013-11,0.168,
2013-12,0.156,
2014-01,0.147,
2014-02,0.145,
2014-03,0.189,
2014-04,0.154,
2014-05,0.158,
2014-06,0.156,
2014-07,0.133,
2014-08,0.292,
2014-09,0.296,
2014-10,0.292,
2014-11,0.293,
2014-12,0.271,Provisional value
