"",BBK01.PQ1034,BBK01.PQ1034_FLAGS
"",Other loans to domestic employees  and other individuals / Short-term / Land banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-16 10:26:45,
1968-10,0.050,
1969-01,0.060,
1969-04,0.062,
1969-07,0.060,
1969-10,0.098,
1970-01,0.087,
1970-04,0.079,
1970-07,0.052,
1970-10,0.066,
1971-01,0.059,
1971-04,0.076,
1971-07,0.073,
1971-10,0.132,
1972-01,0.074,
1972-04,0.081,
1972-07,0.084,
1972-10,0.123,
1973-01,0.100,
1973-04,0.104,
1973-07,0.097,
1973-10,0.108,
1974-01,0.095,
1974-04,0.100,
1974-07,0.103,
1974-10,0.115,
1975-01,0.105,
1975-04,0.100,
1975-07,0.100,
1975-10,0.138,
1976-01,0.108,
1976-04,0.157,
1976-07,0.149,
1976-10,0.170,
1977-01,0.190,
1977-04,0.194,
1977-07,0.182,
1977-10,0.214,
1978-01,0.216,
1978-04,0.224,
1978-07,0.207,
1978-10,0.213,
1979-01,0.193,
1979-04,0.207,
1979-07,0.216,
1979-10,0.239,
1980-01,0.237,
1980-04,0.227,
1980-07,0.218,
1980-10,0.292,
1981-01,0.262,
1981-04,0.268,
1981-07,0.263,
1981-10,0.284,
1982-01,0.277,
1982-04,0.289,
1982-07,0.318,
1982-10,0.318,
1983-01,0.323,
1983-04,0.342,
1983-07,0.353,
1983-10,0.393,
1984-01,0.353,
1984-04,0.374,
1984-07,0.397,
1984-10,0.386,
1985-01,0.352,
1985-04,0.386,
1985-07,0.406,
1985-10,0.421,
1986-01,0.411,
1986-04,0.400,
1986-07,0.406,
1986-10,0.413,
1987-01,0.373,
1987-04,0.348,
1987-07,0.336,
1987-10,0.343,
1988-01,0.350,
1988-04,0.326,
1988-07,0.339,
1988-10,0.339,
1989-01,0.352,
1989-04,0.368,
1989-07,0.393,
1989-10,0.375,
1990-01,0.363,
1990-04,0.355,
1990-07,0.374,
1990-10,0.410,
1991-01,0.401,
1991-04,0.461,
1991-07,0.415,
1991-10,0.507,
1992-01,0.774,
1992-04,0.803,
1992-07,0.799,
1992-10,0.856,
1993-01,0.794,
1993-04,0.825,
1993-07,0.832,
1993-10,0.891,
1994-01,0.945,
1994-04,1.010,
1994-07,1.062,
1994-10,1.111,
1995-01,1.208,
1995-04,1.239,
1995-07,1.178,
1995-10,1.207,
1996-01,1.101,
1996-04,1.071,
1996-07,1.114,
1996-10,1.240,
1997-01,1.144,
1997-04,1.141,
1997-07,1.115,
1997-10,1.191,
1998-01,1.098,
1998-04,1.107,
1998-07,1.177,
1998-10,1.456,
1999-01,2.074,
1999-04,1.725,
1999-07,1.762,
1999-10,1.881,
2000-01,1.964,
2000-04,2.060,
2000-07,2.167,
2000-10,2.254,
2001-01,2.300,
2001-04,2.212,
2001-07,2.187,
2001-10,2.298,
2002-01,2.226,
2002-04,2.187,
2002-07,2.310,
2002-10,2.368,
2003-01,2.248,
2003-04,2.199,
2003-07,2.938,
2003-10,2.920,
2004-01,2.861,
2004-04,2.927,
2004-07,3.004,
2004-10,3.016,
2005-01,3.014,
2005-04,2.992,
2005-07,3.562,
2005-10,3.410,
2006-01,3.406,
2006-04,3.335,
2006-07,3.694,
2006-10,3.493,
2007-01,3.122,
2007-04,3.064,
2007-07,3.082,
2007-10,3.118,
2008-01,2.883,
2008-04,2.920,
2008-07,2.742,
2008-10,3.278,
2009-01,3.385,
2009-04,3.626,
2009-07,3.551,
2009-10,3.760,
2010-01,3.857,
2010-04,4.277,
2010-07,4.368,
2010-10,4.455,
2011-01,4.431,
2011-04,4.320,
2011-07,4.241,
2011-10,4.220,
2012-01,3.930,
2012-04,4.023,
2012-07,3.893,
2012-10,3.786,
2013-01,3.588,
2013-04,3.541,
2013-07,3.527,
2013-10,3.321,
2014-01,3.099,
2014-04,3.236,
2014-07,3.098,
2014-10,3.130,
