"",BBK01.OUZ476,BBK01.OUZ476_FLAGS
"","Capital, total, Commercial banks",
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 10:56:34,
1999-01,74.393,
1999-02,77.261,
1999-03,77.547,
1999-04,80.098,
1999-05,82.305,
1999-06,82.244,
1999-07,82.477,
1999-08,82.514,
1999-09,84.679,
1999-10,84.936,
1999-11,85.379,
1999-12,85.772,
2000-01,86.677,
2000-02,86.594,
2000-03,97.500,
2000-04,97.788,
2000-05,97.960,
2000-06,98.815,
2000-07,88.707,
2000-08,88.913,
2000-09,89.601,
2000-10,90.140,
2000-11,90.558,
2000-12,98.126,
2001-01,96.974,
2001-02,97.782,
2001-03,99.332,
2001-04,99.406,
2001-05,99.381,
2001-06,99.845,
2001-07,98.806,
2001-08,100.369,
2001-09,101.279,
2001-10,101.360,
2001-11,102.261,
2001-12,102.130,
2002-01,102.501,
2002-02,102.867,
2002-03,103.740,
2002-04,103.656,
2002-05,104.484,
2002-06,104.567,
2002-07,104.470,
2002-08,105.032,
2002-09,105.309,
2002-10,105.184,
2002-11,105.243,
2002-12,105.067,
2003-01,105.706,
2003-02,102.905,
2003-03,104.204,
2003-04,104.683,
2003-05,102.398,
2003-06,101.739,
2003-07,101.894,
2003-08,101.959,
2003-09,98.559,
2003-10,98.617,
2003-11,99.478,
2003-12,99.619,
2004-01,96.084,
2004-02,90.543,
2004-03,91.283,
2004-04,93.057,
2004-05,93.375,
2004-06,92.286,
2004-07,92.032,
2004-08,89.796,
2004-09,89.425,
2004-10,89.514,
2004-11,89.638,
2004-12,91.030,
2005-01,88.827,
2005-02,88.652,
2005-03,88.662,
2005-04,91.491,
2005-05,92.062,
2005-06,91.959,
2005-07,104.372,
2005-08,92.112,
2005-09,91.743,
2005-10,91.357,
2005-11,94.393,
2005-12,94.488,
2006-01,94.744,
2006-02,98.040,
2006-03,100.302,
2006-04,100.592,
2006-05,100.963,
2006-06,101.447,
2006-07,103.631,
2006-08,103.262,
2006-09,101.183,
2006-10,101.850,
2006-11,102.022,
2006-12,102.373,
2007-01,102.357,
2007-02,105.279,
2007-03,105.707,
2007-04,105.789,
2007-05,107.258,
2007-06,107.215,
2007-07,107.549,
2007-08,107.888,
2007-09,108.114,
2007-10,108.255,
2007-11,108.432,
2007-12,109.067,
2008-01,109.319,
2008-02,111.443,
2008-03,119.982,
2008-04,119.117,
2008-05,119.395,
2008-06,113.308,
2008-07,117.246,
2008-08,117.540,
2008-09,120.982,
2008-10,121.091,
2008-11,121.210,
2008-12,129.040,
2009-01,125.461,
2009-02,114.519,
2009-03,116.517,
2009-04,116.662,
2009-05,110.939,
2009-06,121.773,
2009-07,121.874,
2009-08,121.978,
2009-09,122.045,
2009-10,122.177,
2009-11,122.652,
2009-12,122.705,
2010-01,114.916,
2010-02,115.354,
2010-03,115.720,
2010-04,116.586,
2010-05,117.117,
2010-06,117.852,
2010-07,118.004,
2010-08,118.114,
2010-09,118.115,
2010-10,128.779,
2010-11,129.463,
2010-12,130.274,
2011-01,133.063,
2011-02,133.687,
2011-03,133.258,
2011-04,135.060,
2011-05,132.125,
2011-06,129.851,
2011-07,129.684,
2011-08,130.789,
2011-09,130.829,
2011-10,130.895,
2011-11,130.864,
2011-12,131.851,
2012-01,132.292,
2012-02,133.590,
2012-03,133.966,
2012-04,133.682,
2012-05,131.029,
2012-06,131.352,
2012-07,131.648,
2012-08,132.028,
2012-09,132.123,
2012-10,132.072,
2012-11,131.742,
2012-12,135.668,
2013-01,136.693,
2013-02,137.916,
2013-03,136.933,
2013-04,136.338,
2013-05,140.446,
2013-06,140.484,
2013-07,140.508,
2013-08,140.605,
2013-09,140.796,
2013-10,140.878,
2013-11,141.111,
2013-12,142.220,
2014-01,142.367,
2014-02,142.431,
2014-03,141.934,
2014-04,142.659,
2014-05,144.085,
2014-06,152.314,
2014-07,152.683,
2014-08,156.479,
2014-09,157.151,
2014-10,157.221,
2014-11,158.667,
