"",BBK01.OUB373,BBK01.OUB373_FLAGS
"",Money market paper issued by foreign enterprises and households / Commercial banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:00:30,
1999-01,0.177,
1999-02,0.128,
1999-03,0.180,
1999-04,0.102,
1999-05,0.301,
1999-06,1.096,
1999-07,0.829,
1999-08,0.832,
1999-09,0.609,
1999-10,0.630,
1999-11,0.657,
1999-12,0.634,
2000-01,0.158,
2000-02,0.062,
2000-03,0.085,
2000-04,0.096,
2000-05,0.034,
2000-06,0.053,
2000-07,0.378,
2000-08,0.232,
2000-09,0.247,
2000-10,0.383,
2000-11,0.430,
2000-12,0.379,
2001-01,0.560,
2001-02,0.267,
2001-03,0.269,
2001-04,0.390,
2001-05,0.629,
2001-06,0.275,
2001-07,0.412,
2001-08,0.629,
2001-09,0.703,
2001-10,0.208,
2001-11,0.172,
2001-12,0.126,
2002-01,0.441,
2002-02,0.234,
2002-03,0.191,
2002-04,0.181,
2002-05,0.225,
2002-06,0.301,
2002-07,0.536,
2002-08,0.667,
2002-09,0.593,
2002-10,0.640,
2002-11,0.663,
2002-12,0.516,
2003-01,0.794,
2003-02,0.638,
2003-03,0.623,
2003-04,0.191,
2003-05,0.158,
2003-06,0.156,
2003-07,0.074,
2003-08,0.166,
2003-09,0.217,
2003-10,0.212,
2003-11,0.019,
2003-12,0.103,
2004-01,0.149,
2004-02,0.221,
2004-03,0.182,
2004-04,0.247,
2004-05,0.199,
2004-06,0.438,
2004-07,0.625,
2004-08,0.618,
2004-09,0.636,
2004-10,0.696,
2004-11,0.522,
2004-12,0.441,
2005-01,0.473,
2005-02,0.691,
2005-03,0.234,
2005-04,0.202,
2005-05,0.103,
2005-06,0.058,
2005-07,0.089,
2005-08,0.094,
2005-09,0.179,
2005-10,0.304,
2005-11,0.292,
2005-12,0.176,
2006-01,0.253,
2006-02,0.330,
2006-03,0.227,
2006-04,0.119,
2006-05,0.122,
2006-06,0.122,
2006-07,0.200,
2006-08,0.366,
2006-09,0.287,
2006-10,0.321,
2006-11,0.453,
2006-12,0.943,
2007-01,0.483,
2007-02,0.510,
2007-03,0.170,
2007-04,0.103,
2007-05,1.129,
2007-06,1.168,
2007-07,0.429,
2007-08,0.730,
2007-09,1.073,
2007-10,1.273,
2007-11,1.253,
2007-12,3.302,
2008-01,2.123,
2008-02,2.802,
2008-03,2.910,
2008-04,2.938,
2008-05,2.399,
2008-06,2.753,
2008-07,2.982,
2008-08,2.428,
2008-09,2.519,
2008-10,1.730,
2008-11,1.911,
2008-12,1.665,
2009-01,1.662,
2009-02,1.469,
2009-03,1.784,
2009-04,2.105,
2009-05,2.013,
2009-06,2.309,
2009-07,2.171,
2009-08,2.150,
2009-09,2.233,
2009-10,2.141,
2009-11,2.416,
2009-12,2.497,
2010-01,2.222,
2010-02,2.127,
2010-03,2.215,
2010-04,2.167,
2010-05,2.240,
2010-06,2.236,
2010-07,2.304,
2010-08,2.085,
2010-09,2.041,
2010-10,1.992,
2010-11,2.119,
2010-12,2.122,
2011-01,2.122,
2011-02,1.974,
2011-03,1.853,
2011-04,1.978,
2011-05,1.967,
2011-06,1.854,
2011-07,1.853,
2011-08,1.922,
2011-09,1.885,
2011-10,1.894,
2011-11,1.903,
2011-12,1.890,
2012-01,2.164,
2012-02,2.278,
2012-03,2.839,
2012-04,2.413,
2012-05,2.694,
2012-06,2.617,
2012-07,2.769,
2012-08,3.178,
2012-09,3.045,
2012-10,3.203,
2012-11,2.885,
2012-12,3.366,
2013-01,3.537,
2013-02,3.816,
2013-03,4.219,
2013-04,4.602,
2013-05,4.480,
2013-06,4.133,
2013-07,4.291,
2013-08,4.310,
2013-09,3.909,
2013-10,4.361,
2013-11,4.101,
2013-12,3.567,
2014-01,3.434,
2014-02,3.627,
2014-03,4.010,
2014-04,3.519,
2014-05,3.215,
2014-06,3.166,
2014-07,2.768,
2014-08,2.858,
2014-09,2.156,
2014-10,2.190,
2014-11,2.252,
2014-12,2.217,Provisional value
