"",BBEX3.A.TRY.EUR.CA.AB.A04,BBEX3.A.TRY.EUR.CA.AB.A04_FLAGS
"",Exchange rates for the euro in Turkey / EUR 1 = TRY ... (selling),
unit,TRY (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-19 15:16:56,
2005,1.6773,
2006,1.8091,
2007,1.7882,
2008,1.9073,
2009,2.1611,
2010,1.9960,
2011,2.3410,
2012,2.3157,
2013,2.5682,
2014,2.9024,
"","General: Currency conversion effective from 1 January 2005: 1,000,000 Turkish lira (TRL) = 1 New Turkish lira (TRY), designated as Turkish lira (TRY) since 1 January 2009.",
"","Source: Central Bank of Turkey, Ankara.",
"","Methodology: Calculated on the basis of mid-month and month-end rates, from 2012 on the basis of month-end rates.",
