"",BBK01.OUA040,BBK01.OUA040_FLAGS
"",Foreign securities / Bonds and debt securities issued by foreign non-banks / All categories of banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:52:02,
1968-12,1.204,
1969-01,1.165,
1969-02,1.468,
1969-03,1.705,
1969-04,1.823,
1969-05,1.719,
1969-06,1.722,
1969-07,1.705,
1969-08,1.769,
1969-09,1.750,
1969-10,1.865,
1969-11,2.001,
1969-12,1.977,
1970-01,1.898,
1970-02,1.911,
1970-03,1.908,
1970-04,1.912,
1970-05,1.913,
1970-06,1.884,
1970-07,1.867,
1970-08,1.846,
1970-09,1.765,
1970-10,1.854,
1970-11,1.758,
1970-12,1.680,
1971-01,1.621,
1971-02,1.629,
1971-03,1.592,
1971-04,1.525,
1971-05,1.591,
1971-06,1.504,
1971-07,1.437,
1971-08,1.479,
1971-09,1.451,
1971-10,1.411,
1971-11,1.288,
1971-12,1.253,
1972-01,1.191,
1972-02,1.262,
1972-03,1.118,
1972-04,1.064,
1972-05,1.033,
1972-06,0.978,
1972-07,0.884,
1972-08,0.864,
1972-09,0.889,
1972-10,0.881,
1972-11,0.862,
1972-12,0.625,
1973-01,0.660,
1973-02,0.477,
1973-03,0.500,
1973-04,0.490,
1973-05,0.479,
1973-06,0.492,
1973-07,0.509,
1973-08,0.521,
1973-09,0.562,
1973-10,0.557,
1973-11,0.648,
1973-12,0.607,
1974-01,0.658,
1974-02,0.717,
1974-03,0.722,
1974-04,0.691,
1974-05,0.692,
1974-06,0.698,
1974-07,0.709,
1974-08,0.710,
1974-09,0.707,
1974-10,0.713,
1974-11,0.761,
1974-12,0.746,
1975-01,0.734,
1975-02,0.699,
1975-03,0.706,
1975-04,0.970,
1975-05,0.911,
1975-06,0.993,
1975-07,0.967,
1975-08,0.875,
1975-09,0.887,
1975-10,0.772,
1975-11,0.754,
1975-12,0.817,
1976-01,0.772,
1976-02,0.774,
1976-03,0.809,
1976-04,0.911,
1976-05,1.035,
1976-06,1.019,
1976-07,1.047,
1976-08,1.005,
1976-09,1.158,
1976-10,0.923,
1976-11,0.959,
1976-12,0.972,
1977-01,1.085,
1977-02,0.978,
1977-03,1.030,
1977-04,1.188,
1977-05,1.361,
1977-06,1.510,
1977-07,1.384,
1977-08,1.381,
1977-09,1.594,
1977-10,1.643,
1977-11,1.791,
1977-12,1.849,
1978-01,1.924,
1978-02,1.841,
1978-03,1.997,
1978-04,2.231,
1978-05,2.637,
1978-06,2.506,
1978-07,2.587,
1978-08,2.464,
1978-09,2.435,
1978-10,2.244,
1978-11,2.288,
1978-12,2.461,
1979-01,2.214,
1979-02,2.198,
1979-03,2.244,
1979-04,2.471,
1979-05,2.497,
1979-06,2.456,
1979-07,2.461,
1979-08,2.620,
1979-09,2.663,
1979-10,2.844,
1979-11,3.683,
1979-12,3.726,
1980-01,4.617,
1980-02,4.632,
1980-03,4.788,
1980-04,4.773,
1980-05,4.745,
1980-06,4.924,
1980-07,4.991,
1980-08,4.977,
1980-09,5.041,
1980-10,5.259,
1980-11,5.471,
1980-12,5.288,
1981-01,5.119,
1981-02,5.145,
1981-03,5.062,
1981-04,5.281,
1981-05,5.230,
1981-06,5.216,
1981-07,5.227,
1981-08,5.340,
1981-09,5.333,
1981-10,5.355,
1981-11,5.252,
1981-12,5.441,
1982-01,5.460,
1982-02,5.527,
1982-03,5.680,
1982-04,5.765,
1982-05,5.641,
1982-06,5.713,
1982-07,5.216,
1982-08,5.206,
1982-09,4.978,
1982-10,4.869,
1982-11,4.983,
1982-12,4.763,
1983-01,4.636,
1983-02,4.732,
1983-03,4.753,
1983-04,4.694,
1983-05,4.606,
1983-06,4.779,
1983-07,4.277,
1983-08,4.221,
1983-09,4.138,
1983-10,4.259,
1983-11,4.313,
1983-12,4.421,
1984-01,4.194,
1984-02,3.794,
1984-03,3.849,
1984-04,4.140,
1984-05,4.141,
1984-06,4.362,
1984-07,4.477,
1984-08,4.394,
1984-09,4.391,
1984-10,4.527,
1984-11,4.435,
1984-12,4.534,
1985-01,4.767,
1985-02,5.737,
1985-03,5.580,
1985-04,5.393,
1985-05,5.278,
1985-06,5.330,
1985-07,5.345,
1985-08,5.225,
1985-09,5.401,
1985-10,5.799,
1985-11,6.414,
1985-12,6.172,
1986-01,5.903,
1986-02,5.813,
1986-03,6.025,
1986-04,6.290,
1986-05,7.710,
1986-06,4.876,
1986-07,5.316,
1986-08,5.006,
1986-09,5.180,
1986-10,5.146,
1986-11,5.012,
1986-12,4.723,
1987-01,4.559,
1987-02,4.628,
1987-03,4.824,
1987-04,4.635,
1987-05,4.667,
1987-06,5.040,
1987-07,5.283,
1987-08,5.293,
1987-09,5.161,
1987-10,5.227,
1987-11,4.806,
1987-12,4.870,
1988-01,4.713,
1988-02,4.737,
1988-03,5.024,
1988-04,5.180,
1988-05,5.544,
1988-06,5.933,
1988-07,6.300,
1988-08,6.150,
1988-09,6.006,
1988-10,6.029,
1988-11,5.881,
1988-12,5.798,
1989-01,6.551,
1989-02,6.749,
1989-03,6.814,
1989-04,6.587,
1989-05,6.511,
1989-06,6.632,
1989-07,6.823,
1989-08,7.097,
1989-09,7.434,
1989-10,7.733,
1989-11,7.586,
1989-12,7.575,
1990-01,7.917,
1990-02,8.286,
1990-03,8.855,
1990-04,9.238,
1990-05,9.327,
1990-06,9.361,
1990-07,9.521,
1990-08,10.063,
1990-09,10.586,
1990-10,10.616,
1990-11,10.704,
1990-12,10.844,
1991-01,10.592,
1991-02,10.970,
1991-03,11.620,
1991-04,11.786,
1991-05,12.559,
1991-06,12.926,
1991-07,13.009,
1991-08,12.984,
1991-09,13.294,
1991-10,13.408,
1991-11,14.464,
1991-12,14.669,
1992-01,15.356,
1992-02,17.215,
1992-03,17.094,
1992-04,17.886,
1992-05,18.037,
1992-06,19.868,
1992-07,19.349,
1992-08,19.117,
1992-09,18.790,
1992-10,20.003,
1992-11,20.792,
1992-12,20.831,
1993-01,20.953,
1993-02,22.766,
1993-03,24.561,
1993-04,25.014,
1993-05,25.558,
1993-06,26.039,
1993-07,26.111,
1993-08,26.621,
