"",BBK01.QUY052,BBK01.QUY052_FLAGS
"",Consolidated German banks: Loans and advances to non- residents / Iraq / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:38:12,
2002-03,0.124,
2002-04,0.124,
2002-05,0.124,
2002-06,0.124,
2002-07,0.124,
2002-08,0.124,
2002-09,0.124,
2002-10,0.124,
2002-11,0.124,
2002-12,0.125,
2003-01,0.126,
2003-02,0.126,
2003-03,0.126,
2003-04,0.126,
2003-05,0.127,
2003-06,0.126,
2003-07,0.130,
2003-08,0.130,
2003-09,0.135,
2003-10,0.161,
2003-11,0.158,
2003-12,0.139,
2004-01,0.137,
2004-02,0.136,
2004-03,0.137,
2004-04,0.137,
2004-05,0.137,
2004-06,0.137,
2004-07,0.138,
2004-08,0.138,
2004-09,0.138,
2004-10,0.138,
2004-11,0.138,
2004-12,0.124,
2005-01,0.124,
2005-02,0.124,
2005-03,0.123,
2005-04,0.123,
2005-05,0.123,
2005-06,0.074,
2005-07,0.075,
2005-08,0.076,
2005-09,0.074,
2005-10,0.076,
2005-11,0.078,
2005-12,0.044,
2006-01,0.023,
2006-02,0.023,
2006-03,0.394,
2006-04,0.375,
2006-05,0.375,
2006-06,0.375,
2006-07,0.376,
2006-08,0.363,
2006-09,0.363,
2006-10,0.363,
2006-11,0.363,
2006-12,0.367,
2007-01,0.368,
2007-02,0.384,
2007-03,0.385,
2007-04,0.377,
2007-05,0.382,
2007-06,0.392,
2007-07,0.401,
2007-08,0.421,
2007-09,0.407,
2007-10,0.396,
2007-11,0.390,
2007-12,0.397,
2008-01,0.413,
2008-02,0.441,
2008-03,0.461,
2008-04,0.491,
2008-05,0.509,
2008-06,0.520,
2008-07,0.540,
2008-08,0.583,
2008-09,0.570,
2008-10,0.579,
2008-11,0.584,
2008-12,0.600,
2009-01,0.589,
2009-02,0.601,
2009-03,0.643,
2009-04,0.634,
2009-05,0.626,
2009-06,0.624,
2009-07,0.699,
2009-08,0.666,
2009-09,0.654,
2009-10,0.638,
2009-11,0.607,
2009-12,0.614,
2010-01,0.623,
2010-02,0.629,
2010-03,0.608,
2010-04,0.608,
2010-05,0.621,
2010-06,0.625,
2010-07,0.646,
2010-08,0.657,
2010-09,0.636,
2010-10,0.646,
2010-11,0.626,
2010-12,0.631,
2011-01,0.618,
2011-02,0.615,
2011-03,0.618,
2011-04,0.617,
2011-05,0.642,
2011-06,0.664,
2011-07,0.663,
2011-08,0.629,
2011-09,0.620,
2011-10,0.607,
2011-11,0.601,
2011-12,0.660,
2012-01,0.695,
2012-02,0.668,
2012-03,0.654,
2012-04,0.647,
2012-05,0.659,
2012-06,0.634,
2012-07,0.639,
2012-08,0.624,
2012-09,0.614,
2012-10,0.639,
2012-11,0.636,
2012-12,0.629,
2013-01,0.666,
2013-02,0.714,
2013-03,0.790,
2013-04,0.813,
2013-05,0.800,
2013-06,0.766,
2013-07,0.702,
2013-08,0.700,
2013-09,0.707,
2013-10,0.684,
2013-11,0.609,
2013-12,0.595,
2014-01,0.591,
2014-02,0.540,
2014-03,0.504,
2014-04,0.477,
2014-05,0.467,
2014-06,0.458,
2014-07,0.453,
2014-08,0.456,
2014-09,0.509,
2014-10,0.549,
