"",BBK01.QUV460,BBK01.QUV460_FLAGS
"",Banks in Germany: Claims on non-residents / Remaining European countries / Euro,
unit,EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:15:58,
2001-12,1.042,
2002-01,1.119,
2002-02,1.102,
2002-03,1.130,
2002-04,1.134,
2002-05,1.129,
2002-06,1.083,
2002-07,0.985,
2002-08,0.973,
2002-09,0.940,
2002-10,0.925,
2002-11,0.919,
2002-12,0.944,
2003-01,0.969,
2003-02,0.979,
2003-03,0.929,
2003-04,1.442,
2003-05,0.998,
2003-06,0.934,
2003-07,0.934,
2003-08,0.910,
2003-09,1.006,
2003-10,1.081,
2003-11,1.051,
2003-12,1.060,
2004-01,1.070,
2004-02,1.088,
2004-03,1.159,
2004-04,1.166,
2004-05,1.361,
2004-06,1.104,
2004-07,1.112,
2004-08,1.173,
2004-09,1.126,
2004-10,1.153,
2004-11,1.176,
2004-12,1.132,
2005-01,1.757,
2005-02,1.119,
2005-03,1.100,
2005-04,1.048,
2005-05,1.063,
2005-06,1.064,
2005-07,1.057,
2005-08,1.099,
2005-09,1.148,
2005-10,1.149,
2005-11,1.237,
2005-12,1.221,
2006-01,1.214,
2006-02,1.193,
2006-03,1.228,
2006-04,1.234,
2006-05,1.279,
2006-06,1.338,
2006-07,1.375,
2006-08,1.449,
2006-09,1.509,
2006-10,1.581,
2006-11,1.666,
2006-12,1.724,
2007-01,1.727,
2007-02,1.736,
2007-03,1.756,
2007-04,1.694,
2007-05,1.753,
2007-06,1.874,
2007-07,1.884,
2007-08,1.932,
2007-09,2.040,
2007-10,2.047,
2007-11,2.029,
2007-12,2.174,
2008-01,2.219,
2008-02,2.246,
2008-03,2.291,
2008-04,2.199,
2008-05,2.229,
2008-06,2.372,
2008-07,2.316,
2008-08,2.385,
2008-09,2.457,
2008-10,2.467,
2008-11,2.480,
2008-12,2.356,
2009-01,2.311,
2009-02,2.350,
2009-03,2.434,
2009-04,2.400,
2009-05,2.377,
2009-06,2.347,
2009-07,2.349,
2009-08,2.343,
2009-09,2.348,
2009-10,2.403,
2009-11,2.386,
2009-12,2.283,
2010-01,2.314,
2010-02,2.286,
2010-03,2.281,
2010-04,2.358,
2010-05,2.394,
2010-06,2.316,
2010-07,2.337,
2010-08,2.380,
2010-09,2.364,
2010-10,2.412,
2010-11,2.445,
2010-12,2.504,
2011-01,2.514,
2011-02,2.425,
2011-03,2.441,
2011-04,2.555,
2011-05,2.614,
2011-06,2.614,
2011-07,2.557,
2011-08,2.533,
2011-09,2.424,
2011-10,2.493,
2011-11,2.483,
2011-12,2.458,
2012-01,2.452,
2012-02,2.332,
2012-03,2.320,
2012-04,2.328,
2012-05,2.300,
2012-06,2.312,
2012-07,2.307,
2012-08,2.327,
2012-09,2.246,
2012-10,2.260,
2012-11,2.279,
2012-12,2.035,
2013-01,2.318,
2013-02,2.328,
2013-03,2.424,
2013-04,2.442,
2013-05,2.449,
2013-06,2.430,
2013-07,2.459,
2013-08,2.413,
2013-09,2.405,
2013-10,2.395,
2013-11,2.389,
2013-12,2.108,
2014-01,2.429,
2014-02,2.483,
2014-03,2.481,
2014-04,2.505,
2014-05,2.256,
2014-06,2.306,
2014-07,2.223,
2014-08,2.224,
2014-09,2.324,
2014-10,2.327,
2014-11,2.278,
2014-12,1.950,
